,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,035/0/2022-10-10 10:12:04.007020-18498.jpg,151,439,400,568,636,470,862,587
1,035/0/2022-10-10 10:13:58.790838-36710.jpg,168,445,423,563,646,488,878,614
2,035/0/2022-10-10 10:13:13.670250-29579.jpg,138,469,403,574,635,492,878,627
3,035/0/2022-10-10 10:13:49.742700-35263.jpg,165,445,407,576,634,491,860,608
4,035/0/2022-10-10 10:13:02.428962-27798.jpg,155,442,398,554,640,489,874,598
5,035/0/2022-10-10 10:10:32.680312-4025.jpg,138,446,361,557,605,464,835,578
6,035/0/2022-10-10 10:13:08.285019-28723.jpg,159,444,401,561,646,486,857,603
7,035/0/2022-10-10 10:11:32.003294-13420.jpg,146,449,389,557,632,492,870,595
8,035/0/2022-10-10 10:14:03.276865-37422.jpg,168,456,405,567,649,516,875,615
9,035/0/2022-10-10 10:11:21.994380-11826.jpg,155,439,403,557,629,479,852,585
10,035/0/2022-10-10 10:13:31.739770-32446.jpg,162,441,399,558,647,480,866,597
11,035/0/2022-10-10 10:10:18.160343-1702.jpg,129,433,359,544,617,464,858,567
12,035/0/2022-10-10 10:11:40.809776-14820.jpg,158,426,398,554,637,474,858,585
13,035/0/2022-10-10 10:10:40.650421-5300.jpg,138,441,388,558,611,473,853,581
14,035/0/2022-10-10 10:12:54.940134-26600.jpg,172,460,401,558,636,491,864,598
15,035/0/2022-10-10 10:13:11.237836-29196.jpg,163,436,399,560,636,478,872,595
16,035/0/2022-10-10 10:10:28.879985-3417.jpg,142,464,373,553,615,466,846,566
17,035/0/2022-10-10 10:12:46.077800-25195.jpg,165,448,401,560,638,500,863,594
18,035/0/2022-10-10 10:13:44.172851-34404.jpg,168,449,410,559,641,516,871,601
19,035/0/2022-10-10 10:12:19.665888-21000.jpg,156,451,392,560,639,491,862,592
20,035/0/2022-10-10 10:14:02.313793-37269.jpg,159,458,409,568,647,498,872,606
21,035/0/2022-10-10 10:12:43.132544-24723.jpg,170,453,401,559,630,490,865,587
22,035/0/2022-10-10 10:14:19.180078-39957.jpg,169,472,416,575,628,507,892,613
23,035/0/2022-10-10 10:12:08.458477-19215.jpg,158,472,390,569,635,496,851,594
24,035/0/2022-10-10 10:12:47.851572-25475.jpg,170,452,394,556,639,493,861,595
25,035/0/2022-10-10 10:12:05.126191-18682.jpg,140,461,388,562,626,495,863,584
26,035/0/2022-10-10 10:11:41.231708-14887.jpg,159,459,391,554,647,487,863,584
27,035/0/2022-10-10 10:13:41.573014-33993.jpg,172,443,411,559,656,498,874,602
28,035/0/2022-10-10 10:12:18.496899-20813.jpg,156,451,394,566,627,489,864,600
29,035/0/2022-10-10 10:11:46.133057-15659.jpg,151,445,391,553,634,474,858,582
30,035/0/2022-10-10 10:10:37.488078-4794.jpg,128,454,371,555,627,477,845,573
31,035/0/2022-10-10 10:11:18.415080-11261.jpg,155,454,407,559,623,478,889,597
32,035/0/2022-10-10 10:13:40.630662-33843.jpg,154,449,412,574,657,486,873,604
33,035/0/2022-10-10 10:14:05.841947-37833.jpg,178,453,412,566,648,492,887,613
34,035/0/2022-10-10 10:10:48.305572-6506.jpg,144,433,388,552,631,466,854,584
35,035/0/2022-10-10 10:13:12.037976-29317.jpg,160,447,396,568,647,475,865,594
36,035/0/2022-10-10 10:11:38.991451-14529.jpg,157,426,407,551,624,469,874,578
37,035/0/2022-10-10 10:14:15.455322-39369.jpg,183,448,427,577,638,501,885,613
38,035/0/2022-10-10 10:13:57.967540-36578.jpg,177,452,417,568,642,500,862,596
39,035/0/2022-10-10 10:12:54.968224-26604.jpg,146,450,400,567,634,474,870,595
40,035/0/2022-10-10 10:12:13.202660-19966.jpg,160,454,405,580,643,483,863,593
41,035/0/2022-10-10 10:10:11.178494-585.jpg,141,434,381,545,620,462,846,568
42,035/0/2022-10-10 10:13:57.169255-36451.jpg,150,454,401,571,637,499,864,603
43,035/0/2022-10-10 10:12:29.093967-22484.jpg,145,463,396,576,614,481,859,609
44,035/0/2022-10-10 10:14:11.461437-38732.jpg,171,435,398,563,628,476,873,599
45,035/0/2022-10-10 10:12:12.583647-19867.jpg,167,446,398,558,635,481,867,596
46,035/0/2022-10-10 10:12:24.716795-21799.jpg,153,454,394,561,636,497,864,606
47,035/0/2022-10-10 10:10:23.373027-2536.jpg,146,444,385,546,629,468,861,592
48,035/0/2022-10-10 10:12:38.733646-24020.jpg,149,462,396,570,646,496,868,603
49,035/0/2022-10-10 10:10:27.273336-3160.jpg,139,434,373,544,615,461,844,568
