,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,031/3/2022-10-07 13:39:31.260197-33880.jpg,75,418,348,532,622,424,878,541
1,031/3/2022-10-07 13:38:54.754645-28092.jpg,92,408,353,515,623,402,895,521
2,031/3/2022-10-07 13:38:05.569088-20248.jpg,89,428,351,525,637,413,906,530
3,031/3/2022-10-07 13:36:09.722338-1768.jpg,118,440,343,540,660,441,901,551
4,031/3/2022-10-07 13:38:20.661618-22652.jpg,112,429,367,539,650,422,894,532
5,031/3/2022-10-07 13:36:01.534000-464.jpg,117,433,379,544,664,425,893,559
6,031/3/2022-10-07 13:38:55.154973-28152.jpg,100,416,336,522,634,407,873,528
7,031/3/2022-10-07 13:37:46.784600-17260.jpg,109,430,366,548,660,433,908,546
8,031/3/2022-10-07 13:36:29.200932-4884.jpg,108,422,361,533,677,435,912,541
9,031/3/2022-10-07 13:39:20.484379-32156.jpg,86,437,356,536,636,425,884,540
