,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,037/0/2022-10-11 09:09:32.541839-24515.jpg,151,412,397,510,677,415,912,519
1,037/0/2022-10-11 09:08:07.925071-10984.jpg,145,406,397,519,670,403,908,522
2,037/0/2022-10-11 09:11:08.383136-39807.jpg,149,445,419,538,668,435,901,544
3,037/0/2022-10-11 09:10:23.657485-32665.jpg,129,428,398,532,659,429,889,535
4,037/0/2022-10-11 09:09:51.918522-27603.jpg,143,447,390,547,644,445,912,548
5,037/0/2022-10-11 09:09:01.050731-19485.jpg,143,416,390,529,656,407,900,529
6,037/0/2022-10-11 09:08:15.052452-12127.jpg,127,388,407,509,650,376,893,508
7,037/0/2022-10-11 09:07:49.886772-8102.jpg,139,396,403,514,674,394,896,506
8,037/0/2022-10-11 09:09:30.524512-24193.jpg,126,399,399,513,662,400,908,510
9,037/0/2022-10-11 09:08:04.866860-10498.jpg,146,406,397,513,664,397,869,512
10,037/0/2022-10-11 09:08:31.217455-14713.jpg,151,404,394,502,675,395,889,507
11,037/0/2022-10-11 09:08:50.874451-17857.jpg,141,415,395,524,660,402,893,518
12,037/0/2022-10-11 09:09:15.815568-21840.jpg,140,424,400,521,665,434,899,524
13,037/0/2022-10-11 09:10:22.763699-32522.jpg,141,442,407,533,641,427,899,536
14,037/0/2022-10-11 09:08:54.412305-18423.jpg,150,404,382,519,659,401,894,507
15,037/0/2022-10-11 09:08:10.336253-11373.jpg,148,413,393,509,665,421,906,522
16,037/0/2022-10-11 09:07:59.310396-9611.jpg,131,406,402,510,645,394,890,503
17,037/0/2022-10-11 09:09:46.023038-26660.jpg,152,416,398,516,656,409,914,524
18,037/0/2022-10-11 09:07:21.213901-3548.jpg,1,1,1,1,1,1,1,1
19,037/0/2022-10-11 09:07:37.328456-6127.jpg,148,420,390,519,665,410,913,519
20,037/0/2022-10-11 09:09:41.321855-25918.jpg,140,411,402,522,659,414,912,516
21,037/0/2022-10-11 09:10:34.809779-34449.jpg,152,438,401,545,646,427,917,550
22,037/0/2022-10-11 09:10:16.658245-31552.jpg,152,442,401,528,674,433,906,534
23,037/0/2022-10-11 09:09:17.884569-22171.jpg,142,415,394,518,661,415,896,520
24,037/0/2022-10-11 09:10:38.386066-35020.jpg,156,423,384,530,664,435,909,546
25,037/0/2022-10-11 09:08:13.738056-11915.jpg,133,407,399,505,655,405,900,514
26,037/0/2022-10-11 09:07:47.207961-7675.jpg,155,402,391,516,653,396,892,520
27,037/0/2022-10-11 09:09:30.293365-24156.jpg,148,403,399,512,658,400,897,518
28,037/0/2022-10-11 09:07:12.496018-2155.jpg,143,434,388,530,646,415,906,540
29,037/0/2022-10-11 09:07:33.668191-5542.jpg,104,446,409,541,640,449,927,561
30,037/0/2022-10-11 09:08:49.361306-17615.jpg,79,446,417,549,633,410,920,529
31,037/0/2022-10-11 09:10:36.922914-34786.jpg,1,1,1,1,1,1,1,1
32,037/0/2022-10-11 09:10:23.907598-32705.jpg,129,429,397,538,659,421,907,537
33,037/0/2022-10-11 09:09:33.725135-24705.jpg,151,406,406,524,668,409,905,523
34,037/0/2022-10-11 09:08:34.684067-15268.jpg,148,419,402,517,650,403,892,508
35,037/0/2022-10-11 09:09:42.531217-26110.jpg,151,419,410,512,667,397,917,527
36,037/0/2022-10-11 09:08:28.208351-14232.jpg,145,422,392,519,664,421,912,521
37,037/0/2022-10-11 09:09:55.048782-28098.jpg,160,427,393,537,658,412,895,536
38,037/0/2022-10-11 09:07:48.390553-7864.jpg,156,414,386,519,670,418,890,518
39,037/0/2022-10-11 09:08:56.925344-18825.jpg,145,418,391,518,652,414,887,517
40,037/0/2022-10-11 09:10:15.727693-31403.jpg,149,431,407,528,657,421,886,536
41,037/0/2022-10-11 09:09:58.322125-28628.jpg,146,433,400,533,662,428,895,533
42,037/0/2022-10-11 09:08:37.772118-15762.jpg,152,418,399,516,647,414,888,518
43,037/0/2022-10-11 09:07:26.566908-4406.jpg,151,417,394,512,655,413,897,519
44,037/0/2022-10-11 09:10:00.585041-28990.jpg,148,442,400,534,649,431,906,535
45,037/0/2022-10-11 09:07:24.698052-4107.jpg,151,426,400,526,659,416,899,523
46,037/0/2022-10-11 09:09:43.840454-26311.jpg,153,423,406,516,667,415,907,507
47,037/0/2022-10-11 09:08:55.394030-18580.jpg,135,424,390,506,659,405,895,515
48,037/0/2022-10-11 09:10:55.102829-37684.jpg,155,458,405,538,669,450,901,543
49,037/0/2022-10-11 09:07:21.891649-3658.jpg,164,401,401,520,659,395,893,509
