,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,004/0/2022-10-05 16:20:57.862986-40644.jpg,148,503,347,585,574,505,767,584
1,004/0/2022-10-05 16:20:57.564714-40596.jpg,157,405,360,519,639,424,825,519
2,004/0/2022-10-05 16:20:57.838065-40640.jpg,158,497,342,575,572,491,777,571
3,004/0/2022-10-05 16:20:58.338181-40720.jpg,1,1,1,1,1,1,1,1
4,004/0/2022-10-05 16:20:57.712939-40620.jpg,1,1,1,1,1,1,1,1
5,004/0/2022-10-05 16:20:58.138145-40688.jpg,1,1,1,1,1,1,1,1
6,004/0/2022-10-05 16:20:57.738116-40624.jpg,168,458,367,543,589,454,781,529
7,004/0/2022-10-05 16:16:41.455263-0.jpg,190,409,407,504,691,426,905,523
8,004/0/2022-10-05 16:20:57.939614-40656.jpg,174,580,347,652,568,557,751,634
9,004/0/2022-10-05 16:20:57.889567-40648.jpg,161,527,337,608,582,517,764,602
10,004/0/2022-10-05 16:20:57.789609-40632.jpg,151,470,343,559,575,467,783,559
11,004/0/2022-10-05 16:20:56.869230-40484.jpg,135,412,376,517,665,429,868,543
12,004/0/2022-10-05 16:20:57.615432-40604.jpg,142,420,363,523,629,432,832,533
13,004/0/2022-10-05 16:20:57.763053-40628.jpg,151,461,367,545,580,458,796,550
14,004/0/2022-10-05 16:20:57.513316-40588.jpg,150,425,375,516,644,426,836,521
15,004/0/2022-10-05 16:20:57.294249-40552.jpg,159,422,362,521,661,435,839,528
16,004/0/2022-10-05 16:20:57.437923-40576.jpg,164,423,369,510,653,430,837,527
17,004/0/2022-10-05 16:20:58.063171-40676.jpg,1,1,1,1,1,1,1,1
18,004/0/2022-10-05 16:20:58.240803-40704.jpg,1,1,1,1,1,1,1,1
19,004/0/2022-10-05 16:20:58.013118-40668.jpg,177,637,325,694,559,622,744,685
20,004/0/2022-10-05 16:20:58.513053-40748.jpg,1,1,1,1,1,1,1,1
21,004/0/2022-10-05 16:20:57.666541-40612.jpg,155,445,365,533,620,432,810,529
22,004/0/2022-10-05 16:20:57.812923-40636.jpg,166,482,336,564,584,480,757,560
23,004/0/2022-10-05 16:19:33.068519-27312.jpg,161,413,378,514,673,432,876,552
24,004/0/2022-10-05 16:20:57.388589-40568.jpg,124,418,387,523,657,422,862,526
25,004/0/2022-10-05 16:16:44.752447-532.jpg,175,429,387,522,664,431,888,537
26,004/0/2022-10-05 16:20:04.060826-32200.jpg,187,427,371,540,669,435,887,560
27,004/0/2022-10-05 16:17:41.209329-9552.jpg,158,412,397,529,693,441,884,544
