,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,024/0/2022-10-06 08:10:39.557377-25998.jpg,169,384,408,501,695,398,893,509
1,024/0/2022-10-06 08:11:27.881991-33587.jpg,149,401,401,502,685,401,885,522
2,024/0/2022-10-06 08:08:18.627050-3667.jpg,134,377,387,490,663,393,864,498
3,024/0/2022-10-06 08:08:01.461800-921.jpg,148,382,375,486,672,394,854,495
4,024/0/2022-10-06 08:11:16.224793-31773.jpg,178,402,391,502,685,416,872,504
5,024/0/2022-10-06 08:09:16.552419-12872.jpg,161,374,381,482,680,392,861,490
6,024/0/2022-10-06 08:11:58.193355-38379.jpg,159,399,390,503,672,408,868,506
7,024/0/2022-10-06 08:10:27.985249-24179.jpg,173,407,387,497,667,418,866,516
8,024/0/2022-10-06 08:11:08.524395-30542.jpg,176,403,398,504,679,410,876,516
9,024/0/2022-10-06 08:10:06.619422-20793.jpg,167,391,398,499,663,407,879,512
10,024/0/2022-10-06 08:08:57.017472-9777.jpg,148,402,394,495,671,417,867,502
11,024/0/2022-10-06 08:09:52.642803-18621.jpg,168,390,387,498,675,415,867,503
12,024/0/2022-10-06 08:09:16.599317-12880.jpg,169,377,370,486,684,391,868,494
13,024/0/2022-10-06 08:10:02.302174-20144.jpg,169,370,397,488,681,389,878,491
14,024/0/2022-10-06 08:11:22.456395-32756.jpg,175,383,400,496,681,391,881,500
15,024/0/2022-10-06 08:11:54.832999-37856.jpg,152,402,381,498,657,408,862,504
16,024/0/2022-10-06 08:09:47.547940-17814.jpg,153,407,378,499,667,409,865,520
17,024/0/2022-10-06 08:09:14.506638-12544.jpg,155,383,386,484,667,395,866,502
18,024/0/2022-10-06 08:09:53.303397-18724.jpg,161,392,392,491,658,401,876,514
19,024/0/2022-10-06 08:08:50.588336-8753.jpg,156,386,382,481,665,396,868,500
20,024/0/2022-10-06 08:09:36.245400-16018.jpg,168,401,370,497,667,414,863,509
21,024/0/2022-10-06 08:08:52.832747-9112.jpg,155,381,376,488,672,397,868,502
22,024/0/2022-10-06 08:08:47.781972-8326.jpg,159,389,377,486,673,392,869,494
23,024/0/2022-10-06 08:12:10.674586-40372.jpg,163,385,385,488,679,400,867,495
24,024/0/2022-10-06 08:08:13.428822-2834.jpg,167,379,360,480,669,400,862,486
25,024/0/2022-10-06 08:08:09.414413-2193.jpg,147,387,368,482,663,394,862,484
26,024/0/2022-10-06 08:11:39.424054-35415.jpg,173,409,385,494,681,415,872,501
27,024/0/2022-10-06 08:08:58.245700-9974.jpg,160,393,371,483,692,397,876,498
28,024/0/2022-10-06 08:10:08.725740-21130.jpg,162,393,390,497,682,401,878,503
29,024/0/2022-10-06 08:10:10.159776-21359.jpg,160,395,386,486,665,399,866,493
30,024/0/2022-10-06 08:08:06.150360-1671.jpg,140,378,387,484,641,393,857,489
31,024/0/2022-10-06 08:11:21.480997-32600.jpg,164,384,405,491,666,392,880,493
32,024/0/2022-10-06 08:10:47.685361-27281.jpg,161,381,386,485,666,392,882,492
33,024/0/2022-10-06 08:08:06.377763-1707.jpg,140,397,393,491,642,410,868,496
34,024/0/2022-10-06 08:09:30.613569-15118.jpg,136,385,383,488,682,401,878,501
35,024/0/2022-10-06 08:11:55.517741-37966.jpg,155,396,386,503,661,418,875,508
36,024/0/2022-10-06 08:10:37.224117-25626.jpg,164,400,393,494,692,422,882,511
37,024/0/2022-10-06 08:11:58.580585-38443.jpg,160,393,392,502,662,406,863,495
38,024/0/2022-10-06 08:11:10.029004-30784.jpg,182,395,397,493,683,408,887,505
39,024/0/2022-10-06 08:10:36.638131-25531.jpg,159,411,388,503,673,421,881,508
40,024/0/2022-10-06 08:09:13.085963-12334.jpg,155,381,377,489,663,398,870,499
41,024/0/2022-10-06 08:08:43.329197-7609.jpg,148,378,391,490,652,394,865,501
42,024/0/2022-10-06 08:09:26.275225-14424.jpg,154,376,383,486,663,384,861,491
43,024/0/2022-10-06 08:12:02.539820-39076.jpg,156,398,397,502,662,406,874,502
44,024/0/2022-10-06 08:11:00.602811-29338.jpg,159,398,392,494,678,401,877,502
45,024/0/2022-10-06 08:11:57.411008-38263.jpg,150,388,390,490,657,396,875,504
46,024/0/2022-10-06 08:11:08.358798-30509.jpg,166,395,400,500,689,410,882,510
47,024/0/2022-10-06 08:09:45.522147-17490.jpg,155,384,381,495,655,411,872,503
48,024/0/2022-10-06 08:09:40.560283-16692.jpg,150,393,373,493,659,405,872,504
49,024/0/2022-10-06 08:08:06.858823-1784.jpg,144,374,373,465,656,388,862,493
