,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,015/2/2022-09-29 14:47:25.159383-11348.jpg,162,484,418,603,586,456,817,575
1,015/2/2022-09-29 14:49:30.263909-31320.jpg,188,475,428,605,614,446,814,581
2,015/2/2022-09-29 14:49:36.578892-32328.jpg,160,479,422,601,595,466,813,577
3,015/2/2022-09-29 14:48:57.419806-26080.jpg,189,478,413,597,607,451,821,584
4,015/2/2022-09-29 14:47:33.015327-12592.jpg,168,481,425,611,583,451,818,582
5,015/2/2022-09-29 14:48:54.051004-25540.jpg,176,466,427,595,610,445,822,567
6,015/2/2022-09-29 14:50:28.169554-40560.jpg,170,479,416,594,582,457,812,580
7,015/2/2022-09-29 14:48:18.961584-19936.jpg,174,463,429,592,592,436,818,557
8,015/2/2022-09-29 14:46:57.780373-6968.jpg,182,472,403,597,585,445,808,572
9,015/2/2022-09-29 14:47:38.142689-13420.jpg,180,474,425,602,585,446,822,581
10,015/2/2022-09-29 14:49:17.939816-29352.jpg,169,464,422,592,604,447,824,565
11,015/2/2022-09-29 14:49:10.201432-28124.jpg,203,471,434,585,613,433,834,576
12,015/2/2022-09-29 14:49:34.617776-32020.jpg,180,468,420,588,600,445,821,560
13,015/2/2022-09-29 14:46:17.249012-484.jpg,159,528,403,631,582,494,833,597
14,015/2/2022-09-29 14:50:28.344378-40588.jpg,174,480,421,603,584,470,819,583
15,015/2/2022-09-29 14:47:51.163027-15500.jpg,171,481,438,601,621,457,831,568
16,015/2/2022-09-29 14:48:02.997092-17396.jpg,181,463,422,580,593,449,814,560
17,015/2/2022-09-29 14:47:23.787961-11128.jpg,173,477,422,594,599,439,810,571
18,015/2/2022-09-29 14:49:30.941739-31432.jpg,191,485,428,591,609,455,819,567
19,015/2/2022-09-29 14:47:12.083056-9256.jpg,173,477,420,585,601,453,807,546
20,015/2/2022-09-29 14:47:33.849381-12732.jpg,174,488,415,590,602,445,809,564
21,015/2/2022-09-29 14:50:03.286473-36592.jpg,200,477,421,586,629,462,811,570
22,015/2/2022-09-29 14:47:24.836555-11296.jpg,187,497,409,592,606,444,809,558
23,015/2/2022-09-29 14:47:21.710660-10796.jpg,181,476,415,600,601,438,813,566
24,015/2/2022-09-29 14:47:03.481588-7880.jpg,177,481,414,584,583,454,811,557
25,015/2/2022-09-29 14:48:13.536520-19068.jpg,184,482,420,593,612,447,813,556
26,015/2/2022-09-29 14:46:38.829259-3936.jpg,167,495,411,600,587,450,793,560
27,015/2/2022-09-29 14:46:19.051266-772.jpg,174,499,401,605,593,471,795,562
28,015/2/2022-09-29 14:46:15.851133-260.jpg,170,505,403,609,594,485,805,569
29,015/2/2022-09-29 14:48:57.622957-26112.jpg,186,491,419,593,605,455,814,567
30,015/2/2022-09-29 14:47:58.746098-16716.jpg,180,485,402,604,598,451,807,574
31,015/2/2022-09-29 14:46:36.202355-3516.jpg,170,490,392,599,592,450,801,566
32,015/2/2022-09-29 14:48:18.766775-19904.jpg,181,468,414,577,610,439,817,555
33,015/2/2022-09-29 14:48:07.697688-18148.jpg,190,490,421,598,610,451,821,561
34,015/2/2022-09-29 14:48:45.458158-24168.jpg,182,492,426,618,602,465,811,583
35,015/2/2022-09-29 14:47:19.658588-10468.jpg,171,499,415,615,597,463,816,583
36,015/2/2022-09-29 14:47:58.424139-16664.jpg,166,493,405,595,597,456,809,563
37,015/2/2022-09-29 14:50:16.036349-38632.jpg,181,474,413,592,611,451,821,570
38,015/2/2022-09-29 14:48:09.022693-18360.jpg,198,473,421,597,619,438,826,572
39,015/2/2022-09-29 14:48:00.898257-17060.jpg,193,474,409,592,598,454,813,567
40,015/2/2022-09-29 14:50:25.931865-40204.jpg,188,483,425,602,604,463,804,579
41,015/2/2022-09-29 14:47:31.213291-12316.jpg,180,485,423,594,590,452,812,572
42,015/2/2022-09-29 14:47:53.095044-15812.jpg,187,492,425,607,602,460,813,574
43,015/2/2022-09-29 14:50:24.006507-39896.jpg,181,505,414,603,613,473,818,580
44,015/2/2022-09-29 14:50:15.587235-38556.jpg,175,473,421,595,601,459,810,568
45,015/2/2022-09-29 14:46:21.079506-1096.jpg,172,523,397,619,588,487,804,584
46,015/2/2022-09-29 14:48:57.992935-26172.jpg,188,480,428,598,615,454,826,569
47,015/2/2022-09-29 14:47:56.645683-16380.jpg,187,491,415,600,605,452,820,568
48,015/2/2022-09-29 14:48:18.337004-19836.jpg,194,480,426,587,603,449,827,570
49,015/2/2022-09-29 14:49:35.492413-32160.jpg,182,481,424,596,605,459,813,580
