,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,022/2/2022-10-05 14:15:53.787119-12536.jpg,328,384,562,466,781,386,959,495
1,022/2/2022-10-05 14:14:50.846980-2476.jpg,286,378,527,473,746,365,958,467
2,022/2/2022-10-05 14:17:08.209846-24432.jpg,373,321,669,442,866,399,959,495
3,022/2/2022-10-05 14:17:26.211314-27312.jpg,326,330,605,442,798,355,959,466
4,022/2/2022-10-05 14:17:09.208361-24592.jpg,1,1,1,1,1,1,1,1
5,022/2/2022-10-05 14:14:51.343114-2556.jpg,277,364,543,462,756,375,958,475
6,022/2/2022-10-05 14:16:54.245634-22200.jpg,1,1,1,1,1,1,1,1
7,022/2/2022-10-05 14:17:15.109422-25536.jpg,338,361,608,448,819,396,958,488
8,022/2/2022-10-05 14:17:08.583570-24492.jpg,365,375,633,476,847,411,958,526
9,022/2/2022-10-05 14:14:43.792201-1348.jpg,275,361,534,450,741,345,957,443
10,022/2/2022-10-05 14:16:36.059463-19296.jpg,305,375,553,463,764,385,959,485
11,022/2/2022-10-05 14:17:17.634783-25940.jpg,369,357,618,448,836,395,958,486
12,022/2/2022-10-05 14:15:53.884229-12552.jpg,296,370,568,457,776,376,959,477
13,022/2/2022-10-05 14:17:15.084346-25532.jpg,358,354,590,457,802,394,959,490
14,022/2/2022-10-05 14:14:45.466996-1616.jpg,276,368,522,452,746,360,958,453
15,022/2/2022-10-05 14:16:44.715943-20680.jpg,1,1,1,1,1,1,1,1
16,022/2/2022-10-05 14:14:44.292072-1428.jpg,288,384,525,469,735,371,958,467
17,022/2/2022-10-05 14:17:22.036638-26644.jpg,311,367,573,457,778,385,958,486
18,022/2/2022-10-05 14:15:33.768488-9336.jpg,317,363,553,456,761,379,958,474
19,022/2/2022-10-05 14:17:12.034418-25044.jpg,333,360,617,453,819,395,958,487
20,022/2/2022-10-05 14:14:51.067967-2512.jpg,296,395,563,465,748,377,958,471
21,022/2/2022-10-05 14:16:54.622122-22260.jpg,354,362,608,460,813,393,958,489
22,022/2/2022-10-05 14:16:31.052481-18496.jpg,327,386,567,458,792,403,956,484
23,022/2/2022-10-05 14:17:08.610514-24496.jpg,375,361,631,461,855,414,956,527
24,022/2/2022-10-05 14:17:17.485144-25916.jpg,364,333,638,430,829,387,958,471
25,022/2/2022-10-05 14:17:15.484682-25596.jpg,360,354,609,442,836,398,957,487
26,022/2/2022-10-05 14:17:24.888097-27100.jpg,347,363,587,460,798,399,956,495
27,022/2/2022-10-05 14:15:54.159291-12596.jpg,341,389,573,460,785,396,958,483
28,022/2/2022-10-05 14:15:54.809103-12700.jpg,332,372,591,455,791,386,958,490
29,022/2/2022-10-05 14:16:02.498156-13928.jpg,295,380,558,465,759,388,958,487
30,022/2/2022-10-05 14:15:17.703435-6768.jpg,301,373,571,454,775,395,959,485
31,022/2/2022-10-05 14:16:30.327509-18380.jpg,324,366,573,469,783,390,958,483
32,022/2/2022-10-05 14:14:56.443976-3372.jpg,273,379,528,465,731,370,959,469
33,022/2/2022-10-05 14:17:22.785568-26764.jpg,313,370,598,455,780,388,959,487
34,022/2/2022-10-05 14:16:39.138582-19788.jpg,330,378,603,459,798,389,958,481
35,022/2/2022-10-05 14:17:15.409455-25584.jpg,352,343,623,439,831,385,958,487
36,022/2/2022-10-05 14:17:16.161287-25704.jpg,373,354,614,445,831,399,958,489
37,022/2/2022-10-05 14:16:44.420149-20632.jpg,330,392,585,474,795,403,958,502
38,022/2/2022-10-05 14:15:59.960020-13524.jpg,322,373,576,480,798,404,958,495
39,022/2/2022-10-05 14:16:16.352823-16144.jpg,316,363,565,460,772,373,958,474
40,022/2/2022-10-05 14:17:05.151896-23944.jpg,330,378,585,456,798,395,958,484
41,022/2/2022-10-05 14:16:18.475579-16484.jpg,326,378,583,455,799,399,959,485
42,022/2/2022-10-05 14:16:30.552359-18416.jpg,315,388,556,479,773,394,959,496
43,022/2/2022-10-05 14:17:18.113238-26016.jpg,341,365,620,450,817,394,959,478
44,022/2/2022-10-05 14:16:07.549121-14736.jpg,334,379,576,454,792,397,957,487
45,022/2/2022-10-05 14:16:28.627136-18108.jpg,315,384,576,450,781,395,959,487
46,022/2/2022-10-05 14:17:26.311093-27328.jpg,331,360,593,439,797,380,957,472
47,022/2/2022-10-05 14:16:09.674106-15076.jpg,296,362,569,440,793,385,958,477
48,022/2/2022-10-05 14:15:30.518383-8816.jpg,287,385,559,455,768,385,958,475
49,022/2/2022-10-05 14:16:26.102684-17704.jpg,1,1,1,1,1,1,1,1
