,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,062/2/2022-10-26 10:18:40.483159-21488.jpg,129,415,337,527,610,386,817,503
1,062/2/2022-10-26 10:18:02.492353-15412.jpg,147,407,358,510,629,388,830,500
2,062/2/2022-10-26 10:17:13.691060-7620.jpg,108,446,318,546,603,412,815,512
3,062/2/2022-10-26 10:20:17.251539-36920.jpg,86,368,297,466,573,320,811,412
4,062/2/2022-10-26 10:20:11.600183-36016.jpg,112,392,335,484,579,348,810,448
5,062/2/2022-10-26 10:18:33.679538-20400.jpg,126,447,330,553,582,422,826,511
6,062/2/2022-10-26 10:17:50.027751-13424.jpg,141,412,395,513,613,397,850,502
7,062/2/2022-10-26 10:20:10.924844-35908.jpg,94,412,308,509,561,352,776,447
8,062/2/2022-10-26 10:17:12.015803-7352.jpg,126,453,374,567,612,424,831,528
9,062/2/2022-10-26 10:17:12.468386-7424.jpg,155,436,404,531,631,423,848,537
10,062/2/2022-10-26 10:17:02.945258-5908.jpg,166,445,404,538,649,441,870,550
11,062/2/2022-10-26 10:18:10.618489-16712.jpg,118,454,369,531,599,414,831,503
12,062/2/2022-10-26 10:19:05.839676-25536.jpg,147,398,409,517,625,392,867,519
13,062/2/2022-10-26 10:17:34.920512-11008.jpg,135,416,382,534,627,404,840,531
14,062/2/2022-10-26 10:19:27.700119-29024.jpg,167,427,360,513,628,412,859,525
15,062/2/2022-10-26 10:17:12.143016-7372.jpg,130,447,375,550,619,427,829,530
16,062/2/2022-10-26 10:19:28.809026-29196.jpg,128,439,326,528,596,418,828,505
17,062/2/2022-10-26 10:17:04.219268-6096.jpg,110,438,338,536,569,393,815,480
18,062/2/2022-10-26 10:19:50.301097-32628.jpg,131,419,358,525,586,391,824,493
19,062/2/2022-10-26 10:17:36.574784-11272.jpg,111,399,344,515,584,363,801,477
20,062/2/2022-10-26 10:19:28.913702-29212.jpg,113,456,334,547,572,408,817,506
21,062/2/2022-10-26 10:17:40.493298-11896.jpg,105,428,330,529,564,374,807,462
22,062/2/2022-10-26 10:17:13.090840-7524.jpg,94,447,372,532,589,422,821,537
23,062/2/2022-10-26 10:20:03.306903-34704.jpg,108,405,355,524,587,386,828,494
24,062/2/2022-10-26 10:17:34.404016-10924.jpg,116,414,380,508,615,399,839,510
25,062/2/2022-10-26 10:20:13.825441-36372.jpg,104,422,343,507,584,371,808,453
26,062/2/2022-10-26 10:16:48.793084-3644.jpg,114,448,345,557,592,423,818,527
27,062/2/2022-10-26 10:18:25.025740-19016.jpg,135,417,366,515,605,387,838,501
28,062/2/2022-10-26 10:19:01.788898-24892.jpg,134,414,362,520,617,393,836,506
29,062/2/2022-10-26 10:16:41.917753-2544.jpg,151,462,387,569,596,441,826,551
30,062/2/2022-10-26 10:17:36.244161-11220.jpg,119,383,363,502,618,373,836,488
31,062/2/2022-10-26 10:16:26.464577-72.jpg,170,449,385,572,632,432,856,543
32,062/2/2022-10-26 10:20:12.992175-36236.jpg,60,417,266,519,503,316,753,426
33,062/2/2022-10-26 10:19:28.401696-29136.jpg,143,410,367,517,615,378,834,493
34,062/2/2022-10-26 10:19:57.908438-33840.jpg,112,418,332,507,585,367,815,480
35,062/2/2022-10-26 10:17:27.106322-9760.jpg,123,437,363,541,593,399,808,494
36,062/2/2022-10-26 10:19:44.045765-31628.jpg,75,466,292,565,550,394,788,487
37,062/2/2022-10-26 10:20:11.925571-36068.jpg,83,372,286,471,565,318,778,398
38,062/2/2022-10-26 10:19:51.873881-32880.jpg,98,450,316,537,574,360,783,468
39,062/2/2022-10-26 10:16:30.690122-748.jpg,156,457,390,569,636,446,839,562
40,062/2/2022-10-26 10:17:00.044958-5444.jpg,142,444,365,548,617,414,842,520
41,062/2/2022-10-26 10:16:50.218645-3872.jpg,122,458,333,556,576,433,809,514
42,062/2/2022-10-26 10:17:53.690912-14004.jpg,1,1,1,1,1,1,1,1
43,062/2/2022-10-26 10:18:55.488094-23884.jpg,124,424,374,523,625,402,845,499
44,062/2/2022-10-26 10:17:49.608191-13356.jpg,153,439,376,522,627,417,846,517
45,062/2/2022-10-26 10:16:57.869681-5096.jpg,152,419,392,543,618,404,856,524
46,062/2/2022-10-26 10:20:40.210820-40580.jpg,122,391,354,500,601,365,831,492
47,062/2/2022-10-26 10:19:18.377330-27532.jpg,140,420,358,533,599,407,847,512
48,062/2/2022-10-26 10:19:39.651590-30936.jpg,120,425,344,520,591,383,806,482
49,062/2/2022-10-26 10:17:01.420008-5664.jpg,114,463,365,548,604,427,814,521
