,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,065/3/2022-10-31 11:31:25.547086-23244.jpg,202,427,443,535,643,457,849,591
1,065/3/2022-10-31 11:32:05.591853-29612.jpg,137,494,347,560,585,479,816,593
2,065/3/2022-10-31 11:31:09.932900-20748.jpg,110,447,346,577,553,434,783,563
3,065/3/2022-10-31 11:32:05.015283-29520.jpg,110,458,336,574,566,432,793,567
4,065/3/2022-10-31 11:29:22.464598-3636.jpg,185,421,413,532,642,444,848,576
5,065/3/2022-10-31 11:30:59.007300-19024.jpg,154,449,389,569,591,456,812,593
6,065/3/2022-10-31 11:31:28.674429-23744.jpg,120,430,380,543,600,439,817,584
7,065/3/2022-10-31 11:30:25.462185-13684.jpg,188,422,424,533,655,457,860,589
8,065/3/2022-10-31 11:31:07.908045-20424.jpg,207,440,427,536,637,452,881,604
9,065/3/2022-10-31 11:30:07.421932-10808.jpg,175,430,398,546,617,446,834,595
10,065/3/2022-10-31 11:30:08.804814-11028.jpg,185,467,405,579,622,491,842,640
11,065/3/2022-10-31 11:30:22.380304-13192.jpg,132,471,351,553,580,447,809,577
12,065/3/2022-10-31 11:30:07.696591-10852.jpg,223,417,454,526,677,461,883,605
13,065/3/2022-10-31 11:32:20.899133-32060.jpg,200,447,441,540,639,460,867,602
14,065/3/2022-10-31 11:29:40.367656-6500.jpg,185,430,417,518,635,452,850,573
15,065/3/2022-10-31 11:30:02.562747-10036.jpg,196,431,427,532,646,476,858,606
16,065/3/2022-10-31 11:31:21.828098-22648.jpg,112,468,345,568,540,447,799,569
17,065/3/2022-10-31 11:29:25.290260-4088.jpg,201,424,415,517,660,450,840,569
18,065/3/2022-10-31 11:30:23.343311-13344.jpg,98,475,313,584,534,442,763,548
19,065/3/2022-10-31 11:31:54.201444-27804.jpg,129,466,344,581,560,440,797,550
20,065/3/2022-10-31 11:32:00.339655-28784.jpg,150,455,366,543,580,446,796,561
21,065/3/2022-10-31 11:31:35.300787-24792.jpg,169,447,405,547,612,455,819,578
22,065/3/2022-10-31 11:30:11.682139-11488.jpg,191,438,433,532,620,457,835,587
23,065/3/2022-10-31 11:29:54.309012-8716.jpg,176,446,387,536,636,440,841,563
24,065/3/2022-10-31 11:31:39.601821-25468.jpg,202,456,450,545,654,480,877,623
25,065/3/2022-10-31 11:30:13.428953-11768.jpg,197,418,425,513,648,454,871,583
26,065/3/2022-10-31 11:32:23.130406-32416.jpg,125,460,359,578,572,445,809,558
27,065/3/2022-10-31 11:31:19.920659-22344.jpg,146,477,355,573,558,458,793,574
28,065/3/2022-10-31 11:29:59.058792-9476.jpg,176,434,402,526,621,453,828,573
29,065/3/2022-10-31 11:32:05.643680-29620.jpg,157,476,378,556,600,475,824,576
30,065/3/2022-10-31 11:29:22.614683-3660.jpg,167,468,383,545,606,481,855,593
31,065/3/2022-10-31 11:32:20.331755-31968.jpg,137,464,349,553,582,464,800,557
32,065/3/2022-10-31 11:31:38.801953-25340.jpg,172,449,405,546,616,459,844,580
33,065/3/2022-10-31 11:31:37.951654-25204.jpg,172,481,385,563,603,490,839,613
34,065/3/2022-10-31 11:31:46.058036-26500.jpg,146,430,359,543,572,440,799,553
35,065/3/2022-10-31 11:32:14.926632-31104.jpg,85,508,297,585,512,462,759,550
36,065/3/2022-10-31 11:31:32.325094-24316.jpg,192,439,427,527,630,456,855,573
37,065/3/2022-10-31 11:32:12.716791-30752.jpg,126,504,337,580,559,449,788,552
38,065/3/2022-10-31 11:30:28.987572-14248.jpg,183,432,403,530,626,464,834,584
39,065/3/2022-10-31 11:32:23.324480-32448.jpg,131,469,337,551,575,453,790,553
40,065/3/2022-10-31 11:30:35.402713-15272.jpg,211,435,408,530,621,469,831,586
41,065/3/2022-10-31 11:30:32.825696-14860.jpg,181,456,410,533,626,477,836,592
42,065/3/2022-10-31 11:32:14.581179-31048.jpg,98,500,315,585,542,454,757,567
43,065/3/2022-10-31 11:31:41.534260-25776.jpg,120,474,316,558,560,443,779,533
44,065/3/2022-10-31 11:30:00.783343-9752.jpg,175,427,389,528,630,463,828,586
45,065/3/2022-10-31 11:30:11.466178-11448.jpg,190,433,425,545,641,461,845,586
46,065/3/2022-10-31 11:31:24.307047-23040.jpg,109,461,328,563,535,434,759,535
47,065/3/2022-10-31 11:30:13.478860-11776.jpg,184,415,405,515,643,443,897,573
