,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,057/0/2022-10-21 15:20:28.679134-15386.jpg,211,521,397,629,624,502,821,617
1,057/0/2022-10-21 15:22:20.547206-33186.jpg,210,529,408,631,624,508,825,626
2,057/0/2022-10-21 15:22:06.014838-30905.jpg,227,525,400,631,636,511,829,618
3,057/0/2022-10-21 15:20:08.807625-12209.jpg,212,508,412,620,626,491,820,607
4,057/0/2022-10-21 15:22:38.084239-35985.jpg,192,541,413,631,629,516,812,624
5,057/0/2022-10-21 15:21:14.574292-22691.jpg,217,533,410,637,622,521,801,624
6,057/0/2022-10-21 15:19:01.196555-1439.jpg,209,493,412,596,634,475,830,587
7,057/0/2022-10-21 15:21:49.110557-28207.jpg,202,511,413,634,619,505,829,619
8,057/0/2022-10-21 15:19:09.005067-2688.jpg,222,497,413,609,639,486,842,601
9,057/0/2022-10-21 15:22:15.433482-32414.jpg,210,524,405,630,609,508,843,639
10,057/0/2022-10-21 15:18:54.749129-407.jpg,222,483,423,582,648,478,837,606
11,057/0/2022-10-21 15:21:17.180226-23108.jpg,208,525,414,632,627,512,829,615
12,057/0/2022-10-21 15:19:23.343880-4982.jpg,211,502,425,612,634,487,851,592
13,057/0/2022-10-21 15:20:21.503489-14239.jpg,221,519,427,614,634,503,817,611
14,057/0/2022-10-21 15:22:05.400672-30810.jpg,210,516,416,623,631,508,833,608
15,057/0/2022-10-21 15:23:03.243782-39950.jpg,213,549,412,639,618,521,835,619
16,057/0/2022-10-21 15:19:36.216864-7040.jpg,198,507,412,612,625,504,823,602
17,057/0/2022-10-21 15:22:43.801945-36899.jpg,203,547,419,635,621,512,821,623
18,057/0/2022-10-21 15:19:26.363029-5465.jpg,219,494,433,605,631,487,832,594
19,057/0/2022-10-21 15:23:06.735212-40509.jpg,217,537,408,623,630,525,822,627
20,057/0/2022-10-21 15:20:10.057933-12409.jpg,209,505,400,613,623,501,826,599
21,057/0/2022-10-21 15:20:10.376434-12460.jpg,196,513,403,622,618,497,832,612
22,057/0/2022-10-21 15:20:18.664904-13785.jpg,205,521,410,618,615,509,823,609
23,057/0/2022-10-21 15:21:39.690341-26706.jpg,187,522,413,634,615,504,828,615
24,057/0/2022-10-21 15:19:16.917897-3954.jpg,206,495,409,605,627,489,847,598
25,057/0/2022-10-21 15:19:46.359997-8663.jpg,202,513,423,616,624,505,822,602
26,057/0/2022-10-21 15:21:49.254791-28230.jpg,213,527,402,620,627,517,821,608
27,057/0/2022-10-21 15:21:30.272840-25192.jpg,207,531,404,621,638,516,820,609
28,057/0/2022-10-21 15:21:25.644444-24459.jpg,204,528,412,620,629,515,821,611
29,057/0/2022-10-21 15:22:40.518952-36375.jpg,204,544,405,624,608,518,821,621
30,057/0/2022-10-21 15:22:40.062207-36302.jpg,200,540,399,622,611,513,815,617
31,057/0/2022-10-21 15:22:24.377429-33789.jpg,212,552,417,636,628,522,813,618
32,057/0/2022-10-21 15:19:11.596125-3101.jpg,221,493,426,601,632,481,833,596
33,057/0/2022-10-21 15:20:02.562350-11211.jpg,206,517,418,631,627,497,821,619
34,057/0/2022-10-21 15:19:30.857539-6184.jpg,200,514,401,615,635,501,827,605
35,057/0/2022-10-21 15:20:37.099029-16720.jpg,206,520,402,621,621,511,816,619
36,057/0/2022-10-21 15:21:02.940605-20836.jpg,197,526,398,631,637,515,822,619
37,057/0/2022-10-21 15:22:01.012384-30108.jpg,209,518,413,623,625,505,826,615
38,057/0/2022-10-21 15:21:58.669222-29734.jpg,212,532,419,621,625,510,820,615
39,057/0/2022-10-21 15:19:54.099371-9885.jpg,218,514,413,611,638,495,816,609
40,057/0/2022-10-21 15:21:13.592366-22534.jpg,209,522,406,628,623,513,817,622
41,057/0/2022-10-21 15:19:24.994104-5246.jpg,220,512,401,600,630,499,832,595
42,057/0/2022-10-21 15:20:35.891090-16534.jpg,199,521,415,615,623,491,823,607
43,057/0/2022-10-21 15:22:41.568452-36541.jpg,187,526,404,635,627,499,815,618
44,057/0/2022-10-21 15:21:54.898886-29132.jpg,217,527,420,627,640,511,836,620
45,057/0/2022-10-21 15:22:22.599194-33514.jpg,214,532,411,633,629,509,827,624
46,057/0/2022-10-21 15:21:25.450830-24428.jpg,212,524,421,624,618,501,824,613
47,057/0/2022-10-21 15:22:03.881780-30567.jpg,212,534,420,623,639,515,827,625
48,057/0/2022-10-21 15:20:26.672703-15065.jpg,215,511,410,624,620,497,809,611
49,057/0/2022-10-21 15:21:02.815621-20816.jpg,206,523,407,619,629,504,827,613
