,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,003/0/2022-09-27 13:12:05.880509-16963.jpg,163,450,409,550,682,489,947,573
1,003/0/2022-09-27 13:12:05.867904-16961.jpg,168,470,413,545,689,484,943,573
2,003/0/2022-09-27 13:12:05.983780-16979.jpg,167,438,423,538,699,466,946,568
3,003/0/2022-09-27 13:12:06.312299-17032.jpg,151,432,402,544,677,456,933,563
4,003/0/2022-09-27 13:12:06.680368-17089.jpg,118,435,391,550,650,449,920,564
5,003/0/2022-09-27 13:12:08.487114-17380.jpg,109,462,373,564,635,483,910,576
6,003/0/2022-09-27 13:12:05.957336-16975.jpg,182,433,427,542,708,459,954,577
7,003/0/2022-09-27 13:12:06.005638-16983.jpg,178,440,416,547,719,466,951,574
8,003/0/2022-09-27 13:11:56.007089-15383.jpg,102,488,358,552,639,497,927,589
9,003/0/2022-09-27 13:12:06.205459-17015.jpg,144,431,407,539,702,462,932,566
10,003/0/2022-09-27 13:11:59.995311-16021.jpg,135,438,372,541,682,459,915,563
11,003/0/2022-09-27 13:10:19.915317-2.jpg,109,432,366,527,657,439,904,543
12,003/0/2022-09-27 13:12:06.138110-17004.jpg,161,431,406,538,688,455,936,571
13,003/0/2022-09-27 13:12:05.856968-16959.jpg,142,463,400,551,677,486,925,573
14,003/0/2022-09-27 13:12:07.175290-17170.jpg,127,447,362,538,665,467,920,560
15,003/0/2022-09-27 13:11:53.880752-15043.jpg,134,426,367,539,661,438,907,561
16,003/0/2022-09-27 13:10:32.329193-1997.jpg,121,436,365,531,650,458,910,555
17,003/0/2022-09-27 13:12:08.411791-17367.jpg,133,434,375,532,675,452,910,549
18,003/0/2022-09-27 13:11:58.126593-15722.jpg,128,460,369,544,687,489,914,566
19,003/0/2022-09-27 13:12:03.299116-16550.jpg,128,448,364,546,647,448,909,559
20,003/0/2022-09-27 13:11:08.036331-7709.jpg,132,421,369,532,668,444,908,554
21,003/0/2022-09-27 13:13:48.184204-33329.jpg,143,433,387,540,677,458,927,553
22,003/0/2022-09-27 13:14:09.281233-36704.jpg,134,445,378,543,690,461,918,566
23,003/0/2022-09-27 13:12:06.518116-17065.jpg,142,444,389,542,687,457,924,564
24,003/0/2022-09-27 13:11:47.486728-14020.jpg,131,450,360,532,677,463,913,560
25,003/0/2022-09-27 13:12:26.892887-20324.jpg,134,452,369,551,689,480,912,560
26,003/0/2022-09-27 13:12:01.337428-16234.jpg,122,458,362,557,671,475,911,573
