,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,026/0/2022-10-06 11:21:06.574688-37112.jpg,151,552,380,652,639,569,856,682
1,026/0/2022-10-06 11:18:33.792392-12699.jpg,136,523,378,653,643,563,860,677
2,026/0/2022-10-06 11:21:07.191036-37211.jpg,132,545,380,668,638,565,858,681
3,026/0/2022-10-06 11:19:00.314912-16929.jpg,145,533,382,646,630,555,857,676
4,026/0/2022-10-06 11:21:17.601598-38875.jpg,144,557,383,672,625,578,859,686
5,026/0/2022-10-06 11:20:51.332481-34674.jpg,150,554,380,656,630,574,860,681
6,026/0/2022-10-06 11:18:46.443967-14723.jpg,131,539,381,642,634,556,863,671
7,026/0/2022-10-06 11:21:08.226661-37367.jpg,155,553,373,656,640,575,846,674
8,026/0/2022-10-06 11:20:13.361166-28604.jpg,152,556,372,662,634,564,863,677
9,026/0/2022-10-06 11:21:19.863135-39234.jpg,141,546,374,655,637,570,863,680
10,026/0/2022-10-06 11:19:41.065090-23444.jpg,154,538,379,644,626,555,855,677
11,026/0/2022-10-06 11:17:34.363909-3198.jpg,151,532,371,634,635,551,851,661
12,026/0/2022-10-06 11:20:10.707391-28180.jpg,146,549,378,665,636,572,850,682
13,026/0/2022-10-06 11:18:54.139081-15954.jpg,141,525,385,650,628,554,861,670
14,026/0/2022-10-06 11:20:26.297209-30674.jpg,148,554,373,660,641,573,852,678
15,026/0/2022-10-06 11:20:20.663431-29772.jpg,151,528,389,646,629,549,857,676
16,026/0/2022-10-06 11:18:00.017775-7301.jpg,155,540,372,645,619,566,865,674
17,026/0/2022-10-06 11:17:31.414111-2725.jpg,143,527,360,634,639,548,842,654
18,026/0/2022-10-06 11:18:43.491227-14246.jpg,147,541,370,650,639,566,852,668
19,026/0/2022-10-06 11:17:25.515157-1782.jpg,126,525,365,639,635,553,843,656
20,026/0/2022-10-06 11:17:54.248403-6379.jpg,141,540,359,642,646,561,854,658
21,026/0/2022-10-06 11:19:30.797543-21801.jpg,150,545,371,648,649,563,856,676
22,026/0/2022-10-06 11:21:21.899541-39562.jpg,146,552,361,652,650,581,837,680
23,026/0/2022-10-06 11:17:59.999306-7298.jpg,139,541,370,638,638,557,846,672
24,026/0/2022-10-06 11:19:25.262576-20919.jpg,146,551,383,652,641,569,853,677
25,026/0/2022-10-06 11:20:49.914473-34447.jpg,145,550,382,660,629,566,859,677
26,026/0/2022-10-06 11:18:52.720228-15727.jpg,146,561,384,648,629,584,854,675
27,026/0/2022-10-06 11:18:37.787539-13335.jpg,157,551,371,657,633,583,846,670
28,026/0/2022-10-06 11:20:24.596598-30397.jpg,143,550,377,655,626,578,862,674
29,026/0/2022-10-06 11:17:51.585359-5953.jpg,152,540,373,634,637,557,853,666
30,026/0/2022-10-06 11:18:37.427923-13273.jpg,161,552,379,652,632,570,857,677
31,026/0/2022-10-06 11:21:23.659112-39843.jpg,148,563,376,657,645,582,846,678
32,026/0/2022-10-06 11:19:25.512740-20959.jpg,154,549,363,657,632,563,861,679
33,026/0/2022-10-06 11:20:23.568388-30236.jpg,146,551,376,666,645,579,857,681
34,026/0/2022-10-06 11:19:13.516729-19041.jpg,140,552,396,647,646,569,865,683
35,026/0/2022-10-06 11:17:26.675327-1968.jpg,139,509,375,625,616,543,855,658
36,026/0/2022-10-06 11:20:29.189053-31136.jpg,158,557,379,657,661,561,859,677
37,026/0/2022-10-06 11:19:19.702039-20029.jpg,142,537,383,647,640,559,856,680
38,026/0/2022-10-06 11:19:46.003302-24234.jpg,145,533,374,648,644,553,864,673
39,026/0/2022-10-06 11:21:19.824299-39228.jpg,159,550,377,648,640,572,860,678
40,026/0/2022-10-06 11:18:26.362241-11510.jpg,153,548,402,642,642,560,854,675
41,026/0/2022-10-06 11:20:48.341340-34195.jpg,136,557,374,665,639,582,859,678
42,026/0/2022-10-06 11:21:24.099953-39914.jpg,150,553,374,655,650,571,850,675
43,026/0/2022-10-06 11:17:56.217317-6694.jpg,143,544,386,645,632,564,849,671
44,026/0/2022-10-06 11:20:07.900452-27731.jpg,155,549,367,664,623,567,851,670
45,026/0/2022-10-06 11:19:06.103377-17855.jpg,163,539,379,659,640,559,849,674
46,026/0/2022-10-06 11:18:40.268326-13735.jpg,160,538,380,647,635,551,862,669
47,026/0/2022-10-06 11:19:25.712578-20991.jpg,147,550,379,665,639,571,856,672
48,026/0/2022-10-06 11:20:21.568167-29917.jpg,141,560,367,662,641,563,854,678
49,026/0/2022-10-06 11:18:50.308819-15336.jpg,157,531,372,641,640,556,858,665
