,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,065/2/2022-10-31 11:25:55.263072-19964.jpg,86,472,311,571,547,446,782,562
1,065/2/2022-10-31 11:25:01.157070-11308.jpg,120,462,332,576,572,455,790,561
2,065/2/2022-10-31 11:27:42.098699-37036.jpg,99,469,317,587,539,451,763,560
3,065/2/2022-10-31 11:27:14.502860-32620.jpg,90,490,312,593,537,464,762,565
4,065/2/2022-10-31 11:26:51.622134-28964.jpg,147,433,367,541,594,425,809,553
5,065/2/2022-10-31 11:26:41.525090-27348.jpg,109,457,333,550,550,443,758,554
6,065/2/2022-10-31 11:26:17.172640-23460.jpg,131,418,376,539,612,435,805,554
7,065/2/2022-10-31 11:24:34.625330-7064.jpg,150,434,393,536,601,435,841,565
8,065/2/2022-10-31 11:27:35.147643-35924.jpg,139,437,347,553,581,431,779,545
9,065/2/2022-10-31 11:26:42.072210-27436.jpg,110,430,335,541,567,430,787,540
10,065/2/2022-10-31 11:27:27.121696-34640.jpg,106,475,311,569,555,434,769,544
11,065/2/2022-10-31 11:26:44.345901-27800.jpg,124,448,343,556,581,448,779,555
12,065/2/2022-10-31 11:24:38.001127-7604.jpg,114,447,353,549,569,456,792,563
13,065/2/2022-10-31 11:25:03.832414-11736.jpg,122,431,371,544,592,432,821,565
14,065/2/2022-10-31 11:25:51.416657-19348.jpg,147,434,379,537,595,437,814,562
15,065/2/2022-10-31 11:24:03.870537-2144.jpg,116,444,350,545,571,440,787,564
16,065/2/2022-10-31 11:26:00.140942-20744.jpg,112,458,323,573,571,443,784,572
17,065/2/2022-10-31 11:25:00.379476-11184.jpg,53,477,260,587,501,431,724,541
18,065/2/2022-10-31 11:24:51.610129-9780.jpg,91,472,318,581,548,445,769,557
19,065/2/2022-10-31 11:26:34.607349-26244.jpg,151,433,357,540,609,432,813,559
20,065/2/2022-10-31 11:27:54.329357-38992.jpg,97,476,311,568,534,448,769,545
21,065/2/2022-10-31 11:27:08.818674-31712.jpg,145,449,366,539,590,441,798,549
22,065/2/2022-10-31 11:27:23.195734-34012.jpg,129,467,342,558,575,453,794,562
23,065/2/2022-10-31 11:27:19.820589-33472.jpg,102,471,321,559,533,439,771,559
24,065/2/2022-10-31 11:27:34.847844-35876.jpg,116,472,280,561,576,463,786,557
25,065/2/2022-10-31 11:25:07.384336-12304.jpg,90,483,307,599,538,449,762,565
26,065/2/2022-10-31 11:24:42.902174-8388.jpg,86,446,293,560,536,429,758,539
27,065/2/2022-10-31 11:24:48.055456-9212.jpg,121,457,318,562,558,433,781,551
28,065/2/2022-10-31 11:25:13.936386-13352.jpg,68,468,299,583,519,419,756,540
29,065/2/2022-10-31 11:25:44.062723-18172.jpg,139,431,357,543,597,432,812,553
30,065/2/2022-10-31 11:24:08.225760-2840.jpg,154,402,391,516,612,415,825,543
31,065/2/2022-10-31 11:24:07.522164-2728.jpg,171,406,386,510,615,423,822,538
32,065/2/2022-10-31 11:25:42.486185-17920.jpg,137,463,348,562,579,453,806,569
33,065/2/2022-10-31 11:24:25.250963-5564.jpg,151,438,367,530,602,434,815,552
34,065/2/2022-10-31 11:26:25.849179-24848.jpg,120,483,341,575,559,457,781,559
35,065/2/2022-10-31 11:24:34.928276-7112.jpg,143,442,377,535,599,444,819,563
36,065/2/2022-10-31 11:26:11.891238-22624.jpg,130,444,357,531,604,441,789,550
37,065/2/2022-10-31 11:24:19.848021-4700.jpg,172,430,421,515,633,472,845,580
38,065/2/2022-10-31 11:26:10.623128-22420.jpg,138,428,366,511,585,436,803,555
39,065/2/2022-10-31 11:24:55.978732-10480.jpg,68,469,290,567,512,426,733,525
40,065/2/2022-10-31 11:25:10.487227-12800.jpg,135,465,352,555,569,437,798,544
41,065/2/2022-10-31 11:24:46.177972-8912.jpg,83,469,315,564,512,429,762,544
42,065/2/2022-10-31 11:24:30.475004-6400.jpg,150,436,363,527,613,456,823,567
43,065/2/2022-10-31 11:24:40.726172-8040.jpg,109,464,342,551,544,447,787,561
44,065/2/2022-10-31 11:25:26.383630-15344.jpg,152,451,383,534,612,458,813,563
45,065/2/2022-10-31 11:24:56.755783-10604.jpg,130,474,327,562,546,450,785,554
46,065/2/2022-10-31 11:25:26.608317-15380.jpg,153,458,374,549,600,461,810,568
47,065/2/2022-10-31 11:25:09.630723-12664.jpg,130,453,349,543,578,439,801,546
48,065/2/2022-10-31 11:24:48.352790-9260.jpg,102,472,313,559,544,438,758,558
49,065/2/2022-10-31 11:24:19.447958-4636.jpg,186,428,405,524,650,482,842,581
