,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,004/2/2022-09-27 16:04:56.618643-30664.jpg,1,1,1,1,1,1,1,1
1,004/2/2022-09-27 16:03:39.483074-18404.jpg,126,432,337,534,625,412,853,510
2,004/2/2022-09-27 16:04:56.349424-30620.jpg,89,425,285,528,633,394,841,513
3,004/2/2022-09-27 16:04:56.370482-30624.jpg,104,423,298,519,615,393,834,501
4,004/2/2022-09-27 16:03:37.781120-18132.jpg,112,443,323,549,603,402,839,506
5,004/2/2022-09-27 16:04:56.543962-30652.jpg,118,414,367,523,638,389,878,512
6,004/2/2022-09-27 16:04:56.320610-30616.jpg,84,428,326,536,600,385,834,499
7,004/2/2022-09-27 16:04:56.568512-30656.jpg,1,1,1,1,1,1,1,1
8,004/2/2022-09-27 16:04:56.452043-30636.jpg,1,1,1,1,1,1,1,1
9,004/2/2022-09-27 16:03:55.354444-20884.jpg,79,425,320,536,586,390,836,504
10,004/2/2022-09-27 16:02:59.187610-11964.jpg,70,439,317,554,587,394,812,487
11,004/2/2022-09-27 16:03:35.855706-17824.jpg,101,435,351,537,624,412,874,510
12,004/2/2022-09-27 16:03:04.213781-12768.jpg,57,448,270,545,570,370,788,480
13,004/2/2022-09-27 16:05:53.746784-39756.jpg,70,439,302,542,570,389,835,489
14,004/2/2022-09-27 16:04:14.830625-24000.jpg,132,425,335,527,615,387,857,504
15,004/2/2022-09-27 16:05:16.152914-33748.jpg,69,431,304,538,563,386,813,486
16,004/2/2022-09-27 16:04:32.439892-26796.jpg,95,440,286,550,597,410,796,488
17,004/2/2022-09-27 16:04:56.243838-30604.jpg,91,425,308,533,612,400,816,505
18,004/2/2022-09-27 16:03:19.378731-15188.jpg,75,454,297,551,586,397,803,494
19,004/2/2022-09-27 16:05:15.928346-33712.jpg,74,438,302,534,560,385,786,479
20,004/2/2022-09-27 16:05:36.890201-37056.jpg,75,459,280,548,566,402,805,486
21,004/2/2022-09-27 16:03:25.604111-16184.jpg,88,431,296,525,568,390,824,474
22,004/2/2022-09-27 16:03:39.234058-18364.jpg,95,429,310,529,636,399,878,521
23,004/2/2022-09-27 16:03:36.658110-17952.jpg,89,442,333,538,593,404,823,501
24,004/2/2022-09-27 16:03:12.092210-14028.jpg,91,445,316,538,590,391,806,487
25,004/2/2022-09-27 16:05:27.582290-35576.jpg,61,466,323,556,559,406,797,491
26,004/2/2022-09-27 16:04:15.058167-24036.jpg,102,441,353,553,609,395,848,498
27,004/2/2022-09-27 16:03:39.431407-18396.jpg,124,439,364,534,646,420,858,521
28,004/2/2022-09-27 16:02:40.597297-9020.jpg,106,426,332,532,597,396,826,490
29,004/2/2022-09-27 16:03:25.504021-16168.jpg,73,460,280,541,563,411,790,490
30,004/2/2022-09-27 16:04:56.270675-30608.jpg,60,424,312,529,611,390,810,476
31,004/2/2022-09-27 16:05:41.244955-37756.jpg,64,443,302,538,578,397,824,501
32,004/2/2022-09-27 16:05:12.389823-33184.jpg,54,457,289,543,552,388,790,492
33,004/2/2022-09-27 16:03:39.031422-18332.jpg,116,454,311,544,619,426,840,519
34,004/2/2022-09-27 16:03:49.795639-20024.jpg,136,420,377,527,648,414,876,516
35,004/2/2022-09-27 16:04:53.131653-30104.jpg,92,435,330,524,622,394,858,496
36,004/2/2022-09-27 16:02:22.775702-6172.jpg,93,469,315,560,583,409,811,518
37,004/2/2022-09-27 16:03:30.080196-16900.jpg,60,418,274,518,567,363,806,455
38,004/2/2022-09-27 16:03:50.114375-20076.jpg,129,436,367,522,633,395,870,505
39,004/2/2022-09-27 16:04:46.041914-28972.jpg,76,433,278,521,564,378,790,464
40,004/2/2022-09-27 16:05:14.952568-33556.jpg,72,425,283,521,576,365,789,451
41,004/2/2022-09-27 16:05:23.054140-34852.jpg,62,466,298,566,577,411,799,494
42,004/2/2022-09-27 16:03:39.381550-18388.jpg,116,433,342,529,623,401,859,519
43,004/2/2022-09-27 16:04:56.468330-30640.jpg,1,1,1,1,1,1,1,1
44,004/2/2022-09-27 16:04:56.068278-30576.jpg,88,431,321,533,598,396,810,499
45,004/2/2022-09-27 16:04:44.816627-28776.jpg,47,447,286,541,558,384,770,479
46,004/2/2022-09-27 16:02:17.774733-5372.jpg,111,421,334,517,607,394,839,495
47,004/2/2022-09-27 16:03:38.906387-18312.jpg,96,448,333,529,621,411,834,505
48,004/2/2022-09-27 16:03:39.109070-18344.jpg,95,447,330,547,626,415,845,519
49,004/2/2022-09-27 16:03:13.814797-14304.jpg,102,435,331,534,611,397,867,493
50,004/2/2022-09-27 16:05:55.991578-40112.jpg,87,430,323,533,602,395,796,478
51,004/2/2022-09-27 16:03:39.189141-18356.jpg,109,437,321,547,618,429,840,512
52,004/2/2022-09-27 16:03:26.204281-16280.jpg,72,429,276,532,564,370,790,458
53,004/2/2022-09-27 16:02:10.373692-4188.jpg,117,417,354,536,632,387,844,502
54,004/2/2022-09-27 16:03:13.947854-14324.jpg,126,439,318,548,620,400,815,493
55,004/2/2022-09-27 16:04:14.957003-24020.jpg,106,439,341,543,629,395,859,511
56,004/2/2022-09-27 16:04:56.294216-30612.jpg,101,434,292,539,613,405,816,499
57,004/2/2022-09-27 16:05:02.068797-31532.jpg,65,435,279,544,569,384,778,476
58,004/2/2022-09-27 16:03:12.739695-14132.jpg,88,440,301,531,579,386,806,472
59,004/2/2022-09-27 16:03:36.231027-17884.jpg,86,454,320,566,606,413,811,515
60,004/2/2022-09-27 16:04:20.133119-24848.jpg,78,434,300,524,589,387,820,481
61,004/2/2022-09-27 16:05:04.715003-31956.jpg,97,439,325,531,605,392,822,494
62,004/2/2022-09-27 16:04:42.471937-28400.jpg,69,449,294,554,571,407,800,499
63,004/2/2022-09-27 16:03:30.410498-16952.jpg,82,432,285,527,572,387,790,453
64,004/2/2022-09-27 16:05:30.031527-35968.jpg,89,461,335,558,597,417,822,520
65,004/2/2022-09-27 16:03:39.356312-18384.jpg,115,436,354,536,647,402,859,526
66,004/2/2022-09-27 16:03:04.588243-12828.jpg,53,460,297,571,566,397,790,486
67,004/2/2022-09-27 16:04:56.594079-30660.jpg,1,1,1,1,1,1,1,1
68,004/2/2022-09-27 16:04:45.641723-28908.jpg,47,433,262,535,551,378,766,464
69,004/2/2022-09-27 16:03:26.282022-16292.jpg,57,432,289,531,583,385,782,460
70,004/2/2022-09-27 16:04:56.221721-30600.jpg,74,431,307,527,599,403,814,493
71,004/2/2022-09-27 16:04:26.088696-25780.jpg,73,442,321,537,587,390,819,479
72,004/2/2022-09-27 16:03:36.308279-17896.jpg,79,479,314,568,580,433,826,532
73,004/2/2022-09-27 16:04:56.421552-30632.jpg,90,409,324,527,638,389,838,505
74,004/2/2022-09-27 16:04:43.966563-28640.jpg,97,433,295,530,594,390,805,480
75,004/2/2022-09-27 16:01:44.297206-8.jpg,154,460,329,542,624,436,896,538
76,004/2/2022-09-27 16:02:13.226077-4644.jpg,120,454,355,554,632,433,852,528
77,004/2/2022-09-27 16:05:27.780127-35608.jpg,84,463,296,556,604,419,806,523
78,004/2/2022-09-27 16:05:13.327899-33296.jpg,82,435,281,524,578,382,786,471
79,004/2/2022-09-27 16:04:45.792012-28932.jpg,72,425,279,533,566,380,787,454
80,004/2/2022-09-27 16:05:27.654696-35588.jpg,87,462,291,566,569,416,776,513
81,004/2/2022-09-27 16:02:08.404192-3872.jpg,91,436,324,552,609,419,830,504
82,004/2/2022-09-27 16:04:56.396260-30628.jpg,95,423,307,535,631,389,833,503
83,004/2/2022-09-27 16:04:45.168506-28832.jpg,50,448,246,543,519,374,748,460
84,004/2/2022-09-27 16:04:14.762737-23988.jpg,116,422,341,515,650,388,856,489
85,004/2/2022-09-27 16:03:39.207682-18360.jpg,107,444,292,537,615,408,842,518
86,004/2/2022-09-27 16:02:23.200678-6240.jpg,90,423,296,524,583,385,797,480
87,004/2/2022-09-27 16:04:47.727809-29240.jpg,90,420,300,513,585,376,805,458
88,004/2/2022-09-27 16:05:56.947167-40268.jpg,46,437,267,526,573,378,782,471
89,004/2/2022-09-27 16:03:22.120294-15620.jpg,65,462,294,573,570,416,795,506
90,004/2/2022-09-27 16:03:49.639084-20000.jpg,151,435,405,538,654,414,902,523
91,004/2/2022-09-27 16:02:51.397207-10740.jpg,62,457,281,550,586,407,808,480
92,004/2/2022-09-27 16:04:12.455468-23620.jpg,83,418,322,525,616,391,834,485
93,004/2/2022-09-27 16:03:39.406556-18392.jpg,111,438,351,532,635,416,846,522
94,004/2/2022-09-27 16:03:00.737809-12212.jpg,69,408,306,515,586,360,818,449
95,004/2/2022-09-27 16:05:14.531986-33488.jpg,59,442,288,528,579,386,789,481
96,004/2/2022-09-27 16:02:03.656595-3112.jpg,91,429,370,528,593,417,830,486
97,004/2/2022-09-27 16:04:38.090746-27700.jpg,102,433,302,528,593,385,789,477
98,004/2/2022-09-27 16:05:40.575915-37648.jpg,65,439,275,537,568,383,789,467
99,004/2/2022-09-27 16:04:12.180629-23576.jpg,106,435,321,525,608,387,824,487
100,004/2/2022-09-27 16:05:36.798660-37044.jpg,58,456,324,553,560,407,763,495
101,004/2/2022-09-27 16:03:36.960632-18000.jpg,91,448,307,547,608,422,816,516
102,004/2/2022-09-27 16:02:22.600423-6144.jpg,114,430,310,520,613,397,817,488
103,004/2/2022-09-27 16:06:00.149925-40780.jpg,100,474,293,557,605,427,797,507
104,004/2/2022-09-27 16:03:50.490360-20136.jpg,109,438,331,525,630,407,820,505
105,004/2/2022-09-27 16:03:52.349527-20432.jpg,121,422,333,515,628,396,814,485
106,004/2/2022-09-27 16:04:42.566417-28416.jpg,87,434,293,540,574,392,775,493
107,004/2/2022-09-27 16:05:42.723545-37992.jpg,90,458,285,529,591,397,770,485
108,004/2/2022-09-27 16:04:56.493939-30644.jpg,1,1,1,1,1,1,1,1
109,004/2/2022-09-27 16:03:14.064894-14344.jpg,100,425,323,519,613,391,813,476
110,004/2/2022-09-27 16:05:40.747395-37676.jpg,62,433,285,527,584,376,783,464
111,004/2/2022-09-27 16:05:13.506149-33324.jpg,66,462,296,549,582,410,786,489
112,004/2/2022-09-27 16:03:04.040672-12740.jpg,56,452,275,539,568,380,823,474
113,004/2/2022-09-27 16:03:32.413362-17272.jpg,105,439,320,520,581,400,816,485
114,004/2/2022-09-27 16:03:24.679723-16036.jpg,66,439,283,538,558,382,784,474
115,004/2/2022-09-27 16:03:52.265840-20420.jpg,117,422,354,521,605,379,824,479
116,004/2/2022-09-27 16:03:17.702998-14920.jpg,95,448,293,529,600,384,785,460
117,004/2/2022-09-27 16:04:54.668274-30352.jpg,105,452,348,530,619,405,817,498
118,004/2/2022-09-27 16:05:19.416735-34268.jpg,66,444,276,539,558,390,774,485
119,004/2/2022-09-27 16:04:14.856964-24004.jpg,134,438,333,525,636,397,840,498
120,004/2/2022-09-27 16:02:11.474153-4364.jpg,112,443,323,547,615,417,811,519
121,004/2/2022-09-27 16:01:59.921917-2516.jpg,137,436,363,539,632,409,851,519
122,004/2/2022-09-27 16:01:58.332490-2260.jpg,126,435,329,543,646,414,845,515
123,004/2/2022-09-27 16:03:11.889702-13996.jpg,73,424,304,521,593,377,789,468
124,004/2/2022-09-27 16:05:55.597060-40048.jpg,119,442,327,539,641,398,827,486
125,004/2/2022-09-27 16:04:38.665699-27792.jpg,74,430,315,536,596,397,797,483
126,004/2/2022-09-27 16:05:00.603899-31292.jpg,84,429,306,522,600,382,816,477
127,004/2/2022-09-27 16:05:19.180533-34228.jpg,64,441,288,535,562,384,756,482
128,004/2/2022-09-27 16:03:34.470966-17596.jpg,111,429,342,527,607,390,829,499
129,004/2/2022-09-27 16:05:25.684578-35272.jpg,85,433,322,541,585,389,805,485
130,004/2/2022-09-27 16:04:10.747866-23344.jpg,82,439,282,536,576,389,767,479
131,004/2/2022-09-27 16:04:14.706403-23980.jpg,120,431,343,536,633,403,882,501
132,004/2/2022-09-27 16:05:56.027723-40120.jpg,84,437,312,536,592,384,834,486
133,004/2/2022-09-27 16:03:49.914436-20044.jpg,151,422,376,525,655,404,870,520
134,004/2/2022-09-27 16:05:24.717716-35116.jpg,109,459,286,542,595,406,815,509
135,004/2/2022-09-27 16:03:00.787779-12220.jpg,86,429,321,514,600,365,777,471
136,004/2/2022-09-27 16:04:33.015158-26888.jpg,70,456,297,558,593,418,832,516
137,004/2/2022-09-27 16:04:45.444704-28876.jpg,24,455,231,564,526,375,735,477
138,004/2/2022-09-27 16:02:41.922353-9232.jpg,104,443,315,562,605,398,812,504
139,004/2/2022-09-27 16:02:17.999860-5408.jpg,112,433,351,539,632,396,842,500
140,004/2/2022-09-27 16:03:00.563404-12184.jpg,76,457,291,529,598,402,811,475
141,004/2/2022-09-27 16:04:42.668807-28432.jpg,82,441,298,542,587,384,801,477
142,004/2/2022-09-27 16:02:26.062092-6696.jpg,111,436,314,554,606,396,816,500
143,004/2/2022-09-27 16:05:38.000596-37236.jpg,72,470,284,564,573,401,778,499
144,004/2/2022-09-27 16:02:21.250316-5928.jpg,117,453,320,537,623,433,832,515
145,004/2/2022-09-27 16:03:13.739987-14292.jpg,111,438,305,525,622,402,826,470
146,004/2/2022-09-27 16:03:38.258704-18208.jpg,115,434,357,545,632,415,829,501
147,004/2/2022-09-27 16:05:20.428689-34432.jpg,82,446,286,547,591,390,776,487
148,004/2/2022-09-27 16:02:35.249016-8164.jpg,121,444,319,539,638,394,817,488
149,004/2/2022-09-27 16:02:06.448707-3560.jpg,142,449,335,543,636,420,822,516
150,004/2/2022-09-27 16:05:19.267666-34244.jpg,47,444,260,528,553,383,755,479
151,004/2/2022-09-27 16:04:46.341861-29020.jpg,111,446,328,548,627,400,835,502
152,004/2/2022-09-27 16:04:42.941457-28476.jpg,83,433,298,535,590,385,795,473
153,004/2/2022-09-27 16:04:57.468654-30800.jpg,101,429,312,533,602,393,804,485
154,004/2/2022-09-27 16:03:48.939117-19888.jpg,100,441,313,540,614,408,817,498
155,004/2/2022-09-27 16:04:10.916607-23368.jpg,62,429,255,527,557,389,765,448
156,004/2/2022-09-27 16:05:28.880272-35784.jpg,88,468,319,573,605,417,797,508
157,004/2/2022-09-27 16:05:56.697373-40228.jpg,51,449,265,540,562,381,753,475
158,004/2/2022-09-27 16:02:05.622860-3428.jpg,108,443,340,533,634,407,834,508
159,004/2/2022-09-27 16:03:27.179822-16436.jpg,96,431,294,526,597,400,808,460
160,004/2/2022-09-27 16:03:51.989696-20376.jpg,87,419,315,511,596,386,809,474
161,004/2/2022-09-27 16:05:55.798169-40084.jpg,98,433,319,524,616,409,823,483
162,004/2/2022-09-27 16:05:25.882700-35304.jpg,87,445,324,534,572,413,815,491
163,004/2/2022-09-27 16:02:18.677844-5516.jpg,91,448,316,550,598,420,820,507
164,004/2/2022-09-27 16:03:28.780029-16692.jpg,69,423,261,505,585,375,785,442
165,004/2/2022-09-27 16:03:31.405171-17112.jpg,84,428,306,529,587,392,795,484
166,004/2/2022-09-27 16:02:24.225910-6404.jpg,101,443,311,532,613,403,805,491
167,004/2/2022-09-27 16:02:26.390823-6744.jpg,96,449,319,550,592,424,809,501
168,004/2/2022-09-27 16:02:13.874222-4748.jpg,137,418,342,525,626,401,855,501
169,004/2/2022-09-27 16:05:16.563823-33812.jpg,69,449,303,542,586,401,795,493
170,004/2/2022-09-27 16:05:56.346872-40172.jpg,101,436,306,530,613,383,798,469
171,004/2/2022-09-27 16:04:14.605828-23964.jpg,139,437,344,531,652,402,848,491
172,004/2/2022-09-27 16:05:42.294922-37924.jpg,100,425,302,528,613,385,812,491
173,004/2/2022-09-27 16:03:08.438941-13444.jpg,86,452,293,555,601,394,796,493
174,004/2/2022-09-27 16:02:09.525932-4052.jpg,109,421,342,539,634,408,827,495
175,004/2/2022-09-27 16:02:15.699235-5040.jpg,113,426,325,533,613,402,818,489
176,004/2/2022-09-27 16:04:06.436560-22656.jpg,83,440,300,548,605,406,807,492
177,004/2/2022-09-27 16:02:21.852822-6024.jpg,128,426,339,522,633,390,845,490
178,004/2/2022-09-27 16:03:51.364424-20276.jpg,78,411,307,516,604,385,812,483
179,004/2/2022-09-27 16:03:42.714775-18892.jpg,118,419,335,526,622,387,825,486
180,004/2/2022-09-27 16:05:15.152708-33588.jpg,60,429,282,524,565,365,794,467
181,004/2/2022-09-27 16:05:27.480227-35560.jpg,49,448,294,544,569,396,781,506
182,004/2/2022-09-27 16:03:13.439819-14244.jpg,92,422,309,509,586,372,797,470
183,004/2/2022-09-27 16:05:52.927157-39624.jpg,61,440,296,533,586,390,785,482
184,004/2/2022-09-27 16:04:44.891841-28788.jpg,71,476,269,556,580,413,785,493
185,004/2/2022-09-27 16:03:15.941561-14632.jpg,83,427,313,535,589,384,811,472
186,004/2/2022-09-27 16:03:26.104234-16264.jpg,75,441,289,533,570,381,766,470
187,004/2/2022-09-27 16:02:29.470405-7240.jpg,100,445,285,546,619,411,824,508
188,004/2/2022-09-27 16:02:20.460002-5800.jpg,87,459,326,563,628,431,837,520
189,004/2/2022-09-27 16:04:48.918104-29432.jpg,89,438,290,536,592,398,807,487
190,004/2/2022-09-27 16:05:35.944269-36908.jpg,65,457,321,562,583,407,804,515
191,004/2/2022-09-27 16:02:37.421759-8512.jpg,101,451,322,565,605,419,828,517
192,004/2/2022-09-27 16:04:54.868350-30384.jpg,85,445,324,550,608,404,838,505
193,004/2/2022-09-27 16:06:00.072249-40768.jpg,82,484,298,570,614,433,809,524
194,004/2/2022-09-27 16:03:10.914625-13840.jpg,82,453,311,564,599,400,813,510
195,004/2/2022-09-27 16:05:50.546267-39244.jpg,45,448,285,557,552,388,786,492
196,004/2/2022-09-27 16:02:01.148155-2712.jpg,125,425,350,541,643,398,859,523
197,004/2/2022-09-27 16:03:20.228607-15324.jpg,109,448,305,561,608,404,812,508
198,004/2/2022-09-27 16:03:55.803187-20956.jpg,97,420,296,539,603,398,820,502
199,004/2/2022-09-27 16:05:38.647068-37340.jpg,77,451,277,531,583,395,807,478
200,004/2/2022-09-27 16:02:13.024130-4612.jpg,133,454,332,560,650,438,859,529
201,004/2/2022-09-27 16:04:31.767457-26688.jpg,88,433,299,532,593,403,807,491
202,004/2/2022-09-27 16:04:08.904871-23052.jpg,79,445,283,543,590,396,800,503
203,004/2/2022-09-27 16:03:23.703839-15880.jpg,62,455,285,549,584,390,779,480
