,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,022/1/2022-10-05 14:00:45.340878-26716.jpg,126,470,333,550,561,501,773,594
1,022/1/2022-10-05 14:01:28.356630-33592.jpg,1,1,1,1,1,1,1,1
2,022/1/2022-10-05 14:01:28.812965-33668.jpg,135,481,350,554,561,517,776,603
3,022/1/2022-10-05 14:00:44.991043-26660.jpg,126,459,343,553,560,495,775,599
4,022/1/2022-10-05 14:00:45.318347-26712.jpg,129,458,353,541,558,494,768,579
5,022/1/2022-10-05 14:00:45.694796-26772.jpg,127,460,331,540,562,489,767,581
6,022/1/2022-10-05 14:00:09.179293-20932.jpg,126,448,362,549,570,472,790,584
7,022/1/2022-10-05 14:01:26.061896-33228.jpg,122,454,357,553,565,471,790,593
8,022/1/2022-10-05 14:00:45.390973-26724.jpg,122,466,308,554,568,477,763,596
9,022/1/2022-10-05 14:01:27.903461-33520.jpg,121,473,350,549,552,500,773,598
10,022/1/2022-10-05 14:01:27.736094-33496.jpg,133,465,346,557,548,484,787,603
11,022/1/2022-10-05 14:00:44.715985-26616.jpg,127,447,341,550,550,482,772,585
12,022/1/2022-10-05 14:00:31.739696-24540.jpg,129,467,347,539,563,486,788,583
13,022/1/2022-10-05 13:58:10.373116-1928.jpg,105,446,359,528,556,462,811,559
14,022/1/2022-10-05 13:59:52.772439-18308.jpg,117,459,348,545,574,486,796,582
15,022/1/2022-10-05 14:00:46.116073-26840.jpg,121,447,341,546,565,476,780,592
16,022/1/2022-10-05 14:00:49.823966-27432.jpg,116,476,348,545,559,503,781,589
17,022/1/2022-10-05 14:00:45.497813-26740.jpg,119,480,345,543,551,500,769,578
18,022/1/2022-10-05 13:59:57.721695-19100.jpg,148,466,360,547,576,493,793,587
19,022/1/2022-10-05 14:00:32.689642-24692.jpg,133,468,364,542,569,493,787,594
20,022/1/2022-10-05 14:01:30.279410-33904.jpg,142,484,367,546,567,518,780,598
21,022/1/2022-10-05 13:59:01.439206-10096.jpg,128,485,339,530,559,503,788,578
22,022/1/2022-10-05 14:00:47.542852-27068.jpg,118,458,335,535,553,479,786,579
23,022/1/2022-10-05 13:59:10.689490-11576.jpg,128,451,366,531,563,485,787,573
24,022/1/2022-10-05 14:01:22.553625-32668.jpg,137,478,351,544,560,513,785,591
25,022/1/2022-10-05 13:59:18.791431-12872.jpg,128,454,353,543,565,482,793,576
26,022/1/2022-10-05 14:00:42.327187-26228.jpg,132,474,345,543,564,493,776,591
27,022/1/2022-10-05 14:00:59.152581-28924.jpg,115,456,348,550,560,492,785,590
28,022/1/2022-10-05 13:59:21.712214-13336.jpg,137,433,356,530,577,463,800,572
29,022/1/2022-10-05 14:00:20.259752-22704.jpg,138,444,363,536,575,481,793,588
30,022/1/2022-10-05 14:00:51.027089-27624.jpg,124,453,341,547,567,483,784,580
31,022/1/2022-10-05 14:01:15.585972-31548.jpg,131,467,350,551,571,498,787,598
32,022/1/2022-10-05 13:58:48.404731-8012.jpg,133,445,351,531,569,473,783,562
33,022/1/2022-10-05 14:00:24.492415-23380.jpg,141,454,361,536,565,480,785,572
34,022/1/2022-10-05 14:00:43.740883-26460.jpg,145,460,353,538,563,493,777,577
35,022/1/2022-10-05 14:01:09.131664-30520.jpg,121,481,355,543,567,500,777,592
36,022/1/2022-10-05 13:59:32.173007-15012.jpg,135,459,351,535,574,484,800,586
37,022/1/2022-10-05 13:58:24.475177-4184.jpg,130,440,345,531,570,459,795,568
38,022/1/2022-10-05 13:59:59.146528-19328.jpg,137,450,369,539,571,479,796,593
39,022/1/2022-10-05 13:58:02.671760-696.jpg,138,439,359,525,583,470,808,556
40,022/1/2022-10-05 14:00:12.055282-21392.jpg,144,472,349,553,571,498,792,600
41,022/1/2022-10-05 13:59:27.192324-14216.jpg,136,474,365,538,565,510,796,593
