,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,202/3/2022-10-19 11:57:57.743757-33676.jpg,260,583,403,653,610,586,751,667
1,202/3/2022-10-19 11:57:52.343519-32812.jpg,184,418,406,502,633,433,821,527
2,202/3/2022-10-19 11:57:57.374193-33616.jpg,195,427,396,501,609,432,786,533
3,202/3/2022-10-19 11:56:35.993372-20836.jpg,167,412,385,503,591,416,784,517
4,202/3/2022-10-19 11:57:17.698120-27372.jpg,156,386,400,483,599,412,808,514
5,202/3/2022-10-19 11:57:25.983036-28684.jpg,177,416,406,499,612,433,811,536
6,202/3/2022-10-19 11:55:20.538518-9012.jpg,168,429,385,515,596,434,784,528
7,202/3/2022-10-19 11:54:45.303479-3476.jpg,179,431,396,522,583,428,805,522
8,202/3/2022-10-19 11:55:20.913426-9072.jpg,142,425,371,517,578,426,767,522
9,202/3/2022-10-19 11:57:57.268477-33600.jpg,175,409,389,500,599,418,777,519
10,202/3/2022-10-19 11:57:57.445941-33628.jpg,177,440,400,535,596,450,778,560
11,202/3/2022-10-19 11:55:04.977557-6620.jpg,154,421,385,514,594,425,767,517
12,202/3/2022-10-19 11:56:44.987223-22244.jpg,196,427,412,521,626,436,820,530
13,202/3/2022-10-19 11:57:33.798911-29912.jpg,205,395,440,483,642,421,823,532
14,202/3/2022-10-19 11:56:47.612869-22660.jpg,133,416,370,520,563,414,768,522
15,202/3/2022-10-19 11:56:56.472104-24064.jpg,151,411,387,497,589,431,789,528
16,202/3/2022-10-19 11:54:38.553926-2396.jpg,155,436,371,540,585,439,792,540
17,202/3/2022-10-19 11:57:27.189190-28876.jpg,189,400,423,495,617,438,813,529
18,202/3/2022-10-19 11:57:52.218009-32792.jpg,206,414,410,503,636,431,825,531
19,202/3/2022-10-19 11:56:37.046194-21004.jpg,152,428,380,506,578,419,762,504
20,202/3/2022-10-19 11:56:45.244845-22280.jpg,174,418,387,507,605,421,798,517
21,202/3/2022-10-19 11:55:22.013809-9248.jpg,176,425,389,495,621,433,801,528
22,202/3/2022-10-19 11:55:19.987706-8924.jpg,173,434,365,526,588,428,780,527
23,202/3/2022-10-19 11:54:26.948129-552.jpg,177,457,395,556,605,444,807,547
24,202/3/2022-10-19 11:57:25.061182-28536.jpg,205,404,432,485,652,433,836,530
25,202/3/2022-10-19 11:57:57.593708-33652.jpg,241,496,367,567,602,505,744,581
26,202/3/2022-10-19 11:55:01.922121-6132.jpg,152,418,371,502,584,413,773,506
27,202/3/2022-10-19 11:57:35.321371-30156.jpg,218,420,442,498,663,439,842,539
28,202/3/2022-10-19 11:55:19.494105-8840.jpg,156,428,375,516,579,434,799,518
29,202/3/2022-10-19 11:57:39.370193-30784.jpg,211,419,415,513,636,441,823,536
30,202/3/2022-10-19 11:54:46.676016-3696.jpg,173,426,385,506,601,426,797,514
31,202/3/2022-10-19 11:55:51.905109-13936.jpg,190,422,417,503,626,429,818,539
32,202/3/2022-10-19 11:55:21.093985-9100.jpg,143,437,381,527,583,436,795,528
33,202/3/2022-10-19 11:56:42.908094-21920.jpg,165,411,378,510,610,425,811,525
34,202/3/2022-10-19 11:57:01.469607-24848.jpg,190,421,393,498,619,424,796,520
35,202/3/2022-10-19 11:57:52.519587-32840.jpg,176,412,405,495,621,430,804,504
36,202/3/2022-10-19 11:57:31.970887-29620.jpg,188,407,396,495,584,403,825,510
37,202/3/2022-10-19 11:57:25.858286-28664.jpg,170,419,375,506,604,439,803,527
38,202/3/2022-10-19 11:57:03.941432-25212.jpg,210,400,393,485,631,421,806,514
39,202/3/2022-10-19 11:54:31.127571-1220.jpg,167,462,383,555,593,451,792,556
40,202/3/2022-10-19 11:56:25.141727-19144.jpg,170,436,376,515,596,433,797,528
41,202/3/2022-10-19 11:54:23.713790-32.jpg,187,466,353,552,607,455,783,549
42,202/3/2022-10-19 11:57:28.059804-29016.jpg,198,393,412,494,632,410,816,518
43,202/3/2022-10-19 11:57:43.398559-31420.jpg,211,421,421,501,646,445,822,540
44,202/3/2022-10-19 11:55:58.985846-15052.jpg,196,420,395,504,609,435,794,530
45,202/3/2022-10-19 11:57:25.232632-28564.jpg,175,426,413,505,627,440,822,540
46,202/3/2022-10-19 11:54:34.687379-1772.jpg,160,460,384,549,603,458,802,546
47,202/3/2022-10-19 11:57:40.341047-30940.jpg,217,420,423,497,637,436,828,535
48,202/3/2022-10-19 11:55:49.202925-13528.jpg,224,417,448,505,629,441,845,546
49,202/3/2022-10-19 11:57:58.145134-33740.jpg,1,1,1,1,1,1,1,1
