,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,036/0/2022-10-10 14:07:48.936895-16032.jpg,156,407,406,533,649,416,895,558
1,036/0/2022-10-10 14:10:26.495862-40624.jpg,286,446,469,538,684,458,891,580
2,036/0/2022-10-10 14:10:26.198189-40576.jpg,204,425,442,531,662,447,906,563
3,036/0/2022-10-10 14:06:28.912727-3700.jpg,139,406,400,528,637,414,880,546
4,036/0/2022-10-10 14:10:26.595851-40640.jpg,314,472,480,566,716,490,903,599
5,036/0/2022-10-10 14:06:28.883253-3696.jpg,156,408,391,527,634,407,870,535
6,036/0/2022-10-10 14:10:26.770834-40668.jpg,351,546,534,626,731,557,893,649
7,036/0/2022-10-10 14:06:29.012190-3716.jpg,152,394,407,513,664,409,874,539
8,036/0/2022-10-10 14:10:26.371198-40604.jpg,259,423,456,518,700,431,912,552
9,036/0/2022-10-10 14:10:26.446005-40616.jpg,260,434,469,525,714,453,905,567
10,036/0/2022-10-10 14:09:39.081905-33064.jpg,187,427,438,534,683,451,908,568
11,036/0/2022-10-10 14:06:48.495751-6800.jpg,157,414,406,524,663,416,900,542
12,036/0/2022-10-10 14:10:26.070822-40556.jpg,198,441,429,536,686,464,909,567
13,036/0/2022-10-10 14:09:29.286929-31588.jpg,196,401,434,518,682,434,900,549
14,036/0/2022-10-10 14:09:54.437914-35508.jpg,189,424,449,534,692,431,902,568
15,036/0/2022-10-10 14:10:26.220669-40580.jpg,210,437,446,522,666,438,911,556
16,036/0/2022-10-10 14:10:26.121226-40564.jpg,190,438,444,533,660,453,912,574
17,036/0/2022-10-10 14:10:26.245752-40584.jpg,231,425,455,514,696,443,904,552
18,036/0/2022-10-10 14:10:26.873555-40684.jpg,378,584,543,668,700,616,882,689
19,036/0/2022-10-10 14:10:26.324658-40596.jpg,250,421,446,511,696,447,905,548
20,036/0/2022-10-10 14:07:23.274269-12148.jpg,170,413,412,517,664,420,887,539
21,036/0/2022-10-10 14:07:44.602429-15352.jpg,178,408,424,523,662,416,892,543
22,036/0/2022-10-10 14:08:04.198306-18392.jpg,189,411,419,528,700,428,903,548
23,036/0/2022-10-10 14:07:49.072776-16052.jpg,173,409,406,523,661,430,880,536
24,036/0/2022-10-10 14:10:25.376332-40444.jpg,199,435,430,537,693,438,908,571
25,036/0/2022-10-10 14:08:19.744619-20812.jpg,180,422,407,523,670,437,889,544
26,036/0/2022-10-10 14:08:36.422658-23428.jpg,195,441,418,540,665,447,904,560
27,036/0/2022-10-10 14:09:16.425152-29584.jpg,198,414,431,526,684,434,904,554
28,036/0/2022-10-10 14:06:06.782271-196.jpg,148,394,403,514,665,411,866,531
29,036/0/2022-10-10 14:06:05.628903-4.jpg,165,391,396,501,660,405,878,530
30,036/0/2022-10-10 14:09:07.184106-28160.jpg,203,402,413,524,680,425,888,548
31,036/0/2022-10-10 14:09:44.172579-33868.jpg,193,430,437,537,684,436,910,564
32,036/0/2022-10-10 14:06:26.360990-3292.jpg,166,429,374,524,655,428,855,528
33,036/0/2022-10-10 14:06:29.283198-3760.jpg,164,415,414,517,649,425,864,533
34,036/0/2022-10-10 14:07:49.951840-16188.jpg,186,426,420,518,690,436,882,539
35,036/0/2022-10-10 14:06:11.080464-884.jpg,163,411,395,508,666,430,876,534
36,036/0/2022-10-10 14:09:41.815773-33492.jpg,192,437,418,530,683,443,900,551
37,036/0/2022-10-10 14:07:43.526745-15172.jpg,173,415,437,524,680,428,891,542
38,036/0/2022-10-10 14:09:10.890316-28716.jpg,190,443,418,529,696,450,882,546
39,036/0/2022-10-10 14:06:26.758140-3356.jpg,176,428,383,513,674,438,870,533
40,036/0/2022-10-10 14:09:28.180375-31412.jpg,208,440,423,520,698,449,900,555
41,036/0/2022-10-10 14:08:21.639394-21108.jpg,192,436,412,530,681,444,892,554
42,036/0/2022-10-10 14:09:09.293094-28460.jpg,200,426,422,521,682,440,904,551
43,036/0/2022-10-10 14:10:27.098429-40720.jpg,1,1,1,1,1,1,1,1
44,036/0/2022-10-10 14:08:06.048656-18688.jpg,195,424,412,526,682,435,897,546
45,036/0/2022-10-10 14:07:19.704864-11576.jpg,176,420,401,522,684,435,881,531
46,036/0/2022-10-10 14:07:35.043761-13892.jpg,189,419,417,506,678,441,903,541
47,036/0/2022-10-10 14:08:34.399454-23104.jpg,201,416,423,511,666,427,899,547
48,036/0/2022-10-10 14:10:11.339365-38196.jpg,185,432,415,524,695,453,902,566
49,036/0/2022-10-10 14:07:54.861795-16972.jpg,182,431,414,538,674,440,889,563
