,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,060/0/2022-10-24 14:06:22.725393-21080.jpg,156,497,408,612,608,495,839,609
1,060/0/2022-10-24 14:04:23.761409-2095.jpg,160,490,394,605,616,489,827,609
2,060/0/2022-10-24 14:04:30.537789-3180.jpg,153,480,406,609,617,487,840,619
3,060/0/2022-10-24 14:07:06.287824-28030.jpg,143,504,377,616,594,507,812,615
4,060/0/2022-10-24 14:04:30.009259-3095.jpg,164,482,403,608,623,492,835,600
5,060/0/2022-10-24 14:04:36.713473-4168.jpg,154,506,394,616,619,495,834,619
6,060/0/2022-10-24 14:05:30.497392-12745.jpg,149,491,402,613,612,500,839,618
7,060/0/2022-10-24 14:04:53.714017-6887.jpg,149,492,400,609,612,498,829,609
8,060/0/2022-10-24 14:07:19.603390-30152.jpg,147,500,383,620,610,491,822,606
9,060/0/2022-10-24 14:06:32.282361-22592.jpg,155,503,379,620,606,507,821,615
10,060/0/2022-10-24 14:05:02.523624-8297.jpg,156,493,398,614,611,495,838,620
11,060/0/2022-10-24 14:08:07.184742-37767.jpg,127,501,367,619,583,499,808,622
12,060/0/2022-10-24 14:04:49.510980-6215.jpg,156,494,399,618,614,496,849,618
13,060/0/2022-10-24 14:06:46.916614-24933.jpg,134,503,378,616,579,492,815,615
14,060/0/2022-10-24 14:07:04.874289-27806.jpg,146,508,387,622,603,512,823,628
15,060/0/2022-10-24 14:05:47.812283-15503.jpg,150,498,396,611,606,502,829,614
16,060/0/2022-10-24 14:06:55.606722-26323.jpg,145,499,385,621,600,505,821,611
17,060/0/2022-10-24 14:08:00.495529-36697.jpg,123,504,373,624,586,498,810,607
18,060/0/2022-10-24 14:04:41.754858-4974.jpg,154,489,394,599,617,485,853,608
19,060/0/2022-10-24 14:04:59.129563-7754.jpg,153,486,396,597,608,485,835,598
20,060/0/2022-10-24 14:05:04.505671-8614.jpg,152,509,401,620,609,506,832,617
21,060/0/2022-10-24 14:07:05.348100-27881.jpg,155,499,378,616,597,506,814,624
22,060/0/2022-10-24 14:08:09.090554-38072.jpg,128,515,366,626,580,498,795,614
23,060/0/2022-10-24 14:04:33.463178-3648.jpg,161,500,395,609,625,493,831,603
24,060/0/2022-10-24 14:05:54.306990-16542.jpg,150,493,386,613,597,498,822,605
25,060/0/2022-10-24 14:06:52.397879-25810.jpg,137,512,369,631,593,506,825,629
26,060/0/2022-10-24 14:07:46.901708-34523.jpg,136,501,371,619,579,496,803,606
27,060/0/2022-10-24 14:05:05.318329-8744.jpg,158,494,390,600,603,497,827,606
28,060/0/2022-10-24 14:06:46.596443-24882.jpg,146,506,379,612,599,493,804,609
29,060/0/2022-10-24 14:07:16.826022-29716.jpg,143,518,373,619,594,511,810,623
30,060/0/2022-10-24 14:04:34.160255-3759.jpg,155,479,400,612,612,484,839,611
31,060/0/2022-10-24 14:04:36.351128-4110.jpg,164,487,398,609,618,495,838,610
32,060/0/2022-10-24 14:06:15.626938-19952.jpg,154,501,398,609,614,493,828,602
33,060/0/2022-10-24 14:04:59.248393-7772.jpg,153,493,395,604,609,482,842,611
34,060/0/2022-10-24 14:05:16.188205-10474.jpg,163,511,384,615,611,501,840,622
35,060/0/2022-10-24 14:08:05.461474-37491.jpg,136,503,371,622,590,501,817,620
36,060/0/2022-10-24 14:08:00.421134-36685.jpg,126,496,385,614,590,492,817,602
37,060/0/2022-10-24 14:07:03.167934-27533.jpg,143,509,386,611,602,499,820,615
38,060/0/2022-10-24 14:06:21.770075-20935.jpg,166,491,394,598,596,486,840,606
39,060/0/2022-10-24 14:06:33.164176-22733.jpg,157,506,380,619,595,499,826,623
40,060/0/2022-10-24 14:07:31.237681-32020.jpg,138,503,387,618,599,495,818,609
41,060/0/2022-10-24 14:07:01.655086-27291.jpg,136,501,386,607,612,481,828,615
42,060/0/2022-10-24 14:06:43.454798-24379.jpg,143,509,386,616,603,503,820,618
43,060/0/2022-10-24 14:07:32.300786-32180.jpg,146,519,375,617,596,506,810,609
44,060/0/2022-10-24 14:04:40.957715-4847.jpg,148,492,395,620,610,491,846,625
45,060/0/2022-10-24 14:06:43.933678-24456.jpg,147,508,383,612,599,489,830,613
46,060/0/2022-10-24 14:05:43.511299-14815.jpg,153,495,392,616,608,498,835,609
47,060/0/2022-10-24 14:07:13.064070-29110.jpg,152,506,376,617,603,505,817,616
48,060/0/2022-10-24 14:05:39.234058-14127.jpg,153,509,394,627,597,504,839,626
49,060/0/2022-10-24 14:05:46.833446-15346.jpg,157,516,397,619,617,501,843,621
