,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,213/0/2022-11-07 11:07:19.594768-28560.jpg,210,424,490,571,668,421,900,564
1,213/0/2022-11-07 11:07:20.293712-28672.jpg,211,396,462,556,657,405,911,555
2,213/0/2022-11-07 11:07:16.487311-28064.jpg,184,428,441,562,656,420,903,555
3,213/0/2022-11-07 11:07:18.695258-28416.jpg,174,436,475,560,671,444,907,554
4,213/0/2022-11-07 11:07:17.287267-28184.jpg,204,458,455,565,676,454,889,562
5,213/0/2022-11-07 11:07:17.398087-28204.jpg,185,435,426,554,646,429,922,550
6,213/0/2022-11-07 11:07:17.444283-28212.jpg,191,420,426,547,665,414,884,532
7,213/0/2022-11-07 11:07:23.063548-29104.jpg,194,405,440,562,645,405,898,576
8,213/0/2022-11-07 11:07:22.801744-29068.jpg,202,399,464,549,656,407,894,548
9,213/0/2022-11-07 11:07:18.243155-28344.jpg,181,410,422,526,632,406,896,512
10,213/0/2022-11-07 11:07:24.084041-29276.jpg,214,412,487,566,689,421,910,558
11,213/0/2022-11-07 11:07:17.353587-28196.jpg,200,449,431,573,664,443,913,568
12,213/0/2022-11-07 11:07:15.061495-27836.jpg,190,427,457,555,657,424,898,560
13,213/0/2022-11-07 11:07:17.743213-28264.jpg,198,422,446,551,652,430,901,538
14,213/0/2022-11-07 11:07:19.143283-28488.jpg,213,419,502,561,674,437,910,542
15,213/0/2022-11-07 11:07:25.006791-29424.jpg,226,434,486,558,687,442,905,554
16,213/0/2022-11-07 11:07:18.367711-28364.jpg,205,416,456,512,654,426,895,518
17,213/0/2022-11-07 11:07:23.681037-29212.jpg,212,405,452,543,680,417,898,525
18,213/0/2022-11-07 11:07:20.596870-28720.jpg,209,461,461,554,660,447,891,554
19,213/0/2022-11-07 11:07:18.818238-28436.jpg,218,442,446,533,673,447,892,537
20,213/0/2022-11-07 11:07:18.067839-28316.jpg,198,426,438,545,647,415,881,527
21,213/0/2022-11-07 11:07:16.903239-28124.jpg,211,416,442,540,646,413,646,413
22,213/0/2022-11-07 11:07:26.634733-29684.jpg,215,504,495,605,675,473,912,600
23,213/0/2022-11-07 11:07:20.119997-28644.jpg,219,407,459,550,668,421,899,537
24,213/0/2022-11-07 11:07:24.682260-29372.jpg,204,474,469,597,664,469,895,574
25,213/0/2022-11-07 11:07:23.422998-29168.jpg,202,435,458,561,667,430,885,546
26,213/0/2022-11-07 11:07:18.943185-28456.jpg,213,424,472,551,689,433,923,546
27,213/0/2022-11-07 11:06:22.546899-19476.jpg,221,458,468,585,672,468,903,568
28,213/0/2022-11-07 11:07:19.870076-28604.jpg,202,455,480,569,690,455,895,563
29,213/0/2022-11-07 11:08:00.131409-35012.jpg,233,493,468,609,677,477,915,594
30,213/0/2022-11-07 11:07:15.987172-27984.jpg,202,392,456,548,657,415,893,532
31,213/0/2022-11-07 11:07:14.661202-27772.jpg,210,393,450,522,654,402,909,533
32,213/0/2022-11-07 11:07:18.493506-28384.jpg,212,420,463,534,661,430,900,526
33,213/0/2022-11-07 11:07:24.408378-29328.jpg,221,421,458,541,671,429,895,539
34,213/0/2022-11-07 11:05:14.648260-8700.jpg,218,441,464,561,667,436,907,542
35,213/0/2022-11-07 11:07:22.397049-29008.jpg,213,403,452,538,656,414,903,520
36,213/0/2022-11-07 11:07:12.385594-27408.jpg,207,480,455,580,672,473,899,571
37,213/0/2022-11-07 11:05:18.774570-9360.jpg,219,414,471,552,666,421,909,532
38,213/0/2022-11-07 11:07:19.320083-28516.jpg,215,413,463,541,662,416,909,536
39,213/0/2022-11-07 11:06:48.920767-23684.jpg,214,415,463,557,665,412,911,544
40,213/0/2022-11-07 11:07:05.755646-26344.jpg,212,426,468,558,664,435,909,543
41,213/0/2022-11-07 11:07:46.798521-32888.jpg,215,426,477,577,663,442,916,552
42,213/0/2022-11-07 11:04:27.216359-1116.jpg,216,428,465,562,673,435,912,534
