,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,047/0/2022-10-17 10:16:00.043665-23666.jpg,116,420,356,530,606,451,842,566
1,047/0/2022-10-17 10:16:32.730902-28877.jpg,116,433,353,545,600,452,837,572
2,047/0/2022-10-17 10:15:33.940048-19519.jpg,113,439,359,543,626,461,837,561
3,047/0/2022-10-17 10:16:32.986580-28918.jpg,106,426,353,542,615,456,863,575
4,047/0/2022-10-17 10:15:05.636387-15008.jpg,113,430,366,533,603,442,836,565
5,047/0/2022-10-17 10:16:34.096639-29095.jpg,110,435,346,545,605,477,849,573
6,047/0/2022-10-17 10:14:15.647577-7083.jpg,117,430,362,538,610,466,834,567
7,047/0/2022-10-17 10:17:22.395411-36765.jpg,127,445,356,559,611,468,828,584
8,047/0/2022-10-17 10:16:32.580908-28853.jpg,112,419,357,548,607,450,845,574
9,047/0/2022-10-17 10:17:18.725181-36198.jpg,131,443,344,557,607,469,838,588
10,047/0/2022-10-17 10:17:06.379757-34232.jpg,104,448,354,565,616,475,828,570
11,047/0/2022-10-17 10:17:18.762734-36204.jpg,125,453,354,555,610,483,831,581
12,047/0/2022-10-17 10:13:41.603404-1637.jpg,103,425,354,536,607,446,827,548
13,047/0/2022-10-17 10:17:45.783060-40504.jpg,124,460,351,557,595,471,823,574
14,047/0/2022-10-17 10:17:00.234638-33251.jpg,116,445,356,552,599,455,827,577
15,047/0/2022-10-17 10:16:17.165446-26395.jpg,109,443,356,546,588,459,821,570
16,047/0/2022-10-17 10:13:50.069481-2991.jpg,115,415,357,529,604,444,829,543
17,047/0/2022-10-17 10:15:00.629197-14214.jpg,123,438,364,533,608,453,846,561
18,047/0/2022-10-17 10:15:35.896742-19820.jpg,119,439,363,538,611,462,838,559
19,047/0/2022-10-17 10:17:09.567445-34742.jpg,127,456,365,546,611,478,834,569
20,047/0/2022-10-17 10:15:12.261946-16065.jpg,113,458,357,542,616,467,840,571
21,047/0/2022-10-17 10:13:32.743963-219.jpg,1,1,1,1,1,1,1,1
22,047/0/2022-10-17 10:15:26.459585-18325.jpg,117,443,357,538,607,468,840,563
23,047/0/2022-10-17 10:16:20.479092-26925.jpg,120,453,342,546,608,481,835,578
24,047/0/2022-10-17 10:16:36.250176-29440.jpg,119,451,348,545,605,476,827,574
25,047/0/2022-10-17 10:14:01.287725-4786.jpg,134,437,365,533,610,450,838,560
26,047/0/2022-10-17 10:17:10.275550-34855.jpg,136,470,344,551,620,494,839,582
27,047/0/2022-10-17 10:14:35.138102-10180.jpg,128,446,353,545,615,459,847,580
28,047/0/2022-10-17 10:15:24.363219-17990.jpg,1,1,1,1,1,1,1,1
29,047/0/2022-10-17 10:14:21.735876-8053.jpg,118,432,365,536,612,459,842,567
30,047/0/2022-10-17 10:15:18.562381-17072.jpg,125,429,358,538,609,458,837,563
31,047/0/2022-10-17 10:16:50.816718-31758.jpg,113,447,347,542,602,469,827,574
32,047/0/2022-10-17 10:16:42.989969-30509.jpg,121,445,367,542,604,476,836,577
33,047/0/2022-10-17 10:13:33.908410-406.jpg,110,437,343,517,605,455,819,550
34,047/0/2022-10-17 10:14:38.287310-10692.jpg,126,435,361,528,622,450,845,555
35,047/0/2022-10-17 10:16:32.471437-28835.jpg,125,431,352,533,609,451,840,564
36,047/0/2022-10-17 10:17:18.564484-36172.jpg,110,452,352,545,610,474,829,572
37,047/0/2022-10-17 10:15:12.655539-16130.jpg,127,438,351,537,618,472,841,564
38,047/0/2022-10-17 10:14:16.565420-7223.jpg,129,432,362,535,616,458,824,563
39,047/0/2022-10-17 10:17:46.123225-40559.jpg,122,451,347,546,604,485,832,583
40,047/0/2022-10-17 10:16:47.395640-31212.jpg,131,450,357,541,620,475,832,585
41,047/0/2022-10-17 10:14:33.324169-9901.jpg,119,422,363,534,626,455,837,552
42,047/0/2022-10-17 10:13:53.662189-3566.jpg,120,420,360,535,608,450,838,562
43,047/0/2022-10-17 10:13:57.624940-4200.jpg,101,430,354,543,609,466,831,558
44,047/0/2022-10-17 10:15:19.693911-17253.jpg,121,444,341,545,602,467,849,583
45,047/0/2022-10-17 10:17:04.314378-33901.jpg,95,442,352,554,614,470,808,583
46,047/0/2022-10-17 10:14:52.665152-12956.jpg,116,418,358,525,613,438,845,554
47,047/0/2022-10-17 10:13:42.567293-1791.jpg,108,423,355,522,611,448,834,549
48,047/0/2022-10-17 10:16:11.202046-25442.jpg,118,437,354,539,592,456,830,565
49,047/0/2022-10-17 10:14:56.849250-13610.jpg,109,421,350,525,592,452,849,561
