,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,200/0/2022-10-17 09:10:54.683663-26492.jpg,119,459,361,566,582,458,799,551
1,200/0/2022-10-17 09:08:31.142204-3579.jpg,113,442,356,554,569,437,804,540
2,200/0/2022-10-17 09:11:34.915120-32904.jpg,119,448,347,556,569,461,800,552
3,200/0/2022-10-17 09:08:48.882532-6417.jpg,125,453,354,555,590,451,796,544
4,200/0/2022-10-17 09:12:15.527632-39371.jpg,125,468,356,561,583,459,796,545
5,200/0/2022-10-17 09:08:15.177914-1025.jpg,109,449,353,546,580,439,807,545
6,200/0/2022-10-17 09:08:42.275093-5360.jpg,116,446,363,553,564,438,803,532
7,200/0/2022-10-17 09:10:41.066179-24314.jpg,112,458,354,562,590,463,806,541
8,200/0/2022-10-17 09:10:20.712778-21058.jpg,124,480,351,555,596,485,794,554
9,200/0/2022-10-17 09:09:21.277450-11593.jpg,132,458,371,558,598,450,804,541
10,200/0/2022-10-17 09:12:07.220011-38042.jpg,100,458,364,568,577,458,792,547
11,200/0/2022-10-17 09:10:12.813559-19814.jpg,134,465,348,565,595,457,789,536
12,200/0/2022-10-17 09:11:06.499102-28382.jpg,124,454,356,570,575,457,794,549
13,200/0/2022-10-17 09:08:33.890745-4018.jpg,128,449,352,560,584,448,794,532
14,200/0/2022-10-17 09:12:09.292021-38373.jpg,123,467,355,572,580,464,801,555
15,200/0/2022-10-17 09:11:47.263296-34869.jpg,131,474,358,564,581,460,789,545
16,200/0/2022-10-17 09:12:10.545595-38574.jpg,129,455,356,563,573,464,788,550
17,200/0/2022-10-17 09:12:08.422834-38234.jpg,112,461,362,572,569,459,798,548
18,200/0/2022-10-17 09:08:57.114932-7734.jpg,119,454,359,553,586,450,803,540
19,200/0/2022-10-17 09:09:32.749370-13422.jpg,131,465,357,556,599,463,797,546
20,200/0/2022-10-17 09:08:53.445760-7147.jpg,145,457,347,548,604,456,802,542
21,200/0/2022-10-17 09:12:12.617849-38904.jpg,129,483,363,563,575,474,799,551
22,200/0/2022-10-17 09:12:04.305513-37598.jpg,123,466,364,575,595,462,795,555
23,200/0/2022-10-17 09:08:14.595013-931.jpg,1,1,1,1,1,1,1,1
24,200/0/2022-10-17 09:11:34.874784-32897.jpg,131,453,359,564,582,457,811,544
25,200/0/2022-10-17 09:09:33.937772-13607.jpg,102,464,363,559,591,454,816,549
26,200/0/2022-10-17 09:11:07.263461-28504.jpg,123,478,353,563,581,460,795,554
27,200/0/2022-10-17 09:09:02.084873-8528.jpg,111,472,367,563,584,461,797,560
28,200/0/2022-10-17 09:08:50.339185-6650.jpg,127,457,342,551,592,447,810,541
29,200/0/2022-10-17 09:09:50.736171-16295.jpg,118,455,342,561,593,443,807,547
30,200/0/2022-10-17 09:09:51.515613-16412.jpg,125,453,354,562,586,454,802,545
31,200/0/2022-10-17 09:09:02.529469-8599.jpg,115,470,342,560,595,461,809,562
32,200/0/2022-10-17 09:08:43.658538-5581.jpg,98,436,349,563,578,439,800,545
33,200/0/2022-10-17 09:10:08.576332-19138.jpg,103,461,367,565,578,449,798,550
34,200/0/2022-10-17 09:09:11.743509-10069.jpg,124,461,353,556,582,451,790,543
35,200/0/2022-10-17 09:11:43.828191-34324.jpg,112,461,359,558,580,465,801,554
36,200/0/2022-10-17 09:12:07.932617-38156.jpg,110,467,349,563,577,458,806,562
37,200/0/2022-10-17 09:10:07.766204-19008.jpg,126,462,365,560,585,452,797,544
38,200/0/2022-10-17 09:10:43.082034-24635.jpg,115,458,364,562,582,462,798,542
39,200/0/2022-10-17 09:08:38.055602-4685.jpg,126,452,353,549,587,445,800,531
40,200/0/2022-10-17 09:10:36.124354-23524.jpg,123,465,355,560,573,463,812,544
41,200/0/2022-10-17 09:10:24.797619-21712.jpg,127,465,342,563,586,462,794,556
42,200/0/2022-10-17 09:09:41.415823-14804.jpg,144,457,354,559,596,456,787,548
43,200/0/2022-10-17 09:08:30.694970-3507.jpg,127,454,335,552,589,454,785,539
44,200/0/2022-10-17 09:10:08.576332-19138.jpg,136,466,335,565,603,464,782,549
45,200/0/2022-10-17 09:08:29.791979-3363.jpg,132,465,332,553,584,460,775,534
46,200/0/2022-10-17 09:11:19.715229-30477.jpg,157,469,345,551,609,471,791,543
47,200/0/2022-10-17 09:09:48.219551-15892.jpg,138,491,354,559,604,482,809,554
48,200/0/2022-10-17 09:08:44.071995-5647.jpg,120,461,340,550,598,432,794,538
49,200/0/2022-10-17 09:11:32.783526-32568.jpg,140,466,332,558,601,463,795,553
