,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,015/3/2022-09-29 14:54:23.262844-24848.jpg,191,485,415,585,606,444,812,567
1,015/3/2022-09-29 14:53:45.412963-18824.jpg,193,484,415,600,618,469,825,574
2,015/3/2022-09-29 14:53:45.763141-18880.jpg,210,491,417,596,635,468,839,566
3,015/3/2022-09-29 14:51:59.966562-2008.jpg,186,473,402,598,601,461,839,566
4,015/3/2022-09-29 14:55:20.236719-33912.jpg,198,473,419,599,624,463,825,561
5,015/3/2022-09-29 14:53:16.339876-14192.jpg,190,457,411,575,613,445,822,563
6,015/3/2022-09-29 14:54:41.915515-27820.jpg,185,468,427,569,613,435,828,546
7,015/3/2022-09-29 14:54:10.475511-22824.jpg,203,448,430,565,621,432,828,547
8,015/3/2022-09-29 14:54:48.860494-28932.jpg,194,465,421,584,610,438,827,544
9,015/3/2022-09-29 14:55:02.825538-31136.jpg,205,492,419,585,610,463,823,569
10,015/3/2022-09-29 14:51:56.117428-1392.jpg,200,481,413,578,621,455,823,556
11,015/3/2022-09-29 14:54:34.280178-26600.jpg,213,468,429,568,625,441,834,551
12,015/3/2022-09-29 14:53:04.744219-12348.jpg,203,468,420,560,618,446,838,553
13,015/3/2022-09-29 14:51:56.614517-1472.jpg,201,483,420,592,605,460,807,557
14,015/3/2022-09-29 14:54:24.762951-25088.jpg,187,499,420,584,611,451,813,559
15,015/3/2022-09-29 14:54:37.709084-27148.jpg,201,462,416,561,620,441,814,545
16,015/3/2022-09-29 14:55:18.364602-33612.jpg,195,476,417,567,627,439,814,546
17,015/3/2022-09-29 14:51:47.412640-0.jpg,146,451,358,546,581,438,772,526
18,015/3/2022-09-29 14:54:30.492150-26004.jpg,199,496,410,580,614,450,819,552
19,015/3/2022-09-29 14:53:46.013007-18920.jpg,208,487,443,574,638,457,830,559
20,015/3/2022-09-29 14:51:48.265677-136.jpg,184,466,406,563,622,447,818,537
21,015/3/2022-09-29 14:52:52.067208-10320.jpg,186,471,420,570,594,451,821,551
22,015/3/2022-09-29 14:55:16.383726-33296.jpg,192,473,424,577,613,452,816,551
23,015/3/2022-09-29 14:51:50.638804-516.jpg,182,477,415,581,596,460,812,561
24,015/3/2022-09-29 14:51:51.288916-620.jpg,193,480,438,568,611,468,834,535
25,015/3/2022-09-29 14:54:21.641292-24588.jpg,199,483,413,600,606,447,832,555
