,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,213/3/2022-11-07 11:29:20.620278-21344.jpg,205,442,470,544,709,434,887,557
1,213/3/2022-11-07 11:28:21.917455-13000.jpg,235,421,437,531,685,428,885,527
2,213/3/2022-11-07 11:30:12.449066-28668.jpg,222,427,453,538,671,430,896,529
3,213/3/2022-11-07 11:30:28.975046-31084.jpg,287,581,450,653,616,567,763,637
4,213/3/2022-11-07 11:30:28.301291-30976.jpg,221,431,445,531,669,421,852,526
5,213/3/2022-11-07 11:28:21.317202-12904.jpg,209,450,457,562,662,442,887,567
6,213/3/2022-11-07 11:28:19.020206-12536.jpg,214,410,461,533,677,424,908,524
7,213/3/2022-11-07 11:29:19.390694-21148.jpg,199,430,454,537,671,433,900,533
8,213/3/2022-11-07 11:26:54.201907-0.jpg,223,443,492,561,672,423,897,558
9,213/3/2022-11-07 11:26:56.199420-304.jpg,204,428,444,543,687,428,895,530
10,213/3/2022-11-07 11:30:28.349879-30984.jpg,246,443,433,530,642,427,850,515
11,213/3/2022-11-07 11:30:28.478067-31004.jpg,232,450,434,549,639,438,832,551
12,213/3/2022-11-07 11:28:03.452116-10384.jpg,208,437,436,545,670,431,894,532
13,213/3/2022-11-07 11:28:50.522022-17036.jpg,227,427,465,530,713,427,902,525
14,213/3/2022-11-07 11:28:20.792349-12820.jpg,213,437,472,538,668,442,899,538
15,213/3/2022-11-07 11:30:28.700294-31040.jpg,253,484,428,569,621,483,811,577
16,213/3/2022-11-07 11:26:56.978581-428.jpg,222,460,480,565,679,454,909,563
17,213/3/2022-11-07 11:30:22.423906-30152.jpg,217,471,470,557,649,448,879,568
18,213/3/2022-11-07 11:28:47.929044-16624.jpg,186,413,445,536,643,416,865,538
19,213/3/2022-11-07 11:29:22.395924-21628.jpg,224,430,466,542,652,418,877,532
20,213/3/2022-11-07 11:30:28.899945-31072.jpg,288,552,428,633,626,544,776,620
21,213/3/2022-11-07 11:29:01.167963-18532.jpg,229,431,463,545,664,428,888,528
22,213/3/2022-11-07 11:27:16.207106-3464.jpg,231,407,455,533,682,421,902,531
23,213/3/2022-11-07 11:30:28.577777-31020.jpg,240,463,437,555,646,457,818,553
24,213/3/2022-11-07 11:28:18.570352-12464.jpg,223,406,459,533,682,422,885,517
25,213/3/2022-11-07 11:27:48.656062-8280.jpg,245,420,472,535,673,422,896,530
26,213/3/2022-11-07 11:30:28.149819-30952.jpg,237,418,470,539,671,425,881,520
27,213/3/2022-11-07 11:29:48.737194-25316.jpg,202,398,424,518,643,401,880,527
28,213/3/2022-11-07 11:28:19.343689-12588.jpg,230,416,457,533,677,423,895,527
29,213/3/2022-11-07 11:26:57.051439-440.jpg,221,471,465,570,674,459,907,571
30,213/3/2022-11-07 11:27:06.618077-1944.jpg,186,417,440,532,638,418,863,515
31,213/3/2022-11-07 11:30:16.058772-29240.jpg,233,424,487,554,683,445,910,543
32,213/3/2022-11-07 11:29:50.306359-25564.jpg,231,392,457,521,650,406,887,511
33,213/3/2022-11-07 11:30:23.077177-30256.jpg,207,440,438,536,653,425,879,529
34,213/3/2022-11-07 11:30:22.924086-30232.jpg,205,462,446,555,656,451,857,540
35,213/3/2022-11-07 11:27:47.919128-8164.jpg,227,430,435,537,665,438,887,526
36,213/3/2022-11-07 11:27:06.951141-1996.jpg,204,418,442,541,642,418,880,516
37,213/3/2022-11-07 11:27:17.188328-3620.jpg,228,459,470,555,693,439,897,541
38,213/3/2022-11-07 11:27:55.376106-9228.jpg,232,449,486,545,693,452,891,558
39,213/3/2022-11-07 11:26:56.722805-388.jpg,243,413,479,539,683,422,903,534
40,213/3/2022-11-07 11:30:23.840898-30316.jpg,222,432,464,554,702,439,891,541
41,213/3/2022-11-07 11:27:04.420734-1596.jpg,219,430,428,532,671,433,871,512
42,213/3/2022-11-07 11:30:28.249932-30968.jpg,224,422,447,529,657,416,863,518
43,213/3/2022-11-07 11:29:08.699999-19640.jpg,216,448,462,542,695,443,886,534
44,213/3/2022-11-07 11:26:56.300510-320.jpg,215,425,453,534,691,422,894,508
45,213/3/2022-11-07 11:27:56.595288-9424.jpg,217,424,460,531,667,418,904,523
46,213/3/2022-11-07 11:28:00.657976-9940.jpg,237,417,469,535,697,432,917,521
47,213/3/2022-11-07 11:27:47.773685-8140.jpg,218,431,437,534,669,440,883,522
48,213/3/2022-11-07 11:28:58.548140-18216.jpg,230,411,449,529,676,432,891,522
49,213/3/2022-11-07 11:27:56.494813-9408.jpg,207,434,457,527,688,432,894,520
50,213/3/2022-11-07 11:30:27.852427-30904.jpg,237,429,484,534,676,441,904,533
51,213/3/2022-11-07 11:27:07.687866-2112.jpg,212,416,457,542,660,431,895,535
52,213/3/2022-11-07 11:30:28.774950-31052.jpg,268,524,443,587,631,509,792,597
53,213/3/2022-11-07 11:27:05.754191-1808.jpg,213,419,441,534,666,428,871,524
54,213/3/2022-11-07 11:26:58.501354-672.jpg,236,436,447,546,683,448,891,534
55,213/3/2022-11-07 11:26:54.599376-60.jpg,248,452,446,541,694,453,919,550
56,213/3/2022-11-07 11:29:10.050016-19856.jpg,240,428,461,538,691,441,902,543
57,213/3/2022-11-07 11:27:48.905964-8320.jpg,235,431,442,533,688,438,896,521
58,213/3/2022-11-07 11:28:20.171464-12720.jpg,233,419,432,522,672,431,889,517
59,213/3/2022-11-07 11:30:22.136301-30108.jpg,214,455,454,567,663,452,891,563
60,213/3/2022-11-07 11:30:22.499396-30164.jpg,1,1,1,1,1,1,1,1
61,213/3/2022-11-07 11:28:51.672050-17220.jpg,225,451,480,550,705,457,907,564
62,213/3/2022-11-07 11:28:02.718642-10268.jpg,211,461,470,558,671,466,924,561
63,213/3/2022-11-07 11:29:39.830653-24100.jpg,246,394,466,537,682,401,926,537
64,213/3/2022-11-07 11:28:20.921735-12840.jpg,228,436,470,554,685,433,898,544
65,213/3/2022-11-07 11:28:21.745466-12972.jpg,224,410,458,542,666,414,899,541
66,213/3/2022-11-07 11:29:29.929880-22616.jpg,223,410,472,543,667,421,899,543
67,213/3/2022-11-07 11:26:54.326101-16.jpg,212,406,463,550,672,418,912,540
68,213/3/2022-11-07 11:29:45.043242-24824.jpg,233,402,456,535,674,412,894,535
69,213/3/2022-11-07 11:28:40.517263-15620.jpg,230,452,462,564,672,451,889,561
70,213/3/2022-11-07 11:30:25.306845-30496.jpg,225,411,454,542,675,421,886,529
71,213/3/2022-11-07 11:29:48.962640-25352.jpg,205,411,446,537,642,409,876,544
