,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,066/0/2022-11-01 11:11:04.566793-24968.jpg,220,508,437,610,660,522,850,618
1,066/0/2022-11-01 11:10:17.295730-17464.jpg,201,506,424,606,665,528,863,625
2,066/0/2022-11-01 11:08:34.404020-1049.jpg,221,498,445,595,660,511,866,609
3,066/0/2022-11-01 11:11:11.582988-26064.jpg,211,502,422,607,652,513,862,627
4,066/0/2022-11-01 11:11:48.988863-32041.jpg,205,484,438,595,650,512,860,613
5,066/0/2022-11-01 11:11:33.456553-29554.jpg,211,503,438,606,658,513,864,616
6,066/0/2022-11-01 11:11:18.196241-27120.jpg,210,501,448,603,647,517,866,624
7,066/0/2022-11-01 11:09:52.895481-13580.jpg,205,500,442,602,660,524,870,608
8,066/0/2022-11-01 11:09:21.546707-8584.jpg,216,515,434,611,653,537,870,631
9,066/0/2022-11-01 11:12:06.293054-34797.jpg,208,515,438,617,651,528,862,624
10,066/0/2022-11-01 11:12:42.859712-40607.jpg,211,510,434,613,641,522,860,632
11,066/0/2022-11-01 11:12:25.277965-37812.jpg,209,507,439,607,647,520,867,625
12,066/0/2022-11-01 11:08:41.477764-2181.jpg,219,489,432,607,658,513,874,625
13,066/0/2022-11-01 11:08:50.560610-3634.jpg,208,491,442,606,645,530,867,626
14,066/0/2022-11-01 11:10:57.218258-23793.jpg,198,488,447,599,655,525,874,626
15,066/0/2022-11-01 11:11:24.697398-28160.jpg,213,501,428,603,651,519,852,621
16,066/0/2022-11-01 11:11:27.369913-28579.jpg,211,506,437,598,666,520,873,614
17,066/0/2022-11-01 11:12:35.841066-39485.jpg,205,511,424,606,677,526,837,622
18,066/0/2022-11-01 11:12:17.601647-36592.jpg,214,495,427,604,641,513,861,623
19,066/0/2022-11-01 11:12:06.304003-34799.jpg,220,523,437,616,646,529,866,631
20,066/0/2022-11-01 11:10:13.236362-16825.jpg,218,509,424,606,647,528,853,627
21,066/0/2022-11-01 11:09:57.960607-14390.jpg,217,506,434,601,652,514,854,616
22,066/0/2022-11-01 11:11:28.705693-28799.jpg,213,494,414,597,670,522,863,621
23,066/0/2022-11-01 11:10:07.138003-15858.jpg,207,495,429,598,665,517,862,619
24,066/0/2022-11-01 11:09:27.910097-9602.jpg,213,492,425,604,661,527,863,622
25,066/0/2022-11-01 11:09:52.020387-13440.jpg,211,509,437,610,670,528,862,619
26,066/0/2022-11-01 11:11:37.683332-30234.jpg,205,497,428,598,654,522,857,615
27,066/0/2022-11-01 11:12:29.682755-38501.jpg,212,508,416,605,656,525,856,618
28,066/0/2022-11-01 11:09:37.542044-11122.jpg,213,500,430,604,666,520,858,616
29,066/0/2022-11-01 11:12:29.113890-38410.jpg,218,503,429,607,640,517,850,610
30,066/0/2022-11-01 11:09:24.149113-9000.jpg,206,488,439,604,654,536,876,615
31,066/0/2022-11-01 11:09:53.889060-13738.jpg,195,508,442,603,664,536,870,620
32,066/0/2022-11-01 11:11:44.814006-31372.jpg,202,500,435,601,648,522,877,617
33,066/0/2022-11-01 11:09:48.650856-12901.jpg,213,507,439,605,674,517,882,612
34,066/0/2022-11-01 11:11:52.760120-32633.jpg,194,499,441,603,678,519,869,626
35,066/0/2022-11-01 11:10:02.271995-15080.jpg,224,498,435,604,660,509,864,618
36,066/0/2022-11-01 11:09:42.933514-11982.jpg,214,498,434,606,658,521,859,619
37,066/0/2022-11-01 11:12:40.916944-40295.jpg,200,501,431,609,654,516,853,629
38,066/0/2022-11-01 11:10:37.598508-20689.jpg,210,495,439,605,659,514,856,616
39,066/0/2022-11-01 11:10:47.076292-22171.jpg,211,493,426,612,650,514,866,619
40,066/0/2022-11-01 11:11:00.831380-24371.jpg,210,498,426,604,650,523,860,624
41,066/0/2022-11-01 11:11:02.202579-24583.jpg,203,500,429,595,648,522,853,610
42,066/0/2022-11-01 11:08:29.019794-188.jpg,233,467,459,583,664,509,883,611
43,066/0/2022-11-01 11:09:01.957154-5450.jpg,214,499,433,593,659,528,856,613
44,066/0/2022-11-01 11:10:21.252121-18096.jpg,211,522,438,609,655,538,856,618
45,066/0/2022-11-01 11:12:07.529083-34995.jpg,214,505,443,600,653,520,861,618
46,066/0/2022-11-01 11:10:57.211881-23792.jpg,216,490,435,601,637,516,865,619
47,066/0/2022-11-01 11:11:02.139105-24573.jpg,209,504,440,608,660,507,865,616
48,066/0/2022-11-01 11:09:49.784411-13078.jpg,209,502,451,597,657,514,862,619
49,066/0/2022-11-01 11:09:15.070654-7548.jpg,218,503,442,602,662,508,864,624
