,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,064/0/2022-10-28 13:05:24.126664-23769.jpg,163,408,398,513,640,431,854,536
1,064/0/2022-10-28 13:04:06.772381-11472.jpg,139,415,363,499,626,442,862,533
2,064/0/2022-10-28 13:03:42.480148-7596.jpg,150,431,374,517,624,434,874,553
3,064/0/2022-10-28 13:06:55.017352-38203.jpg,150,418,391,497,634,441,871,548
4,064/0/2022-10-28 13:06:41.352690-36030.jpg,161,408,383,505,627,428,861,529
5,064/0/2022-10-28 13:05:22.734302-23554.jpg,139,409,385,500,617,440,872,549
6,064/0/2022-10-28 13:06:07.221467-30598.jpg,148,418,391,516,628,432,871,546
7,064/0/2022-10-28 13:05:02.609271-20358.jpg,144,413,371,509,622,427,877,532
8,064/0/2022-10-28 13:06:46.421290-36840.jpg,162,412,391,514,628,435,870,547
9,064/0/2022-10-28 13:07:05.186711-39827.jpg,149,418,379,501,631,438,870,544
10,064/0/2022-10-28 13:03:35.579070-6494.jpg,146,420,370,513,608,424,847,540
11,064/0/2022-10-28 13:03:20.020052-4005.jpg,144,414,368,508,610,431,842,527
12,064/0/2022-10-28 13:04:15.610098-12883.jpg,157,413,397,501,615,423,861,536
13,064/0/2022-10-28 13:03:01.275703-1006.jpg,136,420,360,530,610,436,850,544
14,064/0/2022-10-28 13:04:37.163788-16321.jpg,145,419,369,501,624,430,861,542
15,064/0/2022-10-28 13:03:06.370782-1821.jpg,119,410,361,487,626,416,850,506
16,064/0/2022-10-28 13:03:52.927539-9258.jpg,135,412,373,516,600,427,846,524
17,064/0/2022-10-28 13:03:09.593354-2337.jpg,136,422,372,521,597,430,851,521
18,064/0/2022-10-28 13:03:25.808364-4931.jpg,144,412,380,513,616,426,852,530
19,064/0/2022-10-28 13:04:05.696324-11295.jpg,136,418,378,518,609,435,849,540
20,064/0/2022-10-28 13:06:51.422039-37638.jpg,143,424,391,515,646,447,855,545
21,064/0/2022-10-28 13:06:18.085498-32328.jpg,144,414,384,513,621,435,854,536
22,064/0/2022-10-28 13:03:44.049533-7847.jpg,144,414,382,512,616,432,838,520
23,064/0/2022-10-28 13:05:28.308960-24441.jpg,139,410,390,508,623,432,866,536
24,064/0/2022-10-28 13:03:47.712184-8432.jpg,139,425,359,513,604,433,841,521
25,064/0/2022-10-28 13:05:39.779836-26264.jpg,145,416,384,519,618,430,865,541
26,064/0/2022-10-28 13:06:09.741576-31001.jpg,157,406,377,511,630,419,862,538
27,064/0/2022-10-28 13:03:59.340921-10276.jpg,139,418,366,508,621,424,856,520
28,064/0/2022-10-28 13:06:32.169231-34566.jpg,164,407,387,507,619,435,864,540
29,064/0/2022-10-28 13:04:04.377002-11089.jpg,140,412,367,511,609,424,870,527
30,064/0/2022-10-28 13:04:15.397889-12849.jpg,144,407,373,501,612,434,856,540
31,064/0/2022-10-28 13:05:40.267389-26342.jpg,130,410,372,504,632,431,875,550
32,064/0/2022-10-28 13:06:02.176787-29795.jpg,122,404,396,504,617,433,858,539
33,064/0/2022-10-28 13:06:34.219509-34894.jpg,151,414,385,502,626,424,855,541
34,064/0/2022-10-28 13:03:51.838582-9092.jpg,139,416,382,511,596,423,866,541
35,064/0/2022-10-28 13:06:46.950285-36924.jpg,149,403,392,515,616,429,862,543
36,064/0/2022-10-28 13:06:30.697094-34333.jpg,139,408,393,513,620,424,866,542
37,064/0/2022-10-28 13:04:26.251951-14582.jpg,138,394,376,498,626,431,858,533
38,064/0/2022-10-28 13:06:24.038314-33279.jpg,145,402,392,503,622,422,869,536
39,064/0/2022-10-28 13:04:31.681468-15446.jpg,137,415,388,515,612,417,882,539
40,064/0/2022-10-28 13:04:52.942448-18822.jpg,153,419,391,512,624,425,856,542
41,064/0/2022-10-28 13:05:45.821587-27194.jpg,161,393,403,498,627,417,849,518
42,064/0/2022-10-28 13:05:19.151799-22981.jpg,137,413,401,501,623,440,874,535
43,064/0/2022-10-28 13:05:00.636047-20043.jpg,132,418,387,516,608,431,851,534
44,064/0/2022-10-28 13:03:50.543542-8885.jpg,142,408,384,511,605,440,838,538
45,064/0/2022-10-28 13:06:58.298525-38737.jpg,159,410,398,510,638,441,862,544
46,064/0/2022-10-28 13:05:49.406940-27764.jpg,137,415,399,510,618,433,864,535
47,064/0/2022-10-28 13:06:23.037915-33121.jpg,153,412,388,511,632,437,856,534
48,064/0/2022-10-28 13:05:54.544662-28566.jpg,152,411,390,507,641,441,856,538
49,064/0/2022-10-28 13:05:21.483160-23353.jpg,152,407,382,502,624,430,852,535
