,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,033/0/2022-10-07 15:07:20.054545-3170.jpg,122,443,337,556,590,469,802,589
1,033/0/2022-10-07 15:08:14.063935-11792.jpg,153,450,362,558,604,472,816,590
2,033/0/2022-10-07 15:09:30.081753-23893.jpg,155,443,375,560,607,485,827,597
3,033/0/2022-10-07 15:10:31.278817-33649.jpg,154,436,380,554,621,488,836,603
4,033/0/2022-10-07 15:07:49.216005-7821.jpg,138,429,356,547,597,471,809,586
5,033/0/2022-10-07 15:10:08.487628-30004.jpg,163,440,376,557,622,490,830,602
6,033/0/2022-10-07 15:09:00.651709-19200.jpg,147,446,365,549,613,481,831,607
7,033/0/2022-10-07 15:08:51.779136-17780.jpg,162,467,355,557,609,491,824,603
8,033/0/2022-10-07 15:09:42.652470-25902.jpg,159,456,373,560,610,495,839,604
9,033/0/2022-10-07 15:07:25.126650-3967.jpg,133,448,342,549,599,466,815,593
10,033/0/2022-10-07 15:07:34.282452-5432.jpg,132,438,356,559,608,474,807,590
11,033/0/2022-10-07 15:08:28.590211-14078.jpg,152,454,357,567,606,486,830,615
12,033/0/2022-10-07 15:09:29.993833-23879.jpg,160,448,373,557,615,487,826,602
13,033/0/2022-10-07 15:10:39.511513-34949.jpg,165,458,385,565,619,504,832,610
14,033/0/2022-10-07 15:10:24.227308-32517.jpg,176,443,370,552,624,478,835,605
15,033/0/2022-10-07 15:07:18.530086-2926.jpg,135,435,345,547,584,464,806,584
16,033/0/2022-10-07 15:07:02.655263-386.jpg,141,450,339,547,586,477,794,589
17,033/0/2022-10-07 15:08:00.315455-9596.jpg,140,454,360,554,609,477,806,593
18,033/0/2022-10-07 15:09:55.766980-27980.jpg,156,447,381,552,618,486,828,606
19,033/0/2022-10-07 15:09:50.265736-27100.jpg,155,454,379,556,624,495,832,608
20,033/0/2022-10-07 15:10:58.048301-37914.jpg,152,451,364,563,622,488,820,608
21,033/0/2022-10-07 15:10:15.563881-31136.jpg,150,445,382,553,613,493,832,610
22,033/0/2022-10-07 15:10:17.210467-31393.jpg,168,444,379,563,608,500,837,608
23,033/0/2022-10-07 15:09:03.302054-19624.jpg,166,449,367,553,612,486,826,601
24,033/0/2022-10-07 15:09:42.002688-25798.jpg,161,455,375,551,613,495,820,607
25,033/0/2022-10-07 15:09:03.702241-19688.jpg,154,451,365,558,609,496,827,607
26,033/0/2022-10-07 15:10:18.751568-31646.jpg,165,449,378,552,627,488,834,603
27,033/0/2022-10-07 15:11:00.434035-38287.jpg,160,455,362,557,604,496,822,607
28,033/0/2022-10-07 15:08:28.640347-14086.jpg,133,457,367,562,598,485,822,611
29,033/0/2022-10-07 15:07:19.205835-3034.jpg,129,436,338,549,584,457,797,586
30,033/0/2022-10-07 15:10:11.550966-30487.jpg,168,450,369,553,613,487,836,614
31,033/0/2022-10-07 15:07:59.068784-9397.jpg,131,438,353,555,590,480,813,599
32,033/0/2022-10-07 15:10:39.582563-34960.jpg,146,459,382,551,610,496,835,616
33,033/0/2022-10-07 15:08:56.451142-18528.jpg,149,449,362,564,601,490,819,611
34,033/0/2022-10-07 15:08:21.644103-13001.jpg,142,443,360,552,604,476,818,597
35,033/0/2022-10-07 15:11:13.530778-40358.jpg,153,464,373,559,610,492,823,615
36,033/0/2022-10-07 15:10:24.161582-32507.jpg,157,433,367,552,622,472,832,604
37,033/0/2022-10-07 15:07:18.691927-2952.jpg,127,446,353,548,580,485,822,586
38,033/0/2022-10-07 15:10:32.800816-33892.jpg,158,440,380,558,620,487,843,602
39,033/0/2022-10-07 15:08:39.946392-15887.jpg,147,452,360,548,615,480,812,593
40,033/0/2022-10-07 15:09:01.133661-19277.jpg,163,460,370,558,609,501,814,604
41,033/0/2022-10-07 15:10:20.632404-31946.jpg,156,454,371,554,629,488,833,617
42,033/0/2022-10-07 15:09:27.871511-23539.jpg,144,445,373,554,619,487,824,601
43,033/0/2022-10-07 15:07:27.881715-4408.jpg,143,459,343,550,587,481,798,590
44,033/0/2022-10-07 15:09:35.016754-24672.jpg,165,451,365,551,610,494,825,605
45,033/0/2022-10-07 15:08:24.821551-13482.jpg,152,456,356,554,611,488,825,593
46,033/0/2022-10-07 15:09:50.603781-27154.jpg,156,453,371,547,625,490,823,607
47,033/0/2022-10-07 15:10:05.142504-29466.jpg,158,450,375,551,620,493,826,608
48,033/0/2022-10-07 15:07:21.538485-3407.jpg,123,461,345,556,590,486,796,590
49,033/0/2022-10-07 15:09:29.739926-23838.jpg,158,444,367,548,619,487,825,595
