,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,071/0/2022-11-14 10:16:44.319853-1096.jpg,151,493,380,571,593,484,790,586
1,071/0/2022-11-14 10:18:23.522918-16912.jpg,168,504,389,586,604,503,805,601
2,071/0/2022-11-14 10:16:44.769929-1168.jpg,138,512,364,591,584,504,796,611
3,071/0/2022-11-14 10:16:44.522727-1128.jpg,149,479,379,580,599,490,790,593
4,071/0/2022-11-14 10:18:36.573546-18988.jpg,172,494,391,580,605,485,800,595
5,071/0/2022-11-14 10:16:37.573779-8.jpg,154,486,384,565,603,489,795,602
6,071/0/2022-11-14 10:19:17.781450-25576.jpg,163,503,385,587,604,505,799,615
7,071/0/2022-11-14 10:16:37.655188-28.jpg,155,480,376,573,602,470,786,587
8,071/0/2022-11-14 10:18:37.218966-19092.jpg,167,518,382,593,609,523,786,608
9,071/0/2022-11-14 10:16:38.269620-128.jpg,157,491,382,573,605,490,790,602
10,071/0/2022-11-14 10:20:37.627117-38252.jpg,166,506,383,590,608,511,794,623
11,071/0/2022-11-14 10:18:23.926000-16976.jpg,149,508,379,590,594,508,793,610
12,071/0/2022-11-14 10:16:40.171998-432.jpg,156,489,377,574,595,494,787,584
13,071/0/2022-11-14 10:17:42.375796-10364.jpg,140,506,376,583,589,501,791,598
14,071/0/2022-11-14 10:20:05.960268-33192.jpg,165,510,380,587,598,499,793,610
15,071/0/2022-11-14 10:18:43.095471-20032.jpg,153,508,379,585,595,498,791,596
16,071/0/2022-11-14 10:16:37.826339-56.jpg,157,490,385,566,605,486,788,581
17,071/0/2022-11-14 10:16:45.045435-1212.jpg,137,498,370,576,593,490,787,587
18,071/0/2022-11-14 10:20:11.239584-34032.jpg,174,503,396,586,623,501,811,604
19,071/0/2022-11-14 10:16:39.118938-264.jpg,150,486,379,572,603,497,793,581
20,071/0/2022-11-14 10:16:55.921981-2952.jpg,144,486,369,569,596,480,794,571
21,071/0/2022-11-14 10:16:41.445031-636.jpg,158,490,374,559,599,499,793,574
22,071/0/2022-11-14 10:16:39.998144-404.jpg,143,495,375,565,604,496,784,585
23,071/0/2022-11-14 10:17:43.051869-10472.jpg,160,515,377,581,588,509,791,599
24,071/0/2022-11-14 10:16:53.446283-2556.jpg,163,503,374,591,596,506,791,594
25,071/0/2022-11-14 10:18:08.339413-14504.jpg,157,484,375,576,601,485,794,583
26,071/0/2022-11-14 10:20:15.703893-34752.jpg,170,498,386,575,611,506,800,599
27,071/0/2022-11-14 10:19:03.469010-23288.jpg,161,485,382,576,610,495,797,585
28,071/0/2022-11-14 10:19:51.780800-30960.jpg,166,514,382,584,613,505,803,601
29,071/0/2022-11-14 10:16:44.247361-1084.jpg,158,498,370,581,601,493,787,588
30,071/0/2022-11-14 10:17:37.960091-9676.jpg,165,504,367,577,599,489,798,591
31,071/0/2022-11-14 10:17:44.398986-10688.jpg,160,504,379,583,598,495,800,606
32,071/0/2022-11-14 10:17:17.656271-6428.jpg,148,502,374,575,601,496,790,596
33,071/0/2022-11-14 10:16:44.594988-1140.jpg,159,502,374,570,602,487,791,592
34,071/0/2022-11-14 10:16:42.323408-776.jpg,144,486,377,577,601,496,789,590
35,071/0/2022-11-14 10:20:25.833209-36372.jpg,178,509,384,593,619,497,803,608
36,071/0/2022-11-14 10:16:51.070856-2176.jpg,153,498,359,579,591,486,786,599
37,071/0/2022-11-14 10:17:30.008387-8404.jpg,164,505,366,581,608,499,794,600
38,071/0/2022-11-14 10:18:18.041317-16036.jpg,171,509,375,585,605,504,793,595
39,071/0/2022-11-14 10:20:45.912042-39576.jpg,179,511,383,592,613,510,798,604
40,071/0/2022-11-14 10:19:20.807128-26060.jpg,186,509,382,577,610,505,795,601
41,071/0/2022-11-14 10:19:16.912451-25432.jpg,171,512,380,580,600,503,797,604
42,071/0/2022-11-14 10:20:34.256034-37720.jpg,171,515,384,584,607,509,800,607
43,071/0/2022-11-14 10:19:52.605867-31092.jpg,175,518,390,580,610,504,804,606
44,071/0/2022-11-14 10:17:12.980452-5680.jpg,151,503,373,580,599,500,793,603
