,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,205/0/2022-10-26 09:01:51.007963-26511.jpg,178,506,393,601,627,508,834,591
1,205/0/2022-10-26 09:03:01.475223-37715.jpg,176,508,388,607,638,507,837,619
2,205/0/2022-10-26 09:02:59.687381-37429.jpg,181,506,390,605,634,512,843,608
3,205/0/2022-10-26 09:01:17.982816-21236.jpg,167,503,386,600,628,502,823,597
4,205/0/2022-10-26 09:02:02.599508-28354.jpg,172,508,386,601,634,512,839,607
5,205/0/2022-10-26 09:00:19.286052-11864.jpg,167,505,382,602,646,500,835,607
6,205/0/2022-10-26 09:01:22.497229-21960.jpg,169,504,378,604,633,498,836,602
7,205/0/2022-10-26 09:03:09.496055-38998.jpg,172,512,400,604,639,508,837,604
8,205/0/2022-10-26 08:59:08.738268-640.jpg,172,491,398,603,642,493,845,593
9,205/0/2022-10-26 09:00:03.671995-9427.jpg,181,495,396,584,638,497,836,590
10,205/0/2022-10-26 09:02:11.085951-29694.jpg,159,513,380,615,628,512,847,604
11,205/0/2022-10-26 09:01:12.131335-20301.jpg,172,498,387,612,626,495,846,591
12,205/0/2022-10-26 08:59:06.047145-209.jpg,173,487,399,582,625,502,849,598
13,205/0/2022-10-26 09:02:19.487346-31038.jpg,178,505,392,604,643,508,838,599
14,205/0/2022-10-26 09:01:25.218721-22385.jpg,170,502,390,600,642,507,827,596
15,205/0/2022-10-26 08:59:24.097318-3097.jpg,169,511,385,604,634,510,828,588
16,205/0/2022-10-26 09:02:09.515003-29442.jpg,155,503,388,595,632,507,849,601
17,205/0/2022-10-26 09:00:37.489829-14777.jpg,173,494,395,590,641,498,843,593
18,205/0/2022-10-26 09:03:17.765995-40320.jpg,181,513,399,598,649,518,845,607
19,205/0/2022-10-26 09:02:34.308395-33392.jpg,161,508,393,601,635,506,832,591
20,205/0/2022-10-26 09:02:19.537265-31046.jpg,176,507,390,602,637,508,840,604
21,205/0/2022-10-26 09:01:28.256930-22871.jpg,175,509,390,606,632,509,843,603
22,205/0/2022-10-26 09:02:25.331252-31954.jpg,166,503,392,606,636,503,846,606
23,205/0/2022-10-26 09:01:29.043468-22997.jpg,174,512,393,597,630,507,846,609
24,205/0/2022-10-26 08:59:13.795684-1449.jpg,167,496,392,598,645,496,842,593
25,205/0/2022-10-26 09:02:02.303325-28307.jpg,176,510,390,604,641,505,836,595
26,205/0/2022-10-26 09:02:42.584650-34699.jpg,181,506,388,604,637,507,833,605
27,205/0/2022-10-26 09:00:04.415084-9545.jpg,165,492,391,601,645,499,845,588
28,205/0/2022-10-26 08:59:08.071898-533.jpg,174,495,394,587,638,501,837,593
29,205/0/2022-10-26 09:00:35.021051-14382.jpg,175,498,386,592,645,506,839,586
30,205/0/2022-10-26 08:59:45.708988-6554.jpg,178,495,385,592,627,499,829,593
31,205/0/2022-10-26 09:01:31.267200-23353.jpg,163,501,391,603,640,502,853,594
32,205/0/2022-10-26 09:00:49.260610-16651.jpg,167,512,381,609,618,510,838,606
33,205/0/2022-10-26 09:01:27.198235-22702.jpg,170,510,395,601,635,506,835,607
34,205/0/2022-10-26 09:02:50.129691-35906.jpg,177,508,397,611,623,502,843,599
35,205/0/2022-10-26 08:59:09.335409-735.jpg,169,507,395,592,628,499,847,592
36,205/0/2022-10-26 09:00:07.879749-10100.jpg,162,507,386,596,623,511,838,597
37,205/0/2022-10-26 09:00:20.202570-12011.jpg,181,498,386,597,641,506,843,593
38,205/0/2022-10-26 09:02:34.689182-33452.jpg,173,513,392,606,638,517,843,602
39,205/0/2022-10-26 09:00:28.576033-13351.jpg,175,515,402,602,646,497,852,599
40,205/0/2022-10-26 09:03:19.765520-40640.jpg,158,504,396,605,634,521,843,603
41,205/0/2022-10-26 09:01:11.607990-20211.jpg,181,500,389,585,641,494,835,583
42,205/0/2022-10-26 09:01:28.623306-22930.jpg,167,504,390,613,622,503,836,597
43,205/0/2022-10-26 09:03:14.120966-39738.jpg,175,527,387,614,612,522,837,611
44,205/0/2022-10-26 09:02:18.626448-30900.jpg,177,499,385,595,634,499,840,595
45,205/0/2022-10-26 09:03:16.247508-40078.jpg,176,516,390,613,635,519,839,608
46,205/0/2022-10-26 09:00:19.491553-11897.jpg,176,496,395,595,634,491,835,599
47,205/0/2022-10-26 09:01:05.760881-19278.jpg,159,499,403,605,637,497,839,596
48,205/0/2022-10-26 09:02:24.806948-31872.jpg,167,523,396,604,633,510,829,599
49,205/0/2022-10-26 09:02:29.471328-32618.jpg,188,511,396,598,640,516,839,607
