,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,044/1/2022-10-14 08:29:42.888367-26708.jpg,219,533,428,631,660,515,833,611
1,044/1/2022-10-14 08:28:41.100977-16860.jpg,208,524,412,611,638,520,826,615
2,044/1/2022-10-14 08:27:22.419142-4300.jpg,190,534,374,618,634,520,795,602
3,044/1/2022-10-14 08:29:44.459767-26960.jpg,226,543,411,619,675,550,836,620
4,044/1/2022-10-14 08:29:45.460583-27120.jpg,218,549,419,614,629,536,841,626
5,044/1/2022-10-14 08:29:46.785621-27332.jpg,199,528,404,611,645,522,845,607
6,044/1/2022-10-14 08:30:24.842462-33400.jpg,200,546,421,623,650,522,835,619
7,044/1/2022-10-14 08:26:58.139657-416.jpg,189,546,415,625,634,539,823,626
8,044/1/2022-10-14 08:29:44.710032-27000.jpg,230,532,415,617,634,521,851,620
9,044/1/2022-10-14 08:29:44.034805-26892.jpg,235,535,445,622,643,535,844,627
10,044/1/2022-10-14 08:28:15.251770-12732.jpg,217,549,406,618,646,515,820,612
11,044/1/2022-10-14 08:29:45.390557-27108.jpg,204,538,410,611,650,517,848,622
12,044/1/2022-10-14 08:27:17.292675-3480.jpg,200,533,421,632,633,543,836,621
13,044/1/2022-10-14 08:28:38.924265-16512.jpg,1,1,1,1,1,1,1,1
14,044/1/2022-10-14 08:28:40.624903-16784.jpg,180,535,400,616,596,521,830,613
15,044/1/2022-10-14 08:29:43.641991-26828.jpg,222,518,448,627,643,532,836,625
16,044/1/2022-10-14 08:29:43.109619-26744.jpg,231,533,436,616,675,541,839,629
17,044/1/2022-10-14 08:27:21.493365-4152.jpg,204,542,411,622,651,528,819,608
18,044/1/2022-10-14 08:27:20.893309-4056.jpg,233,528,408,613,672,534,837,615
19,044/1/2022-10-14 08:30:08.230271-30748.jpg,214,539,423,619,636,538,838,625
20,044/1/2022-10-14 08:27:34.196110-6184.jpg,192,532,395,612,605,531,826,604
21,044/1/2022-10-14 08:27:48.904703-8536.jpg,229,560,385,617,638,528,807,622
22,044/1/2022-10-14 08:27:59.868223-10276.jpg,167,536,398,613,634,528,806,612
23,044/1/2022-10-14 08:27:22.020794-4236.jpg,194,546,401,619,644,526,805,614
24,044/1/2022-10-14 08:27:26.444289-4944.jpg,204,533,396,615,617,512,809,601
25,044/1/2022-10-14 08:27:25.096347-4728.jpg,196,516,408,612,611,516,805,601
26,044/1/2022-10-14 08:27:30.744887-5632.jpg,200,527,411,614,641,521,827,604
27,044/1/2022-10-14 08:26:59.042575-560.jpg,215,543,411,619,626,545,837,628
28,044/1/2022-10-14 08:30:26.007325-33592.jpg,210,542,422,626,615,539,829,623
29,044/1/2022-10-14 08:26:56.364295-132.jpg,208,551,412,632,623,533,825,626
30,044/1/2022-10-14 08:30:02.973302-29920.jpg,215,538,416,613,645,535,840,607
31,044/1/2022-10-14 08:27:27.798335-5160.jpg,193,532,400,613,635,520,813,616
32,044/1/2022-10-14 08:26:56.665349-180.jpg,196,538,409,635,623,532,827,622
33,044/1/2022-10-14 08:28:41.550662-16932.jpg,208,544,420,614,639,521,834,620
34,044/1/2022-10-14 08:29:42.834568-26700.jpg,216,533,429,616,636,517,832,616
35,044/1/2022-10-14 08:28:42.435273-17072.jpg,207,527,431,620,645,519,832,613
36,044/1/2022-10-14 08:28:40.074598-16696.jpg,207,531,404,612,621,526,824,609
37,044/1/2022-10-14 08:26:56.114352-92.jpg,191,540,397,624,624,537,816,619
38,044/1/2022-10-14 08:27:29.944924-5504.jpg,199,527,400,611,624,524,824,600
39,044/1/2022-10-14 08:29:37.583745-25860.jpg,215,521,437,614,658,531,845,618
40,044/1/2022-10-14 08:28:08.404005-11636.jpg,1,1,1,1,1,1,1,1
41,044/1/2022-10-14 08:29:01.647151-20120.jpg,203,532,425,621,655,541,858,621
42,044/1/2022-10-14 08:30:04.798731-30208.jpg,190,527,433,621,628,525,844,612
43,044/1/2022-10-14 08:28:29.148903-14948.jpg,216,544,408,618,619,530,830,613
44,044/1/2022-10-14 08:30:01.469369-29680.jpg,200,523,421,618,645,518,840,600
45,044/1/2022-10-14 08:29:57.093014-28980.jpg,216,525,396,611,630,523,824,605
46,044/1/2022-10-14 08:27:25.444093-4784.jpg,196,534,412,612,628,513,824,601
47,044/1/2022-10-14 08:28:22.678466-13920.jpg,219,542,414,620,647,525,824,604
48,044/1/2022-10-14 08:30:24.310966-33320.jpg,209,544,442,614,637,521,825,619
49,044/1/2022-10-14 08:29:08.803966-21256.jpg,203,542,439,618,649,543,840,627
