,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,049/0/2022-10-18 09:20:53.048511-4935.jpg,143,462,347,583,603,470,795,575
1,049/0/2022-10-18 09:24:14.211816-36950.jpg,151,486,353,591,597,492,812,595
2,049/0/2022-10-18 09:22:58.355951-24911.jpg,153,473,354,585,596,481,808,584
3,049/0/2022-10-18 09:24:36.398380-40465.jpg,138,480,369,591,602,485,804,583
4,049/0/2022-10-18 09:24:33.796291-40050.jpg,134,487,356,598,612,493,813,596
5,049/0/2022-10-18 09:23:11.295259-26942.jpg,120,484,356,590,594,487,813,594
6,049/0/2022-10-18 09:22:21.500550-19032.jpg,140,473,361,586,601,478,827,592
7,049/0/2022-10-18 09:21:24.569818-9970.jpg,136,473,355,581,594,481,821,582
8,049/0/2022-10-18 09:21:11.426575-7875.jpg,147,478,346,580,594,483,799,582
9,049/0/2022-10-18 09:24:27.413979-39038.jpg,145,486,359,586,603,493,814,590
10,049/0/2022-10-18 09:22:19.330602-18692.jpg,137,479,357,576,598,489,818,581
11,049/0/2022-10-18 09:21:53.998573-14655.jpg,142,481,358,580,596,493,809,583
12,049/0/2022-10-18 09:24:11.130467-36457.jpg,137,482,355,586,607,486,813,590
13,049/0/2022-10-18 09:21:17.558646-8856.jpg,141,478,356,580,601,488,813,580
14,049/0/2022-10-18 09:21:33.686128-11423.jpg,146,476,357,580,600,489,803,577
15,049/0/2022-10-18 09:24:00.384050-34744.jpg,136,474,353,589,591,485,809,586
16,049/0/2022-10-18 09:21:24.303248-9928.jpg,140,477,356,584,599,486,804,574
17,049/0/2022-10-18 09:22:11.223487-17402.jpg,138,489,355,591,606,493,811,585
18,049/0/2022-10-18 09:23:32.749371-30361.jpg,153,485,365,587,591,493,810,585
19,049/0/2022-10-18 09:22:42.341132-22354.jpg,140,473,359,592,603,489,812,589
20,049/0/2022-10-18 09:24:08.110461-35979.jpg,141,482,361,596,605,490,813,595
21,049/0/2022-10-18 09:21:20.140679-9262.jpg,135,474,357,580,590,480,817,590
22,049/0/2022-10-18 09:22:37.696969-21611.jpg,153,470,348,586,598,486,803,589
23,049/0/2022-10-18 09:23:47.958039-32782.jpg,145,473,353,585,595,483,807,582
24,049/0/2022-10-18 09:20:23.669015-249.jpg,142,473,353,593,591,481,813,582
25,049/0/2022-10-18 09:21:55.429176-14884.jpg,148,478,356,587,600,486,817,577
26,049/0/2022-10-18 09:20:59.371757-5946.jpg,156,484,360,590,600,495,805,586
27,049/0/2022-10-18 09:23:07.569690-26346.jpg,136,477,360,587,594,491,813,589
28,049/0/2022-10-18 09:20:27.169434-809.jpg,134,474,352,580,586,483,823,574
29,049/0/2022-10-18 09:24:01.165658-34869.jpg,138,496,356,591,593,503,824,597
30,049/0/2022-10-18 09:20:30.382370-1323.jpg,138,472,347,573,592,483,808,566
31,049/0/2022-10-18 09:24:37.896271-40705.jpg,153,486,357,591,602,489,811,595
32,049/0/2022-10-18 09:23:43.375789-32052.jpg,160,473,352,580,591,483,812,580
33,049/0/2022-10-18 09:20:50.869972-4580.jpg,137,482,355,585,595,492,810,594
34,049/0/2022-10-18 09:23:26.197677-29317.jpg,144,472,358,586,606,483,818,585
35,049/0/2022-10-18 09:20:41.146774-3045.jpg,141,468,362,571,614,471,801,575
36,049/0/2022-10-18 09:21:29.147722-10701.jpg,143,475,347,586,590,488,809,586
37,049/0/2022-10-18 09:22:51.048197-23747.jpg,151,482,357,587,603,483,809,591
38,049/0/2022-10-18 09:22:09.369993-17100.jpg,136,485,363,585,611,485,819,588
39,049/0/2022-10-18 09:24:05.260304-35523.jpg,142,488,359,591,607,497,817,595
40,049/0/2022-10-18 09:22:36.990612-21498.jpg,152,474,358,584,596,493,804,587
41,049/0/2022-10-18 09:23:52.579357-33517.jpg,152,482,360,595,599,495,806,589
42,049/0/2022-10-18 09:20:31.630053-1522.jpg,136,473,355,573,600,481,817,569
43,049/0/2022-10-18 09:22:50.943094-23730.jpg,138,479,362,588,592,487,817,574
44,049/0/2022-10-18 09:24:13.493590-36835.jpg,150,487,362,585,594,493,804,585
45,049/0/2022-10-18 09:22:39.759263-21941.jpg,144,481,357,588,592,486,812,582
46,049/0/2022-10-18 09:21:19.099800-9087.jpg,140,479,354,582,594,487,803,576
47,049/0/2022-10-18 09:23:19.263284-28201.jpg,145,489,354,589,595,495,816,584
48,049/0/2022-10-18 09:23:47.316666-32679.jpg,144,481,355,585,593,496,784,576
49,049/0/2022-10-18 09:20:22.814903-112.jpg,126,465,345,581,583,473,805,581
