,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,052/0/2022-10-19 10:10:15.948538-6361.jpg,175,428,431,547,621,429,855,549
1,052/0/2022-10-19 10:10:50.159071-11826.jpg,184,417,428,531,630,426,863,546
2,052/0/2022-10-19 10:10:19.086717-6863.jpg,190,417,414,540,626,434,843,556
3,052/0/2022-10-19 10:09:54.057950-2863.jpg,193,421,429,530,618,432,855,545
4,052/0/2022-10-19 10:10:37.409250-9794.jpg,189,423,422,555,624,443,843,570
5,052/0/2022-10-19 10:10:46.141511-11191.jpg,186,425,417,547,635,435,848,560
6,052/0/2022-10-19 10:13:40.054331-38720.jpg,201,413,441,540,658,432,865,566
7,052/0/2022-10-19 10:13:28.000512-36804.jpg,202,421,444,542,629,439,874,558
8,052/0/2022-10-19 10:12:46.507662-30405.jpg,190,420,438,546,641,444,872,576
9,052/0/2022-10-19 10:11:40.212323-19837.jpg,190,430,442,546,632,436,860,563
10,052/0/2022-10-19 10:09:37.673872-242.jpg,188,415,430,529,599,420,844,549
11,052/0/2022-10-19 10:10:00.056278-3822.jpg,184,419,415,546,610,425,860,555
12,052/0/2022-10-19 10:12:00.090263-23017.jpg,205,431,442,561,622,446,864,581
13,052/0/2022-10-19 10:10:58.178788-13116.jpg,188,425,429,544,625,435,853,560
14,052/0/2022-10-19 10:11:01.653971-13672.jpg,187,421,449,551,617,429,875,559
15,052/0/2022-10-19 10:10:11.391675-5632.jpg,185,415,423,542,626,442,855,559
16,052/0/2022-10-19 10:10:17.402639-6593.jpg,188,411,424,537,618,432,856,552
17,052/0/2022-10-19 10:10:35.591619-9503.jpg,194,413,429,543,618,432,859,554
18,052/0/2022-10-19 10:11:03.212713-13917.jpg,181,425,422,546,621,442,859,555
19,052/0/2022-10-19 10:13:10.782600-34054.jpg,189,421,433,545,621,439,874,572
20,052/0/2022-10-19 10:10:42.859503-10666.jpg,181,415,425,541,634,444,859,559
21,052/0/2022-10-19 10:13:41.237453-38915.jpg,205,437,440,544,642,450,860,566
22,052/0/2022-10-19 10:09:54.406652-2918.jpg,170,409,425,528,631,420,853,546
23,052/0/2022-10-19 10:12:28.575890-27542.jpg,200,429,437,539,636,443,873,568
24,052/0/2022-10-19 10:13:18.559247-35298.jpg,195,428,439,540,627,450,864,565
25,052/0/2022-10-19 10:11:34.448706-18919.jpg,186,430,436,536,624,443,860,559
26,052/0/2022-10-19 10:10:30.770064-8732.jpg,192,433,428,531,625,437,850,551
27,052/0/2022-10-19 10:13:24.737460-36282.jpg,214,425,438,538,642,441,870,567
28,052/0/2022-10-19 10:13:49.754117-40275.jpg,210,432,438,545,633,459,868,587
29,052/0/2022-10-19 10:11:48.384152-21144.jpg,197,428,436,539,634,444,857,560
30,052/0/2022-10-19 10:11:31.538674-18453.jpg,197,423,429,538,632,443,860,565
31,052/0/2022-10-19 10:13:40.512800-38796.jpg,202,435,431,553,640,457,872,562
32,052/0/2022-10-19 10:13:21.597853-35784.jpg,191,437,434,538,634,457,862,558
33,052/0/2022-10-19 10:12:11.198094-24794.jpg,201,429,431,537,634,449,854,561
34,052/0/2022-10-19 10:09:59.602434-3750.jpg,186,422,408,534,622,439,849,560
35,052/0/2022-10-19 10:13:11.970294-34244.jpg,199,426,435,546,640,452,867,562
36,052/0/2022-10-19 10:12:13.431716-25151.jpg,191,431,427,542,616,447,864,559
37,052/0/2022-10-19 10:11:18.230223-16324.jpg,198,419,422,543,617,448,854,556
38,052/0/2022-10-19 10:10:44.249915-10881.jpg,192,420,420,544,618,440,854,556
39,052/0/2022-10-19 10:10:15.161478-6235.jpg,1,1,1,1,1,1,1,1
40,052/0/2022-10-19 10:13:44.444456-39428.jpg,185,417,444,546,644,441,859,565
41,052/0/2022-10-19 10:11:16.422882-16035.jpg,193,428,417,533,626,446,853,556
42,052/0/2022-10-19 10:12:25.688034-27080.jpg,201,430,435,540,638,441,862,566
43,052/0/2022-10-19 10:12:52.904701-31429.jpg,199,430,434,537,650,448,863,567
44,052/0/2022-10-19 10:09:37.844557-269.jpg,185,421,419,535,622,440,843,550
45,052/0/2022-10-19 10:11:30.773543-18331.jpg,194,420,434,538,634,437,858,555
46,052/0/2022-10-19 10:09:36.886286-116.jpg,182,423,426,535,620,429,859,545
47,052/0/2022-10-19 10:10:19.961881-7003.jpg,180,420,419,537,627,425,855,562
48,052/0/2022-10-19 10:12:37.102429-28906.jpg,195,432,442,537,652,446,861,559
49,052/0/2022-10-19 10:12:26.610191-27227.jpg,205,430,430,548,651,449,854,565
