,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,003/3/2022-09-27 13:42:20.823087-6778.jpg,91,429,335,512,630,391,871,490
1,003/3/2022-09-27 13:43:32.997401-18324.jpg,94,420,328,507,644,401,886,482
2,003/3/2022-09-27 13:41:47.030534-1373.jpg,100,443,337,524,646,404,880,490
3,003/3/2022-09-27 13:41:46.106246-1225.jpg,108,444,334,512,666,416,887,481
4,003/3/2022-09-27 13:43:32.959707-18318.jpg,120,441,327,505,649,401,884,475
5,003/3/2022-09-27 13:41:45.730334-1165.jpg,111,452,332,519,668,428,890,500
6,003/3/2022-09-27 13:41:47.695637-1479.jpg,106,450,355,524,647,422,902,502
7,003/3/2022-09-27 13:43:33.403467-18389.jpg,112,430,345,506,652,386,896,473
8,003/3/2022-09-27 13:43:05.317927-13897.jpg,111,441,341,518,666,427,901,499
9,003/3/2022-09-27 13:41:52.325072-2220.jpg,94,464,319,533,630,437,870,501
10,003/3/2022-09-27 13:43:07.170199-14193.jpg,114,439,333,508,651,409,886,484
11,003/3/2022-09-27 13:41:47.949610-1520.jpg,111,464,329,542,643,430,890,506
12,003/3/2022-09-27 13:43:06.974198-14162.jpg,108,442,324,518,645,421,887,495
13,003/3/2022-09-27 13:43:33.792166-18451.jpg,112,435,352,516,655,401,900,485
14,003/3/2022-09-27 13:42:21.448410-6879.jpg,95,437,335,519,640,404,872,484
15,003/3/2022-09-27 13:43:05.874083-13985.jpg,108,447,332,515,642,414,899,485
16,003/3/2022-09-27 13:42:20.852830-6783.jpg,88,435,321,515,634,397,870,479
17,003/3/2022-09-27 13:41:44.836711-1022.jpg,114,454,346,524,663,417,883,502
18,003/3/2022-09-27 13:41:47.586993-1462.jpg,121,455,341,524,643,418,886,497
19,003/3/2022-09-27 13:41:38.477915-3.jpg,1,1,1,1,1,1,1,1
20,003/3/2022-09-27 13:41:44.498808-968.jpg,107,448,350,524,643,419,897,495
21,003/3/2022-09-27 13:43:56.125864-22024.jpg,93,474,366,523,602,459,890,504
22,003/3/2022-09-27 13:43:33.503405-18405.jpg,102,421,349,507,624,398,903,478
23,003/3/2022-09-27 13:42:35.038821-9053.jpg,86,492,347,534,601,464,911,533
24,003/3/2022-09-27 13:41:47.751545-1488.jpg,106,449,349,531,639,416,899,492
25,003/3/2022-09-27 13:44:40.776583-29167.jpg,107,409,357,511,647,367,912,490
26,003/3/2022-09-27 13:43:33.065889-18335.jpg,95,401,320,507,642,382,873,487
27,003/3/2022-09-27 13:43:07.495743-14245.jpg,88,412,346,527,645,402,912,486
28,003/3/2022-09-27 13:41:53.443770-2399.jpg,91,448,331,529,597,430,893,503
29,003/3/2022-09-27 13:43:33.172265-18352.jpg,109,417,312,496,654,388,883,471
30,003/3/2022-09-27 13:43:33.292305-18371.jpg,117,420,339,492,669,382,886,474
31,003/3/2022-09-27 13:43:06.024032-14010.jpg,112,450,331,527,667,418,888,480
32,003/3/2022-09-27 13:43:06.918042-14153.jpg,120,435,332,515,652,404,885,482
33,003/3/2022-09-27 13:42:57.391587-12629.jpg,108,501,339,549,629,473,882,525
34,003/3/2022-09-27 13:41:49.461981-1762.jpg,103,460,333,536,655,432,872,506
35,003/3/2022-09-27 13:42:21.804979-6936.jpg,95,437,329,522,643,415,886,484
36,003/3/2022-09-27 13:41:43.011145-730.jpg,112,441,333,525,670,425,895,505
37,003/3/2022-09-27 13:41:57.703778-3080.jpg,98,451,344,536,654,418,883,500
38,003/3/2022-09-27 13:42:23.236597-7164.jpg,109,434,333,519,677,399,893,492
39,003/3/2022-09-27 13:42:35.556831-9136.jpg,110,444,341,524,672,437,887,501
40,003/3/2022-09-27 13:42:22.163265-6993.jpg,99,469,323,524,634,450,891,510
41,003/3/2022-09-27 13:44:31.515481-27685.jpg,121,439,360,508,679,396,904,489
42,003/3/2022-09-27 13:44:03.620924-23223.jpg,108,494,368,542,636,456,908,521
43,003/3/2022-09-27 13:41:46.736840-1326.jpg,112,442,334,529,663,421,897,501
44,003/3/2022-09-27 13:41:41.529644-493.jpg,129,444,342,527,673,422,899,499
45,003/3/2022-09-27 13:44:10.465532-24318.jpg,124,430,338,513,684,412,901,490
46,003/3/2022-09-27 13:43:06.474159-14082.jpg,118,449,336,517,690,417,890,493
47,003/3/2022-09-27 13:44:39.807708-29012.jpg,120,418,342,495,663,387,894,474
48,003/3/2022-09-27 13:43:24.079517-16897.jpg,129,433,348,517,690,410,902,495
49,003/3/2022-09-27 13:42:07.208932-4600.jpg,107,445,337,531,681,421,880,504
