,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,044/2/2022-10-14 08:48:59.268708-28024.jpg,211,419,397,491,653,411,822,481
1,044/2/2022-10-14 08:47:20.714140-12284.jpg,235,405,413,497,659,411,849,485
2,044/2/2022-10-14 08:47:43.987651-15996.jpg,227,412,445,503,675,420,834,499
3,044/2/2022-10-14 08:46:27.774510-3816.jpg,221,422,425,496,656,409,830,481
4,044/2/2022-10-14 08:47:08.239041-10288.jpg,238,402,411,465,691,398,842,454
5,044/2/2022-10-14 08:49:08.088463-29432.jpg,230,444,433,502,672,438,862,514
6,044/2/2022-10-14 08:46:44.832533-6540.jpg,218,411,418,492,662,416,835,479
7,044/2/2022-10-14 08:48:30.024825-23348.jpg,215,412,409,490,664,396,836,473
8,044/2/2022-10-14 08:46:47.904042-7036.jpg,218,426,432,493,681,420,856,493
9,044/2/2022-10-14 08:48:01.895293-18848.jpg,215,402,425,485,671,398,841,465
10,044/2/2022-10-14 08:47:48.355757-16688.jpg,212,419,428,496,657,419,829,493
11,044/2/2022-10-14 08:49:29.397399-32832.jpg,234,416,450,493,664,414,856,484
12,044/2/2022-10-14 08:48:28.924717-23172.jpg,226,437,412,496,666,406,840,482
13,044/2/2022-10-14 08:49:48.858365-35944.jpg,212,366,379,416,640,348,793,413
14,044/2/2022-10-14 08:48:40.935245-25092.jpg,244,409,448,479,671,411,855,484
15,044/2/2022-10-14 08:49:44.825978-35296.jpg,238,430,437,492,669,421,845,488
16,044/2/2022-10-14 08:48:58.441963-27892.jpg,245,387,445,462,683,377,851,456
17,044/2/2022-10-14 08:47:33.709748-14352.jpg,209,419,425,489,654,405,838,485
18,044/2/2022-10-14 08:48:30.100601-23360.jpg,219,413,423,496,668,410,830,479
19,044/2/2022-10-14 08:49:55.063316-36928.jpg,198,400,384,462,633,374,785,445
20,044/2/2022-10-14 08:49:20.289685-31376.jpg,239,405,449,496,657,406,869,498
21,044/2/2022-10-14 08:47:33.385693-14300.jpg,226,417,439,505,646,396,847,494
22,044/2/2022-10-14 08:47:06.136535-9952.jpg,205,411,410,470,643,378,821,459
23,044/2/2022-10-14 08:47:51.056292-17120.jpg,214,405,402,477,640,398,822,470
24,044/2/2022-10-14 08:48:05.122096-19364.jpg,195,377,402,467,651,380,818,451
25,044/2/2022-10-14 08:48:38.132513-24644.jpg,217,386,413,488,648,382,842,475
26,044/2/2022-10-14 08:47:58.219953-18260.jpg,220,424,412,504,652,416,821,498
27,044/2/2022-10-14 08:49:13.319946-30268.jpg,206,414,419,492,666,400,835,479
28,044/2/2022-10-14 08:47:53.056474-17440.jpg,223,390,427,467,666,395,843,457
29,044/2/2022-10-14 08:48:58.669443-27928.jpg,205,397,410,498,655,378,815,464
30,044/2/2022-10-14 08:47:58.044803-18232.jpg,208,419,421,493,656,394,843,485
31,044/2/2022-10-14 08:49:17.613840-30948.jpg,233,389,432,472,667,379,833,463
32,044/2/2022-10-14 08:46:38.001370-5452.jpg,223,402,422,494,653,394,834,474
33,044/2/2022-10-14 08:49:11.839337-30032.jpg,189,427,384,500,634,411,828,480
34,044/2/2022-10-14 08:48:40.307789-24992.jpg,235,399,442,491,676,393,859,476
35,044/2/2022-10-14 08:49:08.759770-29532.jpg,240,407,437,480,673,399,851,479
36,044/2/2022-10-14 08:49:08.318542-29468.jpg,233,429,438,492,672,427,855,491
37,044/2/2022-10-14 08:47:54.527797-17668.jpg,200,402,411,478,654,395,821,465
38,044/2/2022-10-14 08:48:30.400420-23408.jpg,211,430,397,492,673,411,837,486
39,044/2/2022-10-14 08:46:46.552413-6820.jpg,210,425,412,495,671,408,822,485
40,044/2/2022-10-14 08:49:41.430259-34756.jpg,225,402,440,493,673,405,848,477
41,044/2/2022-10-14 08:49:28.197202-32640.jpg,223,428,423,494,670,418,833,493
42,044/2/2022-10-14 08:49:49.281149-36012.jpg,190,415,400,477,634,399,831,472
43,044/2/2022-10-14 08:49:46.459469-35560.jpg,187,449,418,506,656,433,788,498
44,044/2/2022-10-14 08:50:08.427765-39064.jpg,200,418,400,487,630,389,816,476
45,044/2/2022-10-14 08:49:45.905548-35472.jpg,245,422,439,494,672,415,852,482
46,044/2/2022-10-14 08:50:05.379539-38576.jpg,202,412,376,479,625,395,802,463
47,044/2/2022-10-14 08:49:39.929967-34516.jpg,240,421,437,501,673,408,843,487
48,044/2/2022-10-14 08:48:46.615512-26000.jpg,234,398,417,480,670,398,825,474
49,044/2/2022-10-14 08:49:37.598347-34144.jpg,212,409,407,491,665,396,838,479
