,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,048/1/2022-10-17 11:24:56.252680-19568.jpg,146,451,387,550,644,434,881,542
1,048/1/2022-10-17 11:22:54.345999-76.jpg,152,436,408,542,655,429,888,539
2,048/1/2022-10-17 11:22:53.949139-4.jpg,144,461,386,563,648,447,867,551
3,048/1/2022-10-17 11:24:57.855193-19824.jpg,168,454,406,550,664,441,893,545
4,048/1/2022-10-17 11:24:10.901501-12316.jpg,125,477,392,568,639,452,877,550
5,048/1/2022-10-17 11:25:54.733151-28888.jpg,128,446,391,548,621,433,859,520
6,048/1/2022-10-17 11:24:52.351960-18944.jpg,154,444,401,565,644,432,911,545
7,048/1/2022-10-17 11:22:54.146142-44.jpg,133,437,395,536,628,433,905,542
8,048/1/2022-10-17 11:24:27.373773-14948.jpg,126,448,388,541,627,428,870,521
9,048/1/2022-10-17 11:24:00.031302-10580.jpg,156,454,398,553,625,441,903,537
10,048/1/2022-10-17 11:22:55.195781-212.jpg,149,445,399,539,660,433,877,528
11,048/1/2022-10-17 11:23:08.247997-2300.jpg,134,447,388,547,634,426,880,519
12,048/1/2022-10-17 11:23:32.876832-6236.jpg,148,469,389,555,639,444,890,548
13,048/1/2022-10-17 11:22:58.996334-820.jpg,175,451,407,560,659,436,884,530
14,048/1/2022-10-17 11:24:54.052468-19216.jpg,144,451,393,549,649,436,878,535
15,048/1/2022-10-17 11:23:44.710998-8128.jpg,134,448,401,542,652,433,885,532
16,048/1/2022-10-17 11:25:21.168900-23540.jpg,147,468,389,564,642,446,874,545
17,048/1/2022-10-17 11:26:13.834117-31944.jpg,152,469,381,561,650,437,896,545
18,048/1/2022-10-17 11:23:02.173338-1328.jpg,151,448,372,543,651,432,871,528
19,048/1/2022-10-17 11:24:56.932868-19676.jpg,139,447,405,544,653,436,875,542
20,048/1/2022-10-17 11:23:28.058135-5464.jpg,154,461,407,547,641,432,870,532
21,048/1/2022-10-17 11:24:04.097627-11228.jpg,159,458,402,546,648,434,856,534
