,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,044/0/2022-10-14 08:24:08.570348-23244.jpg,201,483,430,578,648,486,844,587
1,044/0/2022-10-14 08:25:53.023570-39912.jpg,223,502,428,584,644,512,847,588
2,044/0/2022-10-14 08:24:37.589533-27872.jpg,219,498,435,583,643,511,845,596
3,044/0/2022-10-14 08:25:08.835297-32860.jpg,217,509,411,592,642,497,838,599
4,044/0/2022-10-14 08:25:55.248926-40268.jpg,218,488,427,580,658,510,840,594
5,044/0/2022-10-14 08:24:11.150189-23656.jpg,213,497,448,593,640,509,857,588
6,044/0/2022-10-14 08:23:32.774456-17536.jpg,221,497,409,584,646,500,843,585
7,044/0/2022-10-14 08:23:38.895790-18520.jpg,227,516,427,594,644,500,835,590
8,044/0/2022-10-14 08:23:43.787001-19300.jpg,218,503,422,601,650,499,828,599
9,044/0/2022-10-14 08:23:51.148064-20480.jpg,216,503,419,590,645,517,824,596
10,044/0/2022-10-14 08:24:43.812218-28860.jpg,209,492,442,585,639,503,854,591
11,044/0/2022-10-14 08:24:07.650532-23092.jpg,214,492,440,591,650,523,847,598
12,044/0/2022-10-14 08:23:32.234678-17448.jpg,1,1,1,1,1,1,1,1
13,044/0/2022-10-14 08:24:07.727927-23104.jpg,224,499,434,588,654,518,845,591
14,044/0/2022-10-14 08:25:53.348372-39964.jpg,213,498,418,582,640,510,842,611
15,044/0/2022-10-14 08:22:18.158021-5652.jpg,179,510,399,606,612,510,816,606
16,044/0/2022-10-14 08:24:35.936207-27608.jpg,228,506,431,582,641,502,876,615
17,044/0/2022-10-14 08:23:18.668049-15284.jpg,216,524,425,612,615,509,841,604
18,044/0/2022-10-14 08:21:43.752340-148.jpg,191,520,398,607,603,510,823,592
19,044/0/2022-10-14 08:24:34.611187-27396.jpg,218,517,419,588,644,522,857,608
20,044/0/2022-10-14 08:22:03.680857-3336.jpg,203,537,414,623,614,524,829,602
21,044/0/2022-10-14 08:22:17.758007-5588.jpg,198,532,397,621,604,527,825,609
22,044/0/2022-10-14 08:24:31.010298-26832.jpg,220,523,433,600,658,530,854,616
23,044/0/2022-10-14 08:23:51.251806-20496.jpg,223,493,424,602,631,499,841,598
24,044/0/2022-10-14 08:22:57.533456-11936.jpg,210,507,423,605,645,503,833,606
25,044/0/2022-10-14 08:22:43.651228-9724.jpg,198,533,424,618,616,522,833,629
26,044/0/2022-10-14 08:25:58.373889-40768.jpg,223,491,418,589,632,510,840,612
27,044/0/2022-10-14 08:25:04.911844-32232.jpg,221,486,438,598,651,515,847,599
28,044/0/2022-10-14 08:22:00.705222-2860.jpg,203,519,416,602,628,514,823,601
29,044/0/2022-10-14 08:25:53.075090-39920.jpg,220,491,450,582,641,498,852,594
30,044/0/2022-10-14 08:23:46.176662-19684.jpg,190,511,424,600,642,511,847,609
31,044/0/2022-10-14 08:22:19.592466-5880.jpg,205,524,419,608,638,517,820,599
32,044/0/2022-10-14 08:22:58.385839-12072.jpg,218,515,444,609,645,510,839,602
33,044/0/2022-10-14 08:22:02.835605-3200.jpg,201,527,410,603,624,530,828,599
34,044/0/2022-10-14 08:24:46.881874-29348.jpg,214,495,432,592,626,505,843,597
35,044/0/2022-10-14 08:24:02.070714-22196.jpg,212,505,427,593,644,513,835,584
36,044/0/2022-10-14 08:21:52.628986-1568.jpg,200,533,403,605,626,522,829,594
37,044/0/2022-10-14 08:21:45.754009-468.jpg,189,518,386,601,604,520,811,599
38,044/0/2022-10-14 08:22:18.419674-5692.jpg,205,526,406,621,627,517,813,601
39,044/0/2022-10-14 08:24:06.120778-22852.jpg,228,512,422,598,627,513,845,605
40,044/0/2022-10-14 08:25:44.903387-38620.jpg,209,512,435,594,640,518,837,605
41,044/0/2022-10-14 08:23:05.672476-13216.jpg,219,517,425,604,633,520,844,610
42,044/0/2022-10-14 08:25:42.148375-38176.jpg,202,513,428,592,625,513,827,597
43,044/0/2022-10-14 08:23:22.321312-15868.jpg,204,500,433,602,616,498,846,600
44,044/0/2022-10-14 08:24:46.406594-29272.jpg,219,502,425,576,647,499,839,587
45,044/0/2022-10-14 08:23:14.730123-14648.jpg,212,519,427,600,628,512,828,606
46,044/0/2022-10-14 08:23:28.343980-16832.jpg,206,514,423,601,633,511,825,600
47,044/0/2022-10-14 08:24:57.791752-31088.jpg,207,506,430,587,645,512,842,594
48,044/0/2022-10-14 08:21:43.352349-84.jpg,201,532,402,612,605,520,822,586
49,044/0/2022-10-14 08:22:48.332367-10464.jpg,207,527,415,616,629,530,836,599
