,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,003/2/2022-09-27 13:33:30.899414-36304.jpg,170,418,384,511,712,433,931,523
1,003/2/2022-09-27 13:33:39.391703-37663.jpg,159,423,385,497,672,428,942,516
2,003/2/2022-09-27 13:30:47.026673-10153.jpg,130,425,399,512,678,432,937,527
3,003/2/2022-09-27 13:30:25.342313-6684.jpg,143,413,386,515,703,395,937,508
4,003/2/2022-09-27 13:30:28.799771-7235.jpg,131,398,371,498,689,402,927,498
5,003/2/2022-09-27 13:29:43.717253-25.jpg,134,393,391,489,703,404,940,497
6,003/2/2022-09-27 13:32:11.576005-23673.jpg,151,391,374,492,676,407,934,504
7,003/2/2022-09-27 13:29:48.629718-811.jpg,138,397,368,507,704,394,932,496
8,003/2/2022-09-27 13:30:25.266705-6672.jpg,147,404,385,514,696,402,937,509
9,003/2/2022-09-27 13:33:47.972413-39034.jpg,167,409,393,502,731,398,950,522
10,003/2/2022-09-27 13:30:17.753241-5470.jpg,153,385,365,504,666,377,944,500
11,003/2/2022-09-27 13:29:54.997611-1829.jpg,131,417,373,510,683,412,917,511
12,003/2/2022-09-27 13:33:17.887613-34223.jpg,150,432,400,502,677,439,942,524
13,003/2/2022-09-27 13:31:29.157962-16893.jpg,136,403,391,499,686,411,933,504
14,003/2/2022-09-27 13:30:45.325949-9881.jpg,145,426,389,527,679,446,949,555
15,003/2/2022-09-27 13:31:25.301053-16276.jpg,1,1,1,1,1,1,1,1
16,003/2/2022-09-27 13:33:29.083173-36014.jpg,145,398,406,511,717,402,950,516
17,003/2/2022-09-27 13:31:34.440723-17738.jpg,151,390,403,507,712,380,947,523
18,003/2/2022-09-27 13:31:28.664110-16814.jpg,140,407,378,502,694,397,948,507
19,003/2/2022-09-27 13:29:44.260825-112.jpg,126,411,378,506,696,400,919,496
20,003/2/2022-09-27 13:31:28.251605-16748.jpg,128,398,378,485,703,394,944,497
21,003/2/2022-09-27 13:33:31.283533-36366.jpg,139,412,402,506,744,416,939,512
22,003/2/2022-09-27 13:33:48.930633-39189.jpg,144,417,396,498,681,415,939,508
23,003/2/2022-09-27 13:32:11.506816-23662.jpg,147,406,388,500,703,420,948,500
24,003/2/2022-09-27 13:29:43.966772-65.jpg,129,397,365,498,696,398,928,490
25,003/2/2022-09-27 13:32:11.862755-23719.jpg,144,405,364,480,711,400,937,496
26,003/2/2022-09-27 13:33:39.972998-37756.jpg,159,397,380,483,719,405,947,494
27,003/2/2022-09-27 13:29:57.643548-2253.jpg,124,439,376,509,692,417,918,515
28,003/2/2022-09-27 13:31:27.276232-16592.jpg,152,403,373,492,715,391,930,505
29,003/2/2022-09-27 13:31:27.048330-16555.jpg,145,403,380,499,724,411,936,503
30,003/2/2022-09-27 13:30:24.910399-6615.jpg,118,417,375,512,707,413,933,501
31,003/2/2022-09-27 13:31:18.896460-15251.jpg,157,411,378,506,724,409,937,498
32,003/2/2022-09-27 13:29:56.480760-2067.jpg,137,424,376,519,687,415,925,510
33,003/2/2022-09-27 13:30:15.043385-5036.jpg,143,402,369,490,698,408,918,492
34,003/2/2022-09-27 13:33:33.546453-36728.jpg,139,454,407,526,670,447,939,545
35,003/2/2022-09-27 13:32:13.696172-24017.jpg,157,415,385,496,709,410,938,503
36,003/2/2022-09-27 13:31:47.842185-19882.jpg,156,419,378,493,719,416,943,496
37,003/2/2022-09-27 13:33:40.972964-37916.jpg,171,412,385,489,733,413,956,500
38,003/2/2022-09-27 13:33:44.682507-38509.jpg,164,413,389,494,726,415,949,498
39,003/2/2022-09-27 13:29:51.198772-1222.jpg,141,420,369,500,687,410,925,504
40,003/2/2022-09-27 13:30:21.641342-6092.jpg,141,397,373,499,684,401,924,499
41,003/2/2022-09-27 13:30:56.503073-11669.jpg,146,404,379,491,713,409,936,507
42,003/2/2022-09-27 13:31:01.722847-12504.jpg,143,416,366,498,721,428,924,505
43,003/2/2022-09-27 13:33:23.901155-35185.jpg,173,422,394,499,739,406,942,502
