,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,208/0/2022-10-28 14:11:58.938757-23917.jpg,136,479,358,572,639,449,840,553
1,208/0/2022-10-28 14:10:22.861585-8652.jpg,118,482,355,561,642,469,882,555
2,208/0/2022-10-28 14:10:27.065918-9324.jpg,133,450,360,562,651,439,852,549
3,208/0/2022-10-28 14:11:58.366332-23825.jpg,132,470,365,574,629,444,861,562
4,208/0/2022-10-28 14:11:31.278483-19527.jpg,114,469,350,574,631,446,850,547
5,208/0/2022-10-28 14:11:15.121439-16951.jpg,132,459,353,563,634,450,844,553
6,208/0/2022-10-28 14:10:09.721321-6550.jpg,129,448,356,533,636,437,868,524
7,208/0/2022-10-28 14:13:40.120719-40047.jpg,143,476,360,566,648,455,864,555
8,208/0/2022-10-28 14:09:54.557620-4133.jpg,134,468,353,568,638,461,852,559
9,208/0/2022-10-28 14:10:23.642389-8777.jpg,128,467,365,559,641,448,861,545
10,208/0/2022-10-28 14:11:10.520617-16215.jpg,131,468,335,564,633,460,848,556
11,208/0/2022-10-28 14:09:35.972305-1161.jpg,143,456,370,560,632,441,849,552
12,208/0/2022-10-28 14:10:05.134372-5815.jpg,134,438,360,531,635,431,850,522
13,208/0/2022-10-28 14:11:23.095811-18227.jpg,139,480,349,571,632,459,854,550
14,208/0/2022-10-28 14:11:26.789806-18809.jpg,132,462,350,570,626,450,844,550
15,208/0/2022-10-28 14:09:45.105127-2622.jpg,141,465,363,576,627,440,862,566
16,208/0/2022-10-28 14:13:30.274054-38472.jpg,151,449,359,549,658,430,855,536
17,208/0/2022-10-28 14:13:02.369699-34031.jpg,146,465,362,560,649,455,859,545
18,208/0/2022-10-28 14:11:36.186042-20312.jpg,127,468,358,562,632,443,846,553
19,208/0/2022-10-28 14:10:11.795170-6881.jpg,140,450,362,536,645,433,876,514
20,208/0/2022-10-28 14:12:44.849846-31247.jpg,137,466,359,569,651,458,858,551
21,208/0/2022-10-28 14:11:24.933726-18521.jpg,130,461,358,562,643,460,837,555
22,208/0/2022-10-28 14:13:07.768260-34899.jpg,140,479,355,573,627,453,849,558
23,208/0/2022-10-28 14:11:06.145879-15535.jpg,131,464,360,569,633,458,840,546
24,208/0/2022-10-28 14:12:50.306211-32112.jpg,138,461,362,555,638,437,846,546
25,208/0/2022-10-28 14:12:22.836445-27736.jpg,135,488,355,576,640,467,858,543
26,208/0/2022-10-28 14:10:25.042617-9001.jpg,139,480,363,554,637,453,857,555
27,208/0/2022-10-28 14:11:13.506377-16693.jpg,134,468,356,575,630,458,843,547
28,208/0/2022-10-28 14:10:01.172411-5185.jpg,132,468,355,570,634,451,840,547
29,208/0/2022-10-28 14:10:17.830155-7847.jpg,145,460,357,552,642,443,852,540
30,208/0/2022-10-28 14:09:29.871563-185.jpg,138,456,368,551,644,426,855,540
31,208/0/2022-10-28 14:11:46.356214-21919.jpg,134,467,360,566,631,452,839,546
32,208/0/2022-10-28 14:12:24.211359-27956.jpg,135,464,359,580,625,451,840,547
33,208/0/2022-10-28 14:10:44.658010-12125.jpg,129,456,347,554,631,436,847,544
34,208/0/2022-10-28 14:09:45.346318-2660.jpg,144,468,355,567,631,451,846,548
35,208/0/2022-10-28 14:13:00.940608-33806.jpg,135,467,359,571,636,447,846,556
36,208/0/2022-10-28 14:12:29.024668-28717.jpg,134,473,351,566,634,449,850,549
37,208/0/2022-10-28 14:10:56.174165-13969.jpg,145,467,348,575,624,451,847,553
38,208/0/2022-10-28 14:12:34.021098-29516.jpg,124,471,369,572,643,450,849,545
39,208/0/2022-10-28 14:12:38.841154-30286.jpg,125,471,366,578,626,446,842,552
40,208/0/2022-10-28 14:09:45.217902-2640.jpg,148,478,348,571,624,461,848,556
41,208/0/2022-10-28 14:10:38.262276-11103.jpg,138,463,361,557,639,442,843,551
42,208/0/2022-10-28 14:11:44.662279-21645.jpg,132,477,335,580,622,454,849,560
43,208/0/2022-10-28 14:12:11.153003-25869.jpg,150,464,355,567,633,455,854,551
44,208/0/2022-10-28 14:10:36.307640-10796.jpg,145,462,360,557,640,452,835,550
45,208/0/2022-10-28 14:13:41.804899-40317.jpg,149,460,365,556,640,447,847,552
46,208/0/2022-10-28 14:12:22.586337-27696.jpg,138,462,365,561,640,446,840,541
47,208/0/2022-10-28 14:10:50.601067-13075.jpg,140,471,364,561,638,451,853,549
48,208/0/2022-10-28 14:10:02.753523-5436.jpg,132,453,350,554,629,431,839,545
49,208/0/2022-10-28 14:12:01.911423-24388.jpg,137,465,356,566,636,445,841,546
