,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,036/1/2022-10-10 14:14:06.075856-20812.jpg,202,402,441,526,680,421,914,546
1,036/1/2022-10-10 14:13:49.609862-18192.jpg,193,397,426,536,675,416,907,555
2,036/1/2022-10-10 14:12:08.418210-2044.jpg,167,413,407,519,666,441,893,553
3,036/1/2022-10-10 14:14:17.007898-22552.jpg,196,413,436,526,713,441,924,568
4,036/1/2022-10-10 14:11:55.717948-4.jpg,170,391,386,512,659,429,876,553
5,036/1/2022-10-10 14:13:49.187854-18116.jpg,183,406,422,548,674,446,922,561
6,036/1/2022-10-10 14:12:55.081937-9508.jpg,195,418,412,523,693,435,906,567
7,036/1/2022-10-10 14:14:12.619538-21852.jpg,196,415,433,523,687,438,905,569
8,036/1/2022-10-10 14:12:28.046193-5184.jpg,183,415,420,539,671,459,910,561
9,036/1/2022-10-10 14:14:14.684346-22176.jpg,206,392,443,512,684,429,931,555
10,036/1/2022-10-10 14:14:11.912864-21740.jpg,196,426,435,532,703,465,916,582
11,036/1/2022-10-10 14:12:12.244058-2656.jpg,178,399,415,510,695,435,912,557
12,036/1/2022-10-10 14:12:59.477002-10208.jpg,192,408,436,523,696,439,915,545
13,036/1/2022-10-10 14:12:24.495838-4616.jpg,185,407,430,507,685,455,908,557
14,036/1/2022-10-10 14:13:42.619759-17068.jpg,208,402,428,514,689,431,919,566
15,036/1/2022-10-10 14:12:14.022410-2940.jpg,176,398,402,524,678,433,887,550
16,036/1/2022-10-10 14:13:30.731319-15180.jpg,189,393,424,522,682,435,912,556
17,036/1/2022-10-10 14:13:27.135332-14616.jpg,196,426,412,525,701,445,901,560
18,036/1/2022-10-10 14:13:36.468520-16092.jpg,203,410,410,515,666,440,890,554
19,036/1/2022-10-10 14:14:39.698222-26168.jpg,200,418,433,514,687,444,924,564
20,036/1/2022-10-10 14:13:24.405574-14180.jpg,194,420,425,519,685,444,913,564
21,036/1/2022-10-10 14:12:15.869388-3236.jpg,184,403,403,512,686,450,907,562
22,036/1/2022-10-10 14:13:43.072655-17144.jpg,202,405,424,530,691,440,919,570
23,036/1/2022-10-10 14:15:19.486515-32460.jpg,201,431,420,536,682,451,929,569
24,036/1/2022-10-10 14:12:30.096665-5512.jpg,193,413,410,515,688,448,917,548
25,036/1/2022-10-10 14:11:56.217266-92.jpg,184,400,390,503,668,440,886,551
26,036/1/2022-10-10 14:14:15.280602-22268.jpg,208,405,438,525,683,447,925,562
27,036/1/2022-10-10 14:13:31.881498-15364.jpg,204,409,428,516,678,444,906,546
28,036/1/2022-10-10 14:12:09.168224-2164.jpg,183,401,397,517,659,435,886,547
29,036/1/2022-10-10 14:13:39.364062-16560.jpg,190,422,415,526,682,452,907,576
30,036/1/2022-10-10 14:12:19.420005-3804.jpg,189,412,418,518,683,448,896,555
31,036/1/2022-10-10 14:12:02.044747-1024.jpg,181,402,415,512,670,441,891,558
32,036/1/2022-10-10 14:13:53.635306-18836.jpg,199,422,431,518,690,446,902,552
33,036/1/2022-10-10 14:12:39.874947-7076.jpg,195,397,429,515,696,437,905,549
34,036/1/2022-10-10 14:14:28.284678-24340.jpg,208,416,431,521,689,443,923,562
35,036/1/2022-10-10 14:12:11.426903-2524.jpg,180,408,398,504,685,429,898,544
36,036/1/2022-10-10 14:13:18.773398-13288.jpg,203,422,415,515,702,444,903,553
