,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,029/2/2022-10-07 10:37:20.642659-30216.jpg,223,360,471,460,706,408,926,510
1,029/2/2022-10-07 10:38:16.831862-39181.jpg,233,364,485,473,707,413,934,532
2,029/2/2022-10-07 10:34:28.032541-2674.jpg,215,376,483,489,688,418,927,530
3,029/2/2022-10-07 10:38:10.473901-38164.jpg,242,363,473,483,701,420,934,529
4,029/2/2022-10-07 10:37:46.557535-34338.jpg,243,377,473,487,699,417,933,521
5,029/2/2022-10-07 10:34:26.776187-2473.jpg,211,369,460,478,691,409,915,530
6,029/2/2022-10-07 10:35:56.296817-16781.jpg,232,363,483,479,707,424,952,536
7,029/2/2022-10-07 10:37:46.920318-34396.jpg,240,369,478,479,696,423,949,530
8,029/2/2022-10-07 10:37:42.747709-33728.jpg,234,323,490,456,713,378,944,503
9,029/2/2022-10-07 10:34:32.299031-3356.jpg,222,378,469,477,697,429,921,526
10,029/2/2022-10-07 10:38:10.162401-38114.jpg,235,373,479,479,703,424,938,527
11,029/2/2022-10-07 10:37:18.234727-29835.jpg,1,1,1,1,1,1,1,1
12,029/2/2022-10-07 10:34:11.353285-1.jpg,190,376,439,489,651,427,897,526
13,029/2/2022-10-07 10:36:43.110022-24254.jpg,232,378,477,473,683,430,926,523
14,029/2/2022-10-07 10:36:26.302602-21564.jpg,241,349,483,454,692,385,938,503
15,029/2/2022-10-07 10:37:19.080699-29970.jpg,223,355,485,479,700,404,937,524
16,029/2/2022-10-07 10:36:30.364581-22215.jpg,223,356,504,482,696,421,950,528
17,029/2/2022-10-07 10:37:37.870207-32949.jpg,226,358,491,480,710,422,944,536
18,029/2/2022-10-07 10:36:54.162203-26022.jpg,233,359,484,474,709,396,942,510
19,029/2/2022-10-07 10:35:02.413125-8166.jpg,1,1,1,1,1,1,1,1
20,029/2/2022-10-07 10:34:52.655426-6613.jpg,217,346,490,479,682,398,925,505
21,029/2/2022-10-07 10:36:01.527107-17615.jpg,235,342,508,474,702,402,930,514
22,029/2/2022-10-07 10:35:34.468001-13291.jpg,254,359,492,466,708,398,943,516
23,029/2/2022-10-07 10:36:53.799350-25964.jpg,242,353,483,460,713,390,932,516
24,029/2/2022-10-07 10:37:07.638940-28166.jpg,224,377,476,483,705,405,944,531
25,029/2/2022-10-07 10:34:32.935551-3458.jpg,222,365,476,472,691,405,930,513
26,029/2/2022-10-07 10:35:29.689600-12526.jpg,238,348,492,470,680,401,943,518
27,029/2/2022-10-07 10:37:22.103801-30454.jpg,230,362,477,482,690,415,938,526
28,029/2/2022-10-07 10:34:27.732897-2626.jpg,225,367,467,480,684,438,915,532
29,029/2/2022-10-07 10:37:27.435925-31280.jpg,231,366,485,478,705,424,942,529
30,029/2/2022-10-07 10:37:55.465712-35763.jpg,223,378,494,488,711,429,951,557
31,029/2/2022-10-07 10:36:29.858068-22134.jpg,243,360,481,470,713,403,938,510
32,029/2/2022-10-07 10:35:22.461309-11370.jpg,233,350,467,466,714,409,940,506
33,029/2/2022-10-07 10:37:15.640168-29420.jpg,231,366,483,480,684,395,934,524
34,029/2/2022-10-07 10:37:13.083644-29037.jpg,244,349,482,470,713,404,909,516
35,029/2/2022-10-07 10:36:01.107323-17548.jpg,1,1,1,1,1,1,1,1
36,029/2/2022-10-07 10:37:47.207648-34442.jpg,229,375,477,489,703,430,934,533
37,029/2/2022-10-07 10:36:40.212430-23790.jpg,243,334,489,467,705,394,940,520
38,029/2/2022-10-07 10:38:09.067563-37939.jpg,231,360,484,479,692,406,934,526
39,029/2/2022-10-07 10:34:22.197023-1740.jpg,211,395,458,505,686,431,922,541
40,029/2/2022-10-07 10:38:20.488060-39766.jpg,240,360,496,484,704,421,952,546
41,029/2/2022-10-07 10:35:42.574251-14581.jpg,244,341,501,455,694,407,932,502
42,029/2/2022-10-07 10:38:20.085082-39701.jpg,235,365,490,495,710,439,950,540
43,029/2/2022-10-07 10:34:52.787483-6632.jpg,242,368,473,485,699,436,929,521
44,029/2/2022-10-07 10:35:12.941965-9845.jpg,233,369,486,480,701,415,933,524
45,029/2/2022-10-07 10:34:20.433239-1458.jpg,202,395,454,510,684,448,915,537
46,029/2/2022-10-07 10:35:20.897806-11120.jpg,225,344,480,472,701,418,940,506
47,029/2/2022-10-07 10:34:12.011383-111.jpg,214,386,461,507,675,437,907,545
48,029/2/2022-10-07 10:37:47.876490-34549.jpg,226,378,478,484,701,429,921,526
49,029/2/2022-10-07 10:37:57.053227-36017.jpg,230,356,485,479,692,418,944,528
