,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,055/0/2022-10-21 11:19:31.349350-26381.jpg,196,465,402,575,691,456,915,556
1,055/0/2022-10-21 11:17:50.758734-10335.jpg,174,455,403,564,686,443,907,535
2,055/0/2022-10-21 11:20:22.457460-34549.jpg,168,471,414,574,672,471,911,562
3,055/0/2022-10-21 11:20:51.072034-39107.jpg,180,467,404,577,685,464,910,565
4,055/0/2022-10-21 11:20:33.390036-36295.jpg,171,470,421,578,690,466,934,579
5,055/0/2022-10-21 11:17:22.503314-5851.jpg,181,457,396,550,683,431,929,549
6,055/0/2022-10-21 11:19:02.325905-21741.jpg,190,476,397,580,689,464,918,566
7,055/0/2022-10-21 11:20:54.038785-39576.jpg,182,468,404,573,706,466,912,565
8,055/0/2022-10-21 11:17:12.201688-4203.jpg,168,462,391,557,693,447,925,547
9,055/0/2022-10-21 11:20:12.273580-32917.jpg,185,453,407,565,694,446,911,552
10,055/0/2022-10-21 11:18:49.198275-19642.jpg,168,455,395,565,691,449,926,568
11,055/0/2022-10-21 11:20:18.596175-33927.jpg,169,470,420,568,691,449,911,573
12,055/0/2022-10-21 11:19:05.916017-22313.jpg,185,459,387,571,687,455,911,555
13,055/0/2022-10-21 11:18:57.387270-20951.jpg,164,451,401,568,690,443,907,556
14,055/0/2022-10-21 11:20:39.159290-37211.jpg,197,472,400,576,691,467,928,578
15,055/0/2022-10-21 11:17:21.334329-5664.jpg,155,453,416,544,683,438,910,541
16,055/0/2022-10-21 11:19:39.601899-27701.jpg,183,446,402,561,683,435,916,553
17,055/0/2022-10-21 11:18:57.201195-20921.jpg,176,461,415,568,696,442,906,550
18,055/0/2022-10-21 11:20:02.847396-31419.jpg,164,459,414,577,703,445,926,562
19,055/0/2022-10-21 11:17:06.450679-3283.jpg,164,448,406,550,694,427,898,534
20,055/0/2022-10-21 11:18:33.147678-17091.jpg,179,456,407,567,684,452,901,542
21,055/0/2022-10-21 11:19:45.883714-28706.jpg,167,460,416,575,691,459,920,561
22,055/0/2022-10-21 11:19:57.846622-30620.jpg,160,497,396,583,676,488,933,585
23,055/0/2022-10-21 11:18:06.479042-12841.jpg,181,442,396,553,686,443,912,552
24,055/0/2022-10-21 11:18:30.651996-16697.jpg,181,464,404,563,694,449,916,554
25,055/0/2022-10-21 11:20:57.230877-40089.jpg,172,492,399,580,690,485,915,573
26,055/0/2022-10-21 11:19:38.491288-27523.jpg,179,466,410,574,681,461,915,562
27,055/0/2022-10-21 11:19:26.479083-25602.jpg,172,457,402,573,688,449,911,558
28,055/0/2022-10-21 11:18:40.574492-18262.jpg,163,467,396,560,699,456,917,555
29,055/0/2022-10-21 11:18:56.087055-20743.jpg,175,453,405,564,686,441,917,549
30,055/0/2022-10-21 11:19:06.975968-22483.jpg,181,478,403,572,675,465,923,568
31,055/0/2022-10-21 11:18:32.553906-16999.jpg,169,454,396,565,682,448,921,553
32,055/0/2022-10-21 11:19:58.508980-30726.jpg,194,469,407,570,692,466,915,566
33,055/0/2022-10-21 11:18:34.827326-17364.jpg,173,473,397,564,672,454,922,564
34,055/0/2022-10-21 11:19:08.945121-22798.jpg,189,459,400,555,692,455,903,551
35,055/0/2022-10-21 11:19:50.589672-29459.jpg,172,478,400,571,692,467,907,560
36,055/0/2022-10-21 11:18:25.694470-15904.jpg,180,454,401,563,684,446,911,547
37,055/0/2022-10-21 11:20:09.504456-32484.jpg,168,454,403,561,675,440,919,558
38,055/0/2022-10-21 11:17:28.598041-6810.jpg,173,454,402,563,690,446,910,544
39,055/0/2022-10-21 11:18:16.808507-14482.jpg,165,443,400,579,693,424,903,534
40,055/0/2022-10-21 11:17:28.760525-6836.jpg,179,453,404,547,688,440,903,540
41,055/0/2022-10-21 11:20:03.659935-31549.jpg,178,466,407,576,678,460,912,564
42,055/0/2022-10-21 11:19:47.982668-29042.jpg,175,461,412,571,674,454,906,559
43,055/0/2022-10-21 11:18:39.600817-18120.jpg,1,1,1,1,1,1,1,1
44,055/0/2022-10-21 11:18:36.519001-17634.jpg,180,458,399,568,680,464,917,545
45,055/0/2022-10-21 11:19:52.279258-29729.jpg,175,494,402,575,697,479,912,569
46,055/0/2022-10-21 11:18:59.027326-21213.jpg,183,467,408,570,677,453,909,552
47,055/0/2022-10-21 11:17:18.625405-5230.jpg,167,470,413,564,688,455,916,548
48,055/0/2022-10-21 11:20:42.011575-37667.jpg,177,479,411,582,682,475,911,571
49,055/0/2022-10-21 11:19:18.949257-24397.jpg,185,466,406,570,685,461,909,559
