,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,054/0/2022-10-21 10:10:56.093509-1526.jpg,165,431,430,550,643,395,894,510
1,054/0/2022-10-21 10:13:01.756947-21555.jpg,167,442,412,551,650,394,888,526
2,054/0/2022-10-21 10:11:07.464729-3345.jpg,145,428,406,563,624,386,873,505
3,054/0/2022-10-21 10:14:28.197538-35328.jpg,152,460,398,574,633,413,880,520
4,054/0/2022-10-21 10:14:28.609246-35390.jpg,161,454,403,577,639,412,887,519
5,054/0/2022-10-21 10:14:29.677805-35568.jpg,159,452,411,577,642,406,876,516
6,054/0/2022-10-21 10:12:58.058111-20959.jpg,175,440,411,562,644,413,886,514
7,054/0/2022-10-21 10:12:09.071442-13175.jpg,146,438,411,556,641,394,881,512
8,054/0/2022-10-21 10:14:15.168608-33259.jpg,149,444,419,564,639,403,879,524
9,054/0/2022-10-21 10:11:55.104937-10949.jpg,175,432,416,556,656,395,889,513
10,054/0/2022-10-21 10:13:18.740778-24250.jpg,172,447,412,559,655,412,878,516
11,054/0/2022-10-21 10:12:00.285209-11771.jpg,158,429,413,544,645,376,877,488
12,054/0/2022-10-21 10:11:12.158508-4096.jpg,151,424,417,549,644,384,881,493
13,054/0/2022-10-21 10:10:59.101052-2007.jpg,160,426,416,555,648,375,893,500
14,054/0/2022-10-21 10:13:24.686541-25201.jpg,176,432,418,556,658,389,883,514
15,054/0/2022-10-21 10:14:13.184168-32941.jpg,161,431,417,558,656,393,893,511
16,054/0/2022-10-21 10:11:23.904329-5975.jpg,162,416,402,555,632,379,880,513
17,054/0/2022-10-21 10:11:21.903785-5655.jpg,156,429,410,550,653,389,877,503
18,054/0/2022-10-21 10:13:27.739454-25689.jpg,164,434,411,573,631,412,887,528
19,054/0/2022-10-21 10:13:48.039399-28923.jpg,169,429,426,557,654,395,891,508
20,054/0/2022-10-21 10:10:49.936204-541.jpg,183,421,429,541,665,393,888,501
21,054/0/2022-10-21 10:11:14.998836-4550.jpg,170,453,400,559,644,400,892,516
22,054/0/2022-10-21 10:13:04.873103-22042.jpg,163,438,408,566,643,398,875,515
23,054/0/2022-10-21 10:14:02.445516-31226.jpg,174,439,417,555,654,408,890,513
24,054/0/2022-10-21 10:10:48.336058-285.jpg,183,426,423,541,666,395,887,502
25,054/0/2022-10-21 10:14:34.992007-36416.jpg,173,444,413,567,650,406,873,512
26,054/0/2022-10-21 10:14:34.368546-36311.jpg,156,448,413,562,647,419,881,520
27,054/0/2022-10-21 10:11:35.543765-7836.jpg,173,438,413,539,649,396,877,494
28,054/0/2022-10-21 10:13:32.874518-26511.jpg,147,440,415,559,651,399,893,501
29,054/0/2022-10-21 10:13:49.346268-29132.jpg,146,440,417,560,652,401,904,520
30,054/0/2022-10-21 10:11:37.032467-8075.jpg,165,423,413,554,632,397,885,509
31,054/0/2022-10-21 10:13:24.107042-25108.jpg,168,436,414,558,654,402,892,522
32,054/0/2022-10-21 10:13:27.455701-25644.jpg,167,444,405,568,647,405,887,522
33,054/0/2022-10-21 10:14:55.175036-39607.jpg,156,466,398,575,637,417,876,539
34,054/0/2022-10-21 10:11:55.687849-11037.jpg,157,429,408,542,639,383,881,497
35,054/0/2022-10-21 10:12:10.410924-13389.jpg,150,429,403,556,648,390,881,512
36,054/0/2022-10-21 10:13:32.068058-26382.jpg,171,439,400,553,649,405,874,518
37,054/0/2022-10-21 10:12:02.500720-12119.jpg,162,413,411,540,630,383,887,498
38,054/0/2022-10-21 10:12:53.693171-20265.jpg,160,430,417,556,663,389,888,509
39,054/0/2022-10-21 10:11:16.577919-4803.jpg,167,421,414,559,643,368,887,492
40,054/0/2022-10-21 10:14:57.197527-39930.jpg,164,457,396,585,639,397,885,515
41,054/0/2022-10-21 10:14:14.862782-33210.jpg,166,425,412,554,657,383,890,519
42,054/0/2022-10-21 10:14:33.494137-36178.jpg,159,441,404,585,635,401,873,522
43,054/0/2022-10-21 10:13:27.993297-25729.jpg,150,445,413,576,647,407,899,540
44,054/0/2022-10-21 10:11:18.134317-5052.jpg,138,396,405,551,641,392,890,509
45,054/0/2022-10-21 10:14:22.739148-34456.jpg,160,436,427,573,633,387,902,526
46,054/0/2022-10-21 10:11:24.986899-6141.jpg,171,417,406,553,653,376,889,510
47,054/0/2022-10-21 10:10:53.740638-1149.jpg,165,431,429,547,657,393,894,513
48,054/0/2022-10-21 10:14:52.093481-39114.jpg,162,454,414,565,653,393,889,531
49,054/0/2022-10-21 10:14:10.673426-32537.jpg,176,423,419,563,656,392,890,506
