,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,041/0/2022-10-12 12:18:20.208280-36314.jpg,148,509,414,608,670,442,896,570
1,041/0/2022-10-12 12:15:40.387914-10823.jpg,133,493,414,619,658,420,895,546
2,041/0/2022-10-12 12:18:47.654888-40708.jpg,149,503,414,638,673,448,905,550
3,041/0/2022-10-12 12:16:30.163632-18759.jpg,154,491,432,619,670,430,896,550
4,041/0/2022-10-12 12:18:08.198812-34396.jpg,149,500,414,626,668,434,892,567
5,041/0/2022-10-12 12:18:19.694789-36231.jpg,149,492,405,628,659,440,897,559
6,041/0/2022-10-12 12:15:58.256175-13659.jpg,145,492,400,618,667,420,890,548
7,041/0/2022-10-12 12:16:02.546532-14345.jpg,148,482,397,609,664,441,893,557
8,041/0/2022-10-12 12:18:32.716788-38318.jpg,150,511,394,622,666,448,883,553
9,041/0/2022-10-12 12:16:54.568159-22652.jpg,157,506,400,609,679,444,897,552
10,041/0/2022-10-12 12:17:21.434927-26950.jpg,163,502,398,609,679,447,904,562
11,041/0/2022-10-12 12:16:04.279624-14623.jpg,149,479,409,600,667,417,893,539
12,041/0/2022-10-12 12:15:51.195532-12546.jpg,151,482,395,592,669,429,894,545
13,041/0/2022-10-12 12:14:40.603566-1259.jpg,144,474,399,599,675,425,904,542
14,041/0/2022-10-12 12:17:32.061484-28650.jpg,142,494,417,618,671,436,897,556
15,041/0/2022-10-12 12:17:08.310429-24850.jpg,141,494,397,622,664,441,895,561
16,041/0/2022-10-12 12:17:55.231235-32346.jpg,156,502,393,618,682,449,912,563
17,041/0/2022-10-12 12:15:14.902298-6746.jpg,148,487,394,614,671,424,890,551
18,041/0/2022-10-12 12:14:39.930008-1150.jpg,166,481,397,588,674,422,906,527
19,041/0/2022-10-12 12:16:25.782238-18059.jpg,159,490,410,608,671,430,903,560
20,041/0/2022-10-12 12:17:06.688661-24591.jpg,148,504,400,610,675,442,909,559
21,041/0/2022-10-12 12:17:46.359948-30931.jpg,145,487,411,614,662,424,897,555
22,041/0/2022-10-12 12:17:37.506436-29515.jpg,140,500,402,609,664,436,898,556
23,041/0/2022-10-12 12:17:01.639796-23783.jpg,158,487,409,617,673,437,901,556
24,041/0/2022-10-12 12:18:25.207969-37117.jpg,157,514,414,613,681,458,900,560
25,041/0/2022-10-12 12:17:35.860097-29243.jpg,146,502,413,621,667,442,891,549
26,041/0/2022-10-12 12:15:29.849748-9131.jpg,153,482,415,606,677,427,900,557
27,041/0/2022-10-12 12:15:38.512431-10523.jpg,145,489,414,606,679,432,902,564
28,041/0/2022-10-12 12:15:42.096690-11096.jpg,143,480,413,610,660,430,898,557
29,041/0/2022-10-12 12:15:36.485518-10193.jpg,165,504,394,603,691,433,900,558
30,041/0/2022-10-12 12:18:18.000195-35964.jpg,152,498,397,621,671,434,897,553
31,041/0/2022-10-12 12:18:32.028472-38208.jpg,157,505,404,625,671,439,889,567
32,041/0/2022-10-12 12:14:51.974361-3078.jpg,151,480,399,613,670,417,902,548
33,041/0/2022-10-12 12:18:35.518845-38766.jpg,157,504,401,630,665,442,888,565
34,041/0/2022-10-12 12:15:22.585918-7973.jpg,142,484,410,602,663,429,889,554
35,041/0/2022-10-12 12:17:09.501797-25041.jpg,151,479,392,617,667,431,900,563
36,041/0/2022-10-12 12:18:44.757758-40241.jpg,132,492,426,628,650,429,881,562
37,041/0/2022-10-12 12:18:33.058702-38373.jpg,138,491,397,627,661,430,888,567
38,041/0/2022-10-12 12:15:11.729527-6238.jpg,146,483,403,599,648,408,896,544
39,041/0/2022-10-12 12:17:15.777635-26045.jpg,172,473,416,612,688,444,888,562
40,041/0/2022-10-12 12:18:31.555133-38132.jpg,152,513,407,616,644,458,887,552
41,041/0/2022-10-12 12:15:54.152327-13019.jpg,155,497,392,596,660,430,885,540
42,041/0/2022-10-12 12:16:56.521375-22964.jpg,152,508,405,625,682,436,888,567
43,041/0/2022-10-12 12:15:25.156452-8386.jpg,146,483,412,607,675,426,883,538
44,041/0/2022-10-12 12:18:35.327622-38736.jpg,146,498,395,626,662,441,886,560
45,041/0/2022-10-12 12:16:02.584959-14352.jpg,156,492,399,613,665,447,887,547
46,041/0/2022-10-12 12:15:33.153391-9665.jpg,141,482,407,600,666,423,882,546
47,041/0/2022-10-12 12:17:55.758893-32435.jpg,150,514,396,600,666,438,892,546
48,041/0/2022-10-12 12:17:29.239746-28198.jpg,1,1,1,1,1,1,1,1
49,041/0/2022-10-12 12:16:44.028977-20973.jpg,154,483,404,610,655,432,901,554
