,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,029/0/2022-10-07 10:10:23.135731-299.jpg,197,420,460,521,676,454,896,569
1,029/0/2022-10-07 10:10:23.233148-314.jpg,220,432,460,534,692,465,916,572
2,029/0/2022-10-07 10:10:23.298887-325.jpg,233,416,475,533,685,456,924,579
3,029/0/2022-10-07 10:13:26.447375-29540.jpg,219,430,461,524,670,443,906,556
4,029/0/2022-10-07 10:11:32.934750-11440.jpg,213,443,451,528,688,462,901,570
5,029/0/2022-10-07 10:10:35.375583-2257.jpg,222,415,455,505,690,446,913,545
6,029/0/2022-10-07 10:11:08.480448-7547.jpg,1,1,1,1,1,1,1,1
7,029/0/2022-10-07 10:10:23.088209-291.jpg,217,419,455,533,669,458,912,568
8,029/0/2022-10-07 10:12:19.916961-18950.jpg,218,428,449,525,695,454,910,562
9,029/0/2022-10-07 10:11:51.400525-14393.jpg,236,420,457,517,692,455,923,548
10,029/0/2022-10-07 10:10:21.342794-3.jpg,222,430,460,522,700,453,914,567
11,029/0/2022-10-07 10:13:57.776175-34521.jpg,217,434,450,536,673,445,909,557
12,029/0/2022-10-07 10:11:51.745862-14448.jpg,212,412,456,512,689,433,913,544
13,029/0/2022-10-07 10:10:23.160903-303.jpg,226,428,437,533,671,463,905,579
14,029/0/2022-10-07 10:10:23.711034-391.jpg,247,402,460,514,694,441,920,561
15,029/0/2022-10-07 10:10:40.176191-3025.jpg,214,417,451,519,675,439,902,553
16,029/0/2022-10-07 10:10:35.962169-2350.jpg,193,406,456,510,671,438,885,553
17,029/0/2022-10-07 10:10:35.219398-2232.jpg,210,423,452,518,678,444,921,564
18,029/0/2022-10-07 10:10:36.594641-2452.jpg,181,425,443,510,651,445,894,548
19,029/0/2022-10-07 10:14:17.662856-37694.jpg,214,450,449,533,666,454,918,565
20,029/0/2022-10-07 10:10:38.278845-2721.jpg,203,412,457,524,677,444,898,550
21,029/0/2022-10-07 10:11:52.650053-14592.jpg,215,412,457,516,687,437,908,554
22,029/0/2022-10-07 10:12:40.097400-22167.jpg,210,430,457,524,684,434,920,556
23,029/0/2022-10-07 10:13:52.737884-33715.jpg,222,418,467,530,692,437,917,551
24,029/0/2022-10-07 10:11:52.050724-14497.jpg,232,403,463,504,708,424,915,536
25,029/0/2022-10-07 10:11:52.706244-14602.jpg,216,406,456,509,660,421,913,546
26,029/0/2022-10-07 10:13:25.675287-29420.jpg,210,443,458,543,673,461,911,576
27,029/0/2022-10-07 10:12:30.968200-20708.jpg,221,401,450,519,657,444,918,549
28,029/0/2022-10-07 10:10:52.984782-5068.jpg,210,414,451,515,676,440,929,551
29,029/0/2022-10-07 10:10:37.897044-2660.jpg,203,414,449,531,654,438,911,563
30,029/0/2022-10-07 10:10:36.272145-2400.jpg,190,422,434,529,669,454,896,566
31,029/0/2022-10-07 10:10:24.211163-471.jpg,237,405,472,518,692,440,926,567
32,029/0/2022-10-07 10:11:53.294009-14696.jpg,204,420,451,530,633,444,892,552
33,029/0/2022-10-07 10:10:36.719757-2472.jpg,205,425,430,524,673,447,894,558
34,029/0/2022-10-07 10:12:05.373674-16623.jpg,215,417,455,514,699,431,908,549
35,029/0/2022-10-07 10:10:38.089956-2691.jpg,214,426,461,531,681,451,910,567
36,029/0/2022-10-07 10:10:25.117907-616.jpg,237,407,469,511,694,440,917,554
37,029/0/2022-10-07 10:10:35.488443-2275.jpg,175,401,438,496,690,443,907,540
38,029/0/2022-10-07 10:10:37.214248-2551.jpg,212,423,444,528,679,453,918,557
39,029/0/2022-10-07 10:10:25.742548-716.jpg,224,403,456,513,684,451,922,554
40,029/0/2022-10-07 10:10:39.141350-2859.jpg,214,424,449,530,679,450,905,552
41,029/0/2022-10-07 10:13:54.164865-33943.jpg,232,420,459,537,683,446,913,556
42,029/0/2022-10-07 10:14:17.960345-37742.jpg,1,1,1,1,1,1,1,1
43,029/0/2022-10-07 10:14:22.011117-38379.jpg,206,432,428,540,692,456,920,565
44,029/0/2022-10-07 10:11:52.244288-14528.jpg,229,396,462,496,698,422,917,541
45,029/0/2022-10-07 10:11:44.837010-13343.jpg,221,422,464,522,683,438,922,571
46,029/0/2022-10-07 10:10:27.987203-1075.jpg,220,412,458,533,688,430,928,566
47,029/0/2022-10-07 10:10:47.492668-4193.jpg,195,421,461,526,679,446,905,563
48,029/0/2022-10-07 10:10:51.041491-4751.jpg,226,423,446,523,664,440,911,569
49,029/0/2022-10-07 10:12:11.728167-17640.jpg,198,425,456,533,685,432,908,561
