,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,210/3/2022-10-31 14:27:58.592484-5080.jpg,120,488,350,576,598,442,818,553
1,210/3/2022-10-31 14:27:58.773444-5112.jpg,113,471,346,568,611,446,825,543
2,210/3/2022-10-31 14:27:36.941420-1632.jpg,112,498,326,596,578,472,801,579
3,210/3/2022-10-31 14:29:11.481586-16708.jpg,128,455,356,563,613,443,858,551
4,210/3/2022-10-31 14:29:42.068432-21584.jpg,149,467,357,552,599,437,814,535
5,210/3/2022-10-31 14:29:41.975405-21568.jpg,133,452,365,546,616,430,830,548
6,210/3/2022-10-31 14:30:41.326815-31008.jpg,110,471,338,564,607,446,818,548
7,210/3/2022-10-31 14:28:40.220562-11716.jpg,136,469,355,561,610,455,832,547
8,210/3/2022-10-31 14:27:36.744354-1600.jpg,73,499,322,590,571,461,800,570
9,210/3/2022-10-31 14:28:51.605732-13528.jpg,100,487,338,575,563,457,822,561
10,210/3/2022-10-31 14:27:37.816986-1772.jpg,126,502,339,600,579,472,833,567
11,210/3/2022-10-31 14:29:26.521610-19112.jpg,117,449,354,561,619,444,841,551
12,210/3/2022-10-31 14:28:25.078219-9316.jpg,108,487,366,565,588,448,828,550
13,210/3/2022-10-31 14:28:10.165676-6936.jpg,119,476,339,585,598,455,813,558
14,210/3/2022-10-31 14:29:13.832112-17084.jpg,145,483,356,568,612,457,813,557
15,210/3/2022-10-31 14:29:11.756678-16752.jpg,129,470,341,567,594,438,819,541
16,210/3/2022-10-31 14:27:37.493600-1720.jpg,108,502,323,603,587,475,798,570
17,210/3/2022-10-31 14:27:40.145366-2144.jpg,115,494,323,593,586,465,795,569
18,210/3/2022-10-31 14:29:07.888237-16132.jpg,135,471,350,565,610,445,834,560
19,210/3/2022-10-31 14:27:42.718717-2556.jpg,101,494,326,596,586,460,801,562
20,210/3/2022-10-31 14:28:22.695316-8940.jpg,125,488,345,596,597,467,821,579
21,210/3/2022-10-31 14:28:08.371086-6648.jpg,130,485,334,572,601,455,821,563
22,210/3/2022-10-31 14:29:26.021233-19032.jpg,131,459,346,556,618,455,823,551
23,210/3/2022-10-31 14:27:31.395146-744.jpg,130,484,334,574,601,463,807,568
24,210/3/2022-10-31 14:28:42.145500-12024.jpg,114,489,335,582,592,457,801,556
25,210/3/2022-10-31 14:29:47.121238-22392.jpg,114,472,346,572,599,451,816,560
26,210/3/2022-10-31 14:28:15.691891-7820.jpg,1,1,1,1,1,1,1,1
