,filename,lx_top,ly_top,lx_bottom,ly_bottom,rx_top,ry_top,rx_bottom,ry_bottom
0,042/1/2022-10-12 13:13:26.191729-27388.jpg,208,448,408,545,625,470,812,557
1,042/1/2022-10-12 13:13:55.182910-32008.jpg,254,514,462,599,663,539,846,650
2,042/1/2022-10-12 13:13:34.304188-28684.jpg,233,432,438,525,644,444,852,531
3,042/1/2022-10-12 13:13:23.192280-26908.jpg,200,462,401,549,619,466,799,550
4,042/1/2022-10-12 13:13:24.815134-27168.jpg,182,494,374,584,575,495,760,584
5,042/1/2022-10-12 13:13:53.407306-31724.jpg,224,480,415,555,627,468,808,556
6,042/1/2022-10-12 13:13:21.183333-26592.jpg,244,538,458,639,641,543,842,645
7,042/1/2022-10-12 13:10:52.384800-3020.jpg,235,530,452,625,625,537,837,645
8,042/1/2022-10-12 13:13:08.334874-24548.jpg,242,511,462,610,648,528,840,617
9,042/1/2022-10-12 13:13:08.956555-24648.jpg,233,495,442,586,649,497,837,599
10,042/1/2022-10-12 13:13:21.912220-26708.jpg,269,523,492,634,655,541,854,648
11,042/1/2022-10-12 13:13:55.134755-32000.jpg,266,511,471,608,665,537,859,639
12,042/1/2022-10-12 13:13:27.222469-27552.jpg,216,484,413,584,609,495,812,590
13,042/1/2022-10-12 13:13:40.211385-29624.jpg,237,486,440,588,663,510,840,608
14,042/1/2022-10-12 13:13:52.657429-31604.jpg,248,498,441,598,641,508,807,610
15,042/1/2022-10-12 13:13:34.629960-28736.jpg,243,428,446,521,654,438,843,530
16,042/1/2022-10-12 13:13:27.265846-27560.jpg,195,487,420,585,596,508,797,576
17,042/1/2022-10-12 13:13:34.683171-28744.jpg,250,419,460,519,650,435,846,531
18,042/1/2022-10-12 13:13:33.153964-28500.jpg,266,464,466,561,675,501,865,586
19,042/1/2022-10-12 13:13:35.710242-28904.jpg,231,446,433,534,631,452,832,540
20,042/1/2022-10-12 13:13:26.494112-27436.jpg,240,495,450,568,650,506,841,589
21,042/1/2022-10-12 13:13:26.746196-27476.jpg,206,485,403,568,597,502,810,583
22,042/1/2022-10-12 13:13:10.113635-24828.jpg,258,544,472,630,655,552,853,643
23,042/1/2022-10-12 13:13:53.156981-31684.jpg,229,496,439,586,621,496,813,584
24,042/1/2022-10-12 13:13:23.091392-26892.jpg,213,489,404,546,631,496,819,562
25,042/1/2022-10-12 13:13:36.785811-29076.jpg,225,479,446,572,641,486,847,587
26,042/1/2022-10-12 13:13:52.482697-31576.jpg,263,504,452,595,660,515,842,627
27,042/1/2022-10-12 13:13:35.662665-28896.jpg,241,443,432,536,642,430,832,527
28,042/1/2022-10-12 13:13:28.215822-27712.jpg,217,473,449,572,645,500,825,579
29,042/1/2022-10-12 13:13:33.435362-28544.jpg,266,479,456,548,693,488,862,578
30,042/1/2022-10-12 13:13:55.590819-32072.jpg,262,507,478,606,682,542,864,645
31,042/1/2022-10-12 13:13:25.865112-27336.jpg,195,453,394,556,602,478,789,555
32,042/1/2022-10-12 13:13:52.936623-31648.jpg,218,465,442,549,637,469,817,564
33,042/1/2022-10-12 13:13:37.136158-29132.jpg,238,486,428,575,645,499,839,583
34,042/1/2022-10-12 13:13:23.345634-26932.jpg,1,1,1,1,1,1,1,1
35,042/1/2022-10-12 13:13:09.008390-24656.jpg,235,509,430,589,625,507,833,601
36,042/1/2022-10-12 13:10:37.926415-708.jpg,241,528,435,613,649,534,846,628
37,042/1/2022-10-12 13:13:35.473217-28868.jpg,241,444,447,527,655,435,852,536
38,042/1/2022-10-12 13:13:51.382323-31400.jpg,237,510,438,596,631,509,837,613
39,042/1/2022-10-12 13:13:25.790751-27324.jpg,198,488,392,554,615,487,791,557
40,042/1/2022-10-12 13:13:09.912840-24796.jpg,261,537,469,626,659,550,858,643
41,042/1/2022-10-12 13:13:24.992371-27196.jpg,179,499,367,572,569,501,747,586
42,042/1/2022-10-12 13:13:54.907398-31964.jpg,267,509,484,605,681,537,870,639
43,042/1/2022-10-12 13:13:33.329846-28528.jpg,259,464,460,548,670,484,864,573
44,042/1/2022-10-12 13:13:53.733056-31776.jpg,223,481,412,560,624,483,805,569
45,042/1/2022-10-12 13:13:13.941713-25440.jpg,236,557,437,641,639,573,831,670
46,042/1/2022-10-12 13:13:20.459343-26476.jpg,258,545,456,623,656,563,846,647
47,042/1/2022-10-12 13:13:28.641333-27780.jpg,214,483,405,585,618,517,821,596
48,042/1/2022-10-12 13:11:23.139419-7884.jpg,258,546,464,637,661,567,848,654
49,042/1/2022-10-12 13:10:40.101688-1056.jpg,240,535,446,610,637,546,832,629
